region,role,shape,rin_px,rout_px,rin_arcsec,rout_arcsec,resid_source,model_source,region_pixels,usable_pixels,usable_fraction,kmin,kmax,status,measurement_ok,failure_reason,region_name,region_role,n_use,Imean,P0,P1,P_fluc,Pr,Pr_gc,Pr_background,Pr_over_P0,frac,corr,n_fit,fit_resid_std,P0_fit_sigma,P0_formal_sigma,P0_psf_sigma,psf_n_used,psf_ids,psf_scatter_mag,k_mode_min,k_normalized_min,fft_crop_y0,fft_crop_y1,fft_crop_x0,fft_crop_x1,fft_crop_ny,fft_crop_nx,mbar_fit_sigma_raw,mbar_fit_sigma,Pf_spec_raw,Pf_spec,Pf_spec_sigma_formal_raw,Pf_spec_sigma_formal,mbar_spec_raw,mbar_spec,n_detected_sources,n_detected_sources_total,m_lim,m_lim_method,lf_model,lf_gamma,lf_phi_mlim,lf_fit_method,lf_fit_rmse,lf_n_fit_bins,lf_n_fit_sources,lf_fit_mbright,lf_fit_mfaint,gclf_turnover_mag,gclf_sigma_mag,pr_note
circular_inner_lit,science,circle,262.6166332481184,525.2332664962368,8.2,16.4,resid_full_clip_3p5sigma_catalog_mcut,model_full_measured_isophotes,650008,646004,0.9938400758144516,0.01,0.25,ok,True,,circular_inner_lit,science,646004,15.463072749075309,1.3581563373023136,-0.11823599223018635,1.3581415058108828,1.4831491430689464e-05,3.589616384286744e-06,1.124187504640272e-05,1.0920312355313264e-05,1.0953577322124741,0.987325921934452,27,0.09492755450204768,0.03323780128308153,0.03322223979479263,0.0010169646753516175,5,stpsf_R2024052602-NRCA3_FP1-1;stpsf_field_1280_1024;stpsf_field_768_1024;stpsf_field_1024_1280;stpsf_field_1024_768,0.0008131864174606299,13.09,0.01,2534,3843,7824,9133,1309,1309,0.0265709353396516,0.02657122550573379,1.3581563373023136,1.3581415058108828,0.03323780128308153,0.03323780128308153,27.66735878688885,27.66737064353208,71,71,26.32614931584672,catalog_snr5_q95_approximation,gaussian_gclf_plus_background_powerlaw,0.10000000000000002,1.1343578828273349e-05,poisson_weighted_gclf_plus_background,3.116347937487707e-05,15,62,21.32614931584672,26.32614931584672,25.20506397370227,1.2,local GCLF + background-galaxy LF
circular_inner_lit,science,circle,262.6166332481184,525.2332664962368,8.2,16.4,resid_full_clip_3p5sigma_catalog_mcut,model_full_measured_isophotes,650008,646004,0.9938400758144516,0.03,0.25,ok,True,,circular_inner_lit,science,646004,15.463072749075309,1.3496769308184953,-0.11670827818476757,1.3496620993270645,1.4831491430689464e-05,3.589616384286744e-06,1.124187504640272e-05,1.0988919712582689e-05,1.0946563223123869,0.9933568881260144,25,0.047656891658893245,0.032152112589373186,0.03213518131976128,0.0010432955026241034,5,stpsf_R2024052602-NRCA3_FP1-1;stpsf_field_1280_1024;stpsf_field_768_1024;stpsf_field_1024_1280;stpsf_field_1024_768,0.0008394891182055687,39.269999999999996,0.03,2534,3843,7824,9133,1309,1309,0.025864495347469672,0.025864779573455787,1.3496769308184953,1.3496620993270645,0.032152112589373186,0.032152112589373186,27.67415863591591,27.674170567049448,71,71,26.32614931584672,catalog_snr5_q95_approximation,gaussian_gclf_plus_background_powerlaw,0.10000000000000002,1.1343578828273349e-05,poisson_weighted_gclf_plus_background,3.116347937487707e-05,15,62,21.32614931584672,26.32614931584672,25.20506397370227,1.2,local GCLF + background-galaxy LF
circular_inner_lit,science,circle,262.6166332481184,525.2332664962368,8.2,16.4,resid_full_clip_3p5sigma_catalog_mcut,model_full_measured_isophotes,650008,646004,0.9938400758144516,0.04,0.25,ok,True,,circular_inner_lit,science,646004,15.463072749075309,1.343502360620855,-0.11557220163922488,1.3434875291294242,1.4831491430689464e-05,3.589616384286744e-06,1.124187504640272e-05,1.1039423424485524e-05,1.0941195236503298,0.9964192836007932,24,0.031149552993088504,0.031331517272077475,0.03130117009592265,0.0013786679065702495,5,stpsf_R2024052602-NRCA3_FP1-1;stpsf_field_1280_1024;stpsf_field_768_1024;stpsf_field_1024_1280;stpsf_field_1024_768,0.0011145405986264798,52.36,0.04,2534,3843,7824,9133,1309,1309,0.02532021055517833,0.025320490078789625,1.343502360620855,1.3434875291294242,0.031331517272077475,0.031331517272077475,27.679137113345778,27.67914909931363,71,71,26.32614931584672,catalog_snr5_q95_approximation,gaussian_gclf_plus_background_powerlaw,0.10000000000000002,1.1343578828273349e-05,poisson_weighted_gclf_plus_background,3.116347937487707e-05,15,62,21.32614931584672,26.32614931584672,25.20506397370227,1.2,local GCLF + background-galaxy LF
circular_outer_lit,science,circle,525.2332664962368,1050.4665329924735,16.4,32.8,resid_full_clip_3p5sigma_catalog_mcut,model_full_measured_isophotes,2600034,1998652,0.7687022554320444,0.01,0.25,ok,True,,circular_outer_lit,science,1998652,5.737150888367741,1.2646188261733806,-0.09822136983658755,1.2610351781226519,0.0035836480507286388,0.003583648050590473,1.3816583480220723e-13,0.0028337772430388577,1.0842091769859161,0.9993929510944354,27,0.01804197215028118,0.015075902630337427,0.014765562744915509,0.0030431886148213267,5,stpsf_R2024052602-NRCA3_FP1-1;stpsf_field_1280_1024;stpsf_field_768_1024;stpsf_field_1024_1280;stpsf_field_1024_768,0.002610606013879964,23.59,0.01,2009,4368,7299,9658,2359,2359,0.012943388921937119,0.012980171837500965,1.2646188261733806,1.2610351781226519,0.015075902630337427,0.015075902630337427,27.744834090989013,27.74791519318141,5017,5017,26.32614931584672,catalog_snr5_q95_approximation,gaussian_gclf_plus_background_powerlaw,0.6999999846610804,7.489358518117529e-15,poisson_weighted_gclf_plus_background,0.0003624885821991417,20,4879,21.32614931584672,26.32614931584672,26.825411088501337,1.2,local GCLF + background-galaxy LF
circular_outer_lit,science,circle,525.2332664962368,1050.4665329924735,16.4,32.8,resid_full_clip_3p5sigma_catalog_mcut,model_full_measured_isophotes,2600034,1998652,0.7687022554320444,0.03,0.25,ok,True,,circular_outer_lit,science,1998652,5.737150888367741,1.2620682156833176,-0.09774596925202758,1.2584845676325889,0.0035836480507286388,0.003583648050590473,1.3816583480220723e-13,0.002839504240892681,1.0839509590679248,0.9993372435293499,25,0.013457091263885928,0.015670329504764446,0.015294920071183323,0.003409493628679289,5,stpsf_R2024052602-NRCA3_FP1-1;stpsf_field_1280_1024;stpsf_field_768_1024;stpsf_field_1024_1280;stpsf_field_1024_768,0.002930461364185995,70.77,0.03,2009,4368,7299,9658,2359,2359,0.013480922720647501,0.013519310861171746,1.2620682156833176,1.2584845676325889,0.015670329504764446,0.015670329504764446,27.74702612431018,27.750113462199927,5017,5017,26.32614931584672,catalog_snr5_q95_approximation,gaussian_gclf_plus_background_powerlaw,0.6999999846610804,7.489358518117529e-15,poisson_weighted_gclf_plus_background,0.0003624885821991417,20,4879,21.32614931584672,26.32614931584672,26.825411088501337,1.2,local GCLF + background-galaxy LF
circular_outer_lit,science,circle,525.2332664962368,1050.4665329924735,16.4,32.8,resid_full_clip_3p5sigma_catalog_mcut,model_full_measured_isophotes,2600034,1998652,0.7687022554320444,0.04,0.25,ok,True,,circular_outer_lit,science,1998652,5.737150888367741,1.2610316362657785,-0.09758813963549622,1.2574479882150498,0.0035836480507286388,0.003583648050590473,1.3816583480220723e-13,0.002841838339076641,1.083878709983032,0.999322332682106,24,0.013791555623521416,0.016294674591386307,0.015821891166192495,0.0038966883329733205,5,stpsf_R2024052602-NRCA3_FP1-1;stpsf_field_1280_1024;stpsf_field_768_1024;stpsf_field_1024_1280;stpsf_field_1024_768,0.0033515200107733733,94.36,0.04,2009,4368,7299,9658,2359,2359,0.014029559322563842,0.014069542688388984,1.2610316362657785,1.2574479882150498,0.016294674591386307,0.016294674591386307,27.747918242682097,27.751008122006127,5017,5017,26.32614931584672,catalog_snr5_q95_approximation,gaussian_gclf_plus_background_powerlaw,0.6999999846610804,7.489358518117529e-15,poisson_weighted_gclf_plus_background,0.0003624885821991417,20,4879,21.32614931584672,26.32614931584672,26.825411088501337,1.2,local GCLF + background-galaxy LF
