label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
9870,8513.17531120332,3149.808091286307,964,40605.20668447456,40605.20668447456,40605.20668447456,219.79356000724485,184.74247690940592,0.0009304963955593222,16.478278884396374,True
7529,7961.384393063584,3890.7456647398844,692,15157.561652067032,15157.561652067032,15157.561652067032,19.463639240286213,778.7629777217418,0.00034734600890750495,17.548159839565102,True
9881,8437.34633027523,3223.8830275229357,436,13001.20490539245,13001.20490539245,13001.20490539245,147.81540275458832,87.95568434081123,0.00029793160262428547,17.714774190382634,True
9960,7446.011235955056,3974.429213483146,445,5281.1993429381855,5281.1993429381855,5281.1993429381855,9.662816795517609,546.5486363549841,0.0001210223356580812,18.69290179653514,True
9882,8434.993150684932,3235.095890410959,146,4199.076243103151,4199.076243103151,4199.076243103151,85.536775456005,49.09088775813047,9.622473638042565e-05,18.94184879737029,True
9871,8518.007352941177,3176.639705882353,136,3581.9278113847577,3581.9278113847577,3581.9278113847577,82.55547881123779,43.388129570113655,8.208235322002618e-05,19.114441125431647,True
6010,7996.368421052632,3523.1491228070176,114,2968.1612622146513,2968.1612622146513,2968.1612622146513,13.936973215822004,212.9702924911296,6.801746823728255e-05,19.31851446607498,True
8318,7304.492700729927,4041.824817518248,274,2774.8743316542423,2774.8743316542423,2774.8743316542423,6.521720960629667,425.4819162619203,6.358816453756878e-05,19.39162489897676,True
9946,7268.3781818181815,3843.56,275,2223.834822685654,2223.834822685654,2223.834822685654,6.678824347167974,332.9680056084464,5.0960713065881115e-05,19.631976881734268,True
4139,8159.707547169812,2885.330188679245,106,2140.8130616550025,2140.8130616550025,2140.8130616550025,12.384271576145153,172.8654809039138,4.905821199028516e-05,19.67328633338207,True
2234,8934.64375,2451.2,160,2139.80933809346,2139.80933809346,2139.80933809346,9.516627039112867,224.8495532397087,4.903521097065212e-05,19.673795501876057,True
9880,8453.077922077922,3211.493506493506,77,1716.0306775275044,1716.0306775275044,1716.0306775275044,62.11862142038268,27.625060542062055,3.932402985942902e-05,19.913420579288278,True
9747,8560.072657743785,2058.288718929254,523,1466.746927531717,1466.746927531717,1466.746927531717,9.413697957830562,155.8098564562121,3.3611520312438324e-05,20.08384523010214,True
9874,8491.057692307691,3167.9807692307695,52,1444.2607792618019,1444.2607792618019,1444.2607792618019,51.047927901366414,28.292250805015396,3.309623467240319e-05,20.100619154007234,True
2200,9353.619047619048,2443.5238095238096,126,1285.862910092394,1285.862910092394,1285.862910092394,5.975663000546543,215.18330434209344,2.946643794530599e-05,20.226746524106144,True
8637,7532.040540540541,4093.0337837837837,148,1229.6312872177473,1229.6312872177473,1229.6312872177473,5.8011672552125395,211.9627366566415,2.8177851414817624e-05,20.275295935503543,True
4105,8889.833333333334,2869.740740740741,54,1173.0535345675778,1173.0535345675778,1173.0535345675778,11.561978841238806,101.45785169434639,2.6881333081124262e-05,20.32643861688761,True
5084,8234.090909090908,3206.909090909091,22,1105.0034685731837,1105.0034685731837,1105.0034685731837,33.203799813398405,33.2794281010962,2.5321918752380842e-05,20.39132409482743,True
3635,8197.397435897436,2741.551282051282,78,1055.3489626053197,1055.3489626053197,1055.3489626053197,7.4943563236960875,140.81916004826945,2.4184051404840848e-05,20.441242979049466,True
2587,8807.767441860466,2509.6744186046512,86,1039.2357011440945,1039.2357011440945,1039.2357011440945,8.205260926164707,126.6548023878447,2.3814804873801572e-05,20.45794805358788,True
9875,8490.551724137931,3173.2758620689656,29,1005.2847091854806,1005.2847091854806,1005.2847091854806,38.12197966539826,26.37021261773391,2.3036794411039102e-05,20.49401050598299,True
4994,8464.95652173913,3176.913043478261,23,977.600001961087,977.600001961087,977.600001961087,33.95004579399069,28.795248403880695,2.2402380197005243e-05,20.524330213555206,True
5030,8486.695652173912,3194.217391304348,23,962.3124653399932,962.3124653399932,962.3124653399932,33.95004579399069,28.34495338178091,2.2052055721785965e-05,20.541442919290365,True
3547,8194.802197802197,2723.4395604395604,91,943.6163883510985,943.6163883510985,943.6163883510985,7.764632040895761,121.52750875780572,2.1623622186538926e-05,20.56274451065068,True
4969,8460.25,3168.0,40,876.2901074887959,876.2901074887959,876.2901074887959,44.77199453490046,19.5722821060767,2.0080793894699686e-05,20.643113425642646,True
7189,7986.393258426966,3815.449438202247,89,794.6046245995838,794.6046245995838,794.6046245995838,7.6446747121974745,103.94224143137849,1.82089145569448e-05,20.74935547717704,True
9810,9532.178861788618,2461.4552845528456,123,748.9420769517701,748.9420769517701,748.9420769517701,5.213678931461952,143.64944347306817,1.7162525695326418e-05,20.81361262113049,True
5993,8161.571428571428,3517.785714285714,28,734.099419236298,734.099419236298,734.099419236298,16.80149175563421,43.692514326302316,1.682239592792769e-05,20.835345996752462,True
9872,8497.59375,3161.34375,32,723.1006956101774,723.1006956101774,723.1006956101774,40.045289307314604,18.057072582519638,1.6570352568823907e-05,20.851736249685043,True
3870,8413.291666666666,2804.2916666666665,24,701.3242981434854,701.3242981434854,701.3242981434854,16.29753314345079,43.032543144439906,1.607133135934016e-05,20.884935983568504,True
