target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 0794,fits-target,1078.2986888638497,3059.1493218817677,187.03587208333332,12.09328611111111,3485.674270340394,2708.7830420767746,1078.2986888638497,3059.1493218817677,187.03587208333332,12.093286111111112,2432.737906210597,100.0
