galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 4472,inner,normalized_union_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,1.3193375337174036,-0.1122302125390156,0.035217522482002085,0.0002115229034019,1.3191260108140017,27.699040214567614,0.028986570568036878,1552.2077932591917,62.08831173036767,1556.7077932591917,18.571269691010123
NGC 4472,inner,normalized_union_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,1.315131827758241,-0.11641719302487341,0.036392212652413325,0.0002115229034019,1.314920304854839,27.702507345027424,0.0300492301336422,1665.9244562033116,66.63697824813246,1670.4244562033116,18.548617332847144
NGC 4472,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_O2024061001-NRCA3_FP1-1,25,1.3079140273565648,-0.11347010649772626,0.03197260460112961,0.0002115229034019,1.307702504453163,27.70848353571146,0.026545651061805467,1172.5623093404427,50.980969971323596,1177.1077638858972,18.62154366752741
NGC 4472,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,1.3063660427088601,-0.11262762151413616,0.03157976321447312,0.0002115229034019,1.3061545198054583,27.709769530436738,0.02625056357401669,1146.9816431368226,49.86876709290533,1151.5270976822771,18.59390817303719
NGC 4472,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,1.3070975624595953,-0.11354709246886899,0.03209771716234189,0.0002115229034019,1.3068860395561934,27.70916162751248,0.02666617636001038,1183.0878345685214,51.43860150297919,1187.633289113976,18.612198392343853
NGC 4472,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,1.311707024431297,-0.11090439444516033,0.03052631824589061,0.0002115229034019,1.311495501527895,27.705338911198158,0.025271553641564023,1064.058397416082,46.263408583307914,1068.6038519615365,18.647482108359416
NGC 4472,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,1.3075194567234973,-0.11506628158733401,0.031939403108891276,0.0002115229034019,1.3073079338200955,27.708811182300273,0.026526088778758818,1170.8580292266136,50.90687083593972,1175.403483772068,18.624132469722916
NGC 4472,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_O2024061001-NRCA3_FP1-1,24,1.3018861638239208,-0.11241312861094988,0.031357511836595985,0.0002115229034019,1.3016746409205189,27.71349981427292,0.02615552675132949,1061.519482203079,48.250885554685404,1066.0909107745076,18.77042779352363
NGC 4472,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,1.3003601397691984,-0.11157709948956111,0.03094647310264541,0.0002115229034019,1.3001486168657965,27.714773428651284,0.025842973504146702,1036.6111415095475,47.118688250433976,1041.1825700809761,18.742788556311158
NGC 4472,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,1.3011440125925242,-0.11250197093721422,0.03155071502551171,0.0002115229034019,1.3009324896891223,27.714119024505383,0.02633169196765184,1075.683511918334,48.894705087197,1080.2549404897627,18.76246106763133
NGC 4472,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,1.30587765469819,-0.10989615861151447,0.029945878178196387,0.0002115229034019,1.3056661317947882,27.710175577116097,0.02490171363842526,963.3239952450372,43.78745432931987,967.8954238164657,18.800540663048036
NGC 4472,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,1.3017376064997044,-0.11404453707708058,0.031507838417377095,0.0002115229034019,1.3015260835963025,27.713623734079828,0.026283914963033613,1071.8333321433552,48.71969691560705,1076.4047607147838,18.777895638655956
NGC 4472,outer,no_winsor,0.01,0.01,0.25,stpsf_O2024061001-NRCA3_FP1-1,27,1.2853036507293414,-0.11200380841756462,0.05247412765083909,0.0002709613719296,1.2850326893574118,27.727470485344977,0.04433588396269154,10138.37225630511,405.53489025220443,10142.87225630511,18.934554160689498
NGC 4472,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1280_1024,27,1.2835003312326094,-0.11158547663316289,0.05249108945496056,0.0002709613719296,1.2832293698606798,27.72899519703169,0.044412540413282395,10172.046832933876,406.88187331735503,10176.546832933876,18.908832310985712
NGC 4472,outer,no_winsor,0.01,0.01,0.25,stpsf_field_768_1024,27,1.2819338376978144,-0.11183049240581007,0.052840982441047075,0.0002709613719296,1.2816628763258848,27.7303214117756,0.04476322813975752,10326.744526473145,413.0697810589258,10331.244526473145,18.894525433458625
NGC 4472,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_1280,27,1.2862825928592443,-0.10919908593912572,0.05167303243720881,0.0002709613719296,1.2860116314873147,27.726643682823102,0.0436257968070114,9828.715311111624,393.14861244446496,9833.215311111624,18.921517760366168
NGC 4472,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_768,27,1.2794739844804668,-0.11285412776757145,0.05314170016101827,0.0002709613719296,1.2792030231085372,27.732407231668365,0.04510454306698658,10478.281754569085,419.1312701827634,10482.781754569085,18.87185810626494
NGC 4472,outer,no_winsor,0.03,0.03,0.25,stpsf_O2024061001-NRCA3_FP1-1,25,1.2751918341193378,-0.1102161407067808,0.05028723835927738,0.0002709613719296,1.2749208727474082,27.736047846005842,0.042825148204147824,8482.800819756576,368.8174269459381,8487.34627430203,19.026040044183674
NGC 4472,outer,no_winsor,0.03,0.03,0.25,stpsf_field_1280_1024,25,1.2734082575737002,-0.10980232969255398,0.05026010060930187,0.0002709613719296,1.2731372962017706,27.7375678222524,0.04286200007580083,8496.896241739354,369.43027137997194,8501.441696284808,18.999527395266906
