galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4472,inner,no_winsor,0.01,0.01,0.25,5,1.3206434784152916,0.03630731852390792,0.0006698073809527915,0.036313496393546106,-0.1146114517836644,1.0,0.0002115229034019,1.3204319555118897,27.697965859259874,0.029859075729913104,65.49165716878633,1641.7914292196583,18.482248707846818,0.007118182405999482,k-window MAD,0.029859075729913104,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,no_winsor,0.03,0.03,0.25,5,1.3129771324201998,0.03176401877849017,0.0006165100422688082,0.03177000115820732,-0.11324737136992628,1.0,0.0002115229034019,1.3127656095167979,27.7042879469253,0.02627570392811392,49.714388105628466,1147.9763809749093,18.555849456878768,0.007118182405999482,k-window MAD,0.02627570392811392,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,no_winsor,0.04,0.04,0.25,5,1.3071848715642322,0.031213522477178093,0.0008788266431584886,0.03122589184798454,-0.11218694499284193,1.0,0.0002115229034019,1.3069733486608304,27.709089095182417,0.02594014739470916,47.192050633503555,1042.796542508507,18.70702486361273,0.007118182405999482,k-window MAD,0.02594014739470916,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,raw_global_3p5,0.01,0.01,0.25,5,1.230416138029011,0.03448832215979789,0.000676261132903196,0.034494951725113084,-0.10717320091837387,1.0,0.0002115229034019,1.2302046151256092,27.774812544532278,0.03044405581710089,68.10088489861705,1707.0221224654265,18.526483237670277,0.0071166644656305705,k-window MAD,0.03044405581710089,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,raw_global_3p5,0.03,0.03,0.25,5,1.2233030851755804,0.030199383823660688,0.0005806976120971555,0.030204966363918936,-0.1059081032137459,1.0,0.0002115229034019,1.2230915622721785,27.78110849911068,0.026812894926594555,51.80622131824844,1196.0885448651686,18.596881293528767,0.0071166644656305705,k-window MAD,0.026812894926594555,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,raw_global_3p5,0.04,0.04,0.25,5,1.2179076376448799,0.0296684578861369,0.0008081012767109067,0.029679461265577252,-0.10492152261016496,1.0,0.0002115229034019,1.217696114741478,27.785908623531043,0.02646314235846524,49.1732633212434,1086.3832216387834,18.74411284596633,0.0071166644656305705,k-window MAD,0.02646314235846524,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,normalized_full_3p5,0.01,0.01,0.25,5,1.3122064890354346,0.03634373280095645,0.0006995732479344402,0.03635046515020879,-0.11460345716475571,1.0,0.0002115229034019,1.3119949661320327,27.704925502560357,0.03008168254618789,66.7750701730965,1673.8767543274125,18.55379764843771,0.007137356032047615,k-window MAD,0.03008168254618789,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,normalized_full_3p5,0.03,0.03,0.25,5,1.3046159323134092,0.03190366797754743,0.0006266644794502642,0.03190982197993887,-0.11325336812513895,1.0,0.0002115229034019,1.3044044094100073,27.711225278845298,0.026560512032213136,51.03508784550071,1178.352474991971,18.62730091503925,0.007137356032047615,k-window MAD,0.026560512032213136,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,normalized_full_3p5,0.04,0.04,0.25,5,1.298845094840076,0.0313194812022013,0.0008803733601528473,0.03133185216402483,-0.11219854700483783,1.0,0.0002115229034019,1.2986335719366742,27.71603935953601,0.02619532329345167,48.36383264036496,1068.5757466594578,18.77611486148764,0.007137356032047615,k-window MAD,0.02619532329345167,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,normalized_union_3p5,0.01,0.01,0.25,5,1.315131827758241,0.036392212652413325,0.0006963523277464082,0.03639887427246659,-0.11482421287505401,1.0,0.0002115229034019,1.314920304854839,27.702507345027424,0.030054730666296135,66.63697824813246,1670.4244562033116,18.547901127560298,0.0071350892683678755,k-window MAD,0.030054730666296135,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.3075194567234973,0.031939403108891276,0.000625500435661172,0.03194552741382221,-0.11347010649772626,1.0,0.0002115229034019,1.3073079338200955,27.708811182300273,0.026531175093482743,50.90687083593972,1175.403483772068,18.62154366752741,0.0071350892683678755,k-window MAD,0.026531175093482743,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.3017376064997044,0.031357511836595985,0.0008800623267853166,0.031369859073341146,-0.11241312861094988,1.0,0.0002115229034019,1.3015260835963025,27.713623734079828,0.026168812260739194,48.250885554685404,1066.0909107745076,18.77042779352363,0.0071350892683678755,k-window MAD,0.026168812260739194,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,outer,no_winsor,0.01,0.01,0.25,5,1.2835003312326094,0.05249108945496056,0.002673601485854802,0.05255913447797478,-0.11183049240581007,1.0,0.0002709613719296,1.2832293698606798,27.72899519703169,0.04447011308639551,406.88187331735503,10176.546832933876,18.908832310985712,0.0111981940349195,k-window MAD,0.04447011308639551,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,outer,no_winsor,0.03,0.03,0.25,5,1.2734082575737002,0.05028723835927738,0.0026443305865622227,0.05035671579892603,-0.11004078889678544,1.0,0.0002709613719296,1.2731372962017706,27.7375678222524,0.04294439386759177,369.43027137997194,8501.441696284808,18.999527395266906,0.0111981940349195,k-window MAD,0.04294439386759177,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,outer,no_winsor,0.04,0.04,0.25,5,1.2645822321614466,0.04902981005667425,0.0027335131798295873,0.04910595043879975,-0.10849312709125794,1.0,0.0002709613719296,1.264311270789517,27.74512090065178,0.04217008065361091,346.13379360809944,7619.514887949616,19.11741150987903,0.0111981940349195,k-window MAD,0.04217008065361091,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4472,outer,raw_global_3p5,0.01,0.01,0.25,5,1.2818398532085526,0.05246213669158399,0.002667720577230332,0.05252992022956651,-0.1117519137915576,1.0,0.0002709613719296,1.281568891836623,27.730401031858335,0.04450298114256006,407.69349298798954,10196.837324699738,18.91666795620305,0.011199617301603853,k-window MAD,0.04450298114256006,"max(fit covariance + PSF MAD, k-window MAD)"
