label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
1791,7574.334365325078,3062.513931888545,646,11401.310193360732,11401.310193360732,11401.310193360732,13.44272556483066,848.1397718323766,0.0002612659133111848,17.85735874192215,True
4852,8238.311855670103,1986.9484536082475,388,3316.962759094048,3316.962759094048,3316.962759094048,10.323331605350557,321.30739240952744,7.600962433059162e-05,19.197894157072547,True
1816,9232.869822485207,3098.7218934911243,169,1965.9255192758794,1965.9255192758794,1965.9255192758794,8.220347955561966,239.1535650198013,4.505002649559321e-05,19.765827995432566,True
4853,8255.058823529413,1981.9301470588234,272,1704.0543884732251,1704.0543884732251,1704.0543884732251,8.686217244272237,196.17911232842957,3.904913721193617e-05,19.921037015752432,True
4904,8497.77049180328,3133.55737704918,61,1096.8165450142035,1096.8165450142035,1096.8165450142035,44.678238998272974,24.54923402546373,2.5134021573663144e-05,20.39941066348337,True
1960,9255.911764705883,3373.764705882353,102,975.028189103977,975.028189103977,975.028189103977,6.1193654266562945,159.33485273762213,2.2343189160728527e-05,20.527202716441696,True
4856,8249.546511627907,1999.4360465116279,172,833.755771149631,833.755771149631,833.755771149631,6.972365377708759,119.58004579266866,1.9105871108982593e-05,20.697148513269358,True
1898,7842.013513513513,3236.040540540541,74,824.1731271643163,824.1731271643163,824.1731271643163,6.351452140652141,129.76136935508634,1.888628071188796e-05,20.709699521196676,True
1531,8300.64705882353,2695.529411764706,34,759.9640052852283,759.9640052852283,759.9640052852283,9.610871829972403,79.07336802840398,1.7414901143562734e-05,20.797763088507484,True
2430,8895.035294117646,3738.070588235294,85,715.9915523671239,715.9915523671239,715.9915523671239,6.964101006999829,102.81177019797086,1.640725352435563e-05,20.862475900155818,True
2163,8981.942857142858,3596.9285714285716,70,679.4080353461278,679.4080353461278,679.4080353461278,6.263903819804226,108.46399543972599,1.5568926540480418e-05,20.919418948539743,True
2089,7840.666666666667,3548.826086956522,69,669.9904592909947,669.9904592909947,669.9904592909947,5.65970296371363,118.37908518990167,1.535311874580655e-05,20.9345741000266,True
4908,8474.857142857143,3155.6,35,621.0576978068823,621.0576978068823,621.0576978068823,33.8427114945582,18.351298414925953,1.4231803528242368e-05,21.016915773207856,True
1863,8493.818181818182,3161.787878787879,33,536.2576914561992,536.2576914561992,536.2576914561992,32.86155417723999,16.318695353356503,1.228857501044385e-05,21.17631181030238,True
4905,8502.214285714286,3139.714285714286,28,510.35853617519365,510.35853617519365,510.35853617519365,30.269841377898256,16.860297673969168,1.169508475855855e-05,21.230057188163233,True
1704,8892.923076923076,2865.6346153846152,52,477.1750850091279,477.1750850091279,477.1750850091279,8.374597205489806,56.97886994449416,1.0934671742099454e-05,21.303051247065888,True
219,8788.74647887324,2026.7323943661972,71,454.19254093235685,454.19254093235685,454.19254093235685,4.584856273894241,99.06363772371411,1.040801688694704e-05,21.35664565179628,True
4874,8852.3046875,2059.046875,128,424.7436150428334,424.7436150428334,424.7436150428334,6.116785909112039,69.43901934022284,9.733182119006058e-06,21.42942849828347,True
4266,8559.32558139535,4179.302325581395,43,391.89523017143927,391.89523017143927,391.89523017143927,3.9877240401525826,98.27541380131312,8.98044729040542e-06,21.516820701850847,True
1865,8478.631578947368,3161.157894736842,19,341.7486199018055,341.7486199018055,341.7486199018055,24.934917172954837,13.705624828482541,7.831316207279089e-06,21.665478722399342,True
4907,8475.78947368421,3147.0,19,322.1504753705555,322.1504753705555,322.1504753705555,24.934917172954837,12.91965291627155,7.38221631934311e-06,21.729598704595144,True
4906,8471.052631578947,3145.5263157894738,19,320.4263542768055,320.4263542768055,320.4263542768055,24.934917172954837,12.85050806683046,7.34270734497278e-06,21.735425074606304,True
2286,9256.102564102564,3671.025641025641,39,270.66645617856847,270.66645617856847,270.66645617856847,3.676821915733687,73.61424142418893,6.202437937121922e-06,21.918659553968503,True
94,8589.258620689656,1971.2586206896551,58,254.39548236470623,254.39548236470623,254.39548236470623,4.213635483033562,60.374345001850266,5.8295815932592155e-06,21.985972159166668,True
1848,8486.466666666667,3133.4,15,244.98076052075106,244.98076052075106,244.98076052075106,22.155255306623577,11.057455990927405,5.613839204058711e-06,22.0269156995902,True
1954,8260.0,3360.8,10,237.56768350207466,237.56768350207466,237.56768350207466,13.715276153766407,17.32139264558922,5.443965364571519e-06,22.060277238569398,True
82,8407.073529411764,1968.5882352941176,68,236.40915070717395,236.40915070717395,236.40915070717395,4.560743969899308,51.83565494302312,5.417417088660479e-06,22.06558493892132,True
2098,7800.129032258064,3555.1290322580644,31,226.8547826931013,226.8547826931013,226.8547826931013,3.64829105414526,62.18110872358839,5.198474647574938e-06,22.11037579652265,True
4851,8231.130434782608,1977.3623188405797,69,201.1406196036463,201.1406196036463,201.1406196036463,4.3097999164349545,46.670523807060825,4.6092235711055495e-06,22.24099618689033,True
4860,8259.28,1995.5333333333333,75,198.93122932342126,198.93122932342126,198.93122932342126,4.615216354855554,43.10333774799759,4.558594445186321e-06,22.252988229873484,True
4909,8470.545454545454,3161.4545454545455,11,185.12153151079036,185.12153151079036,185.12153151079036,18.972627150218976,9.757295605139943,4.242139296578092e-06,22.331103309578417,True
4858,8231.54411764706,1996.0,68,179.44514380638674,179.44514380638674,179.44514380638674,4.334544841411677,41.39884356299448,4.112062437625249e-06,22.36491637135222,True
1914,9194.64,3280.12,25,174.84632801025256,174.84632801025256,174.84632801025256,3.3167688007805567,52.71586248915054,4.006678601140687e-06,22.393104355886827,True
382,8914.152173913044,2094.2391304347825,46,174.47989326573244,174.47989326573244,174.47989326573244,3.703413031255866,47.11326870461556,3.998281591799449e-06,22.39538217868111,True
1780,7934.464285714285,3022.642857142857,28,173.41682665676117,173.41682665676117,173.41682665676117,4.751883124216415,36.494337533892434,3.9739209644861745e-06,22.402017558848534,True
2006,7855.692307692308,3443.6410256410254,39,172.67296786680092,172.67296786680092,172.67296786680092,4.520531016922103,38.19749653755697,3.956875121259605e-06,22.40668476184566,True
1744,8599.0,2945.714285714286,7,171.12036524497034,171.12036524497034,171.12036524497034,15.134920688949128,11.306327186102475,3.921296566240715e-06,22.416491399590054,True
1597,8573.888888888889,2747.6666666666665,9,170.78341633442332,170.78341633442332,170.78341633442332,10.638078905395055,16.053971572612728,3.913575237431984e-06,22.418631403705138,True
1963,8411.0,3374.714285714286,7,165.23268137656214,165.23268137656214,165.23268137656214,15.134920688949128,10.917313990102901,3.7863777650609216e-06,22.454505769437706,True
1784,7936.0,3032.0,21,162.466187783556,162.466187783556,162.466187783556,4.148693674170303,39.160805917069204,3.7229823777775204e-06,22.472838170906336,True
