galaxy,branch,requested_kmin,mbar_inner,sigma_inner_fit_psf,sigma_inner,sigma_inner_method,mbar_outer,sigma_outer_fit_psf,sigma_outer,sigma_outer_method,mbar_weighted,sigma_weighted_formal,annulus_difference,annulus_half_difference,sigma_adopted_internal
NGC 4552,no_winsor,0.01,27.719845365003923,0.020955154144831054,0.020955154144831054,"max(fit covariance + PSF MAD, k-window MAD)",27.91299012938389,0.013356964240362857,0.013356964240362857,"max(fit covariance + PSF MAD, k-window MAD)",27.85718905889286,0.011263429758876406,0.19314476437996575,0.09657238218998287,0.09657238218998287
NGC 4552,no_winsor,0.03,27.725206661782657,0.020875312156743032,0.020875312156743032,"max(fit covariance + PSF MAD, k-window MAD)",27.915569861897797,0.01358815671674149,0.01358815671674149,"max(fit covariance + PSF MAD, k-window MAD)",27.858917158419313,0.011388113832146766,0.19036320011514007,0.09518160005757004,0.09518160005757004
NGC 4552,no_winsor,0.04,27.72760241839758,0.021233753384824975,0.021233753384824975,"max(fit covariance + PSF MAD, k-window MAD)",27.917390220958875,0.013792671762831873,0.013792671762831873,"max(fit covariance + PSF MAD, k-window MAD)",27.86107413072546,0.011566683933397298,0.18978780256129468,0.09489390128064734,0.09489390128064734
NGC 4552,raw_global_3p5,0.01,27.82728721829938,0.021775983299791597,0.021775983299791597,"max(fit covariance + PSF MAD, k-window MAD)",27.91654578485566,0.01341225222800193,0.01341225222800193,"max(fit covariance + PSF MAD, k-window MAD)",27.8919974995552,0.011419928946539043,0.08925856655628195,0.044629283278140974,0.044629283278140974
NGC 4552,raw_global_3p5,0.03,27.83280503049553,0.02172189193604838,0.02172189193604838,"max(fit covariance + PSF MAD, k-window MAD)",27.919135554921333,0.013644276088331814,0.013644276088331814,"max(fit covariance + PSF MAD, k-window MAD)",27.89471053337144,0.01155401526614849,0.08633052442580436,0.04316526221290218,0.04316526221290218
NGC 4552,raw_global_3p5,0.04,27.835157750235812,0.022134850113746666,0.022134850113746666,"max(fit covariance + PSF MAD, k-window MAD)",27.920948711499815,0.01385331601818547,0.01385331601818547,"max(fit covariance + PSF MAD, k-window MAD)",27.896802443857105,0.011743047661792782,0.08579096126400287,0.04289548063200144,0.04289548063200144
NGC 4552,normalized_full_3p5,0.01,27.740500475601067,0.021354298883531096,0.021354298883531096,"max(fit covariance + PSF MAD, k-window MAD)",27.91866899178622,0.013520694063473648,0.013520694063473648,"max(fit covariance + PSF MAD, k-window MAD)",27.867682672559987,0.011423433709395062,0.17816851618515273,0.08908425809257636,0.08908425809257636
NGC 4552,normalized_full_3p5,0.03,27.74597852615895,0.0212509531573421,0.0212509531573421,"max(fit covariance + PSF MAD, k-window MAD)",27.92128185101701,0.013754473649217702,0.013754473649217702,"max(fit covariance + PSF MAD, k-window MAD)",27.86952553477946,0.01154688967408684,0.17530332485806,0.08765166242903,0.08765166242903
NGC 4552,normalized_full_3p5,0.04,27.748388175142406,0.021624012138665435,0.021624012138665435,"max(fit covariance + PSF MAD, k-window MAD)",27.92310559594209,0.0139662179424359,0.0139662179424359,"max(fit covariance + PSF MAD, k-window MAD)",27.871676655543524,0.011731997446326253,0.17471742079968422,0.08735871039984211,0.08735871039984211
NGC 4552,normalized_union_3p5,0.01,27.739727434599892,0.021342345052654057,0.021342345052654057,"max(fit covariance + PSF MAD, k-window MAD)",27.918304120895122,0.013510798566837665,0.013510798566837665,"max(fit covariance + PSF MAD, k-window MAD)",27.867213558692942,0.011415635622521587,0.17857668629523005,0.08928834314761502,0.08928834314761502
NGC 4552,normalized_union_3p5,0.03,27.745204101799686,0.021238139428679036,0.021238139428679036,"max(fit covariance + PSF MAD, k-window MAD)",27.92091474758572,0.013744466171088949,0.013744466171088949,"max(fit covariance + PSF MAD, k-window MAD)",27.86904729155059,0.011538913132992094,0.17571064578603313,0.08785532289301656,0.08785532289301656
NGC 4552,normalized_union_3p5,0.04,27.747613427125586,0.02161059938054185,0.02161059938054185,"max(fit covariance + PSF MAD, k-window MAD)",27.922738220246185,0.013955774819271386,0.013955774819271386,"max(fit covariance + PSF MAD, k-window MAD)",27.87119864714774,0.011723665085439858,0.1751247931205988,0.0875623965602994,0.0875623965602994
