galaxy,ring,branch,space,sigma,threshold_median,threshold_scale,threshold_n_pixels,lower,upper,changed_pixels,changed_fraction,subtracted_mean,n_use
NGC 4552,inner,no_winsor,none,,,,,,,0,0.0,-0.006978406618531117,647211
NGC 4552,inner,raw_global_3p5,raw,3.5,-0.122691310942173,0.6519086360931396,3543347.0,-2.4043715372681618,2.1589889153838158,24990,0.0386118282909283,-0.010331238022859091,647211
NGC 4552,inner,normalized_full_3p5,normalized_full,3.5,-0.05082954714208725,0.23543571292216442,3543347.0,-0.8748545423696626,0.7731954480854882,2839,0.004386513826248318,-0.007566219533076803,647211
NGC 4552,inner,normalized_union_3p5,normalized_union,3.5,-0.04957399897498684,0.23707628261340727,2677287.0,-0.8793409881219123,0.7801929901719387,2676,0.004134663965847305,-0.007536556408010999,647211
NGC 4552,outer,no_winsor,none,,,,,,,0,0.0,-0.030025437144042582,2030076
NGC 4552,outer,raw_global_3p5,raw,3.5,-0.122691310942173,0.6519086360931396,3543347.0,-2.4043715372681618,2.1589889153838158,2678,0.0013191624352979889,-0.03016871786103563,2030076
NGC 4552,outer,normalized_full_3p5,normalized_full,3.5,-0.05082954714208725,0.23543571292216442,3543347.0,-0.8748545423696626,0.7731954480854882,5217,0.0025698545276137447,-0.030294341042148176,2030076
NGC 4552,outer,normalized_union_3p5,normalized_union,3.5,-0.04957399897498684,0.23707628261340727,2677287.0,-0.8793409881219123,0.7801929901719387,4886,0.0024068064446848294,-0.030276930253129813,2030076
