schema_version,pipeline_version,record_type,target_id,program_id,observation_id,signal_filter,color_filter,method_id,method_variant,quantity_family,quantity_name,primary_unit,region,role,status,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason,rin_arcsec,rout_arcsec,usable_fraction,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,calibration_applied,distance_computed,region_id
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 041156,7763,063,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.06003332690930563,False,diagnostic ring or diagnostic k-window,8.2,16.4,1.0,0.01,0.25,28.32398934413131,28.413825564192393,0.14175119938376765,0.01125668540740759,0.13049451397636005,0.07941157081099538,0.19108151500227794,7313,27.625,0.3222506367317492,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 041156,7763,063,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.06003332690930563,False,diagnostic ring or diagnostic k-window,8.2,16.4,1.0,0.03,0.25,28.524761542473797,28.63379009231484,0.11781968652183869,0.01125668540740759,0.1065630011144311,0.09554163433732346,0.19108151500227794,7313,27.625,0.3222506367317492,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 041156,7763,063,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.06003332690930563,True,single_annulus_qc_rank_then_k03_k04_stability_v1,8.2,16.4,1.0,0.04,0.25,28.57891361069398,28.693823419224145,0.11208746201839355,0.01125668540740759,0.10083077661098597,0.10042769462975588,0.19108151500227794,7313,27.625,0.3222506367317492,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 041156,7763,063,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,PASS,all encoded checks passed,0.10528497959154137,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.8197151626103812,0.01,0.25,27.98419897588542,28.09444500619827,0.043651261445843664,0.0042147594273319105,0.03943650201851175,0.09655527212108155,0.043030122753552565,13605,27.875,0.37054553302543736,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 041156,7763,063,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,PASS,all encoded checks passed,0.10528497959154137,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.8197151626103812,0.03,0.25,28.563837277848684,28.759200373803512,0.025594195195534842,0.0042147594273319105,0.02137943576820293,0.16467638052816042,0.043030122753552565,13605,27.875,0.37054553302543736,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 041156,7763,063,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,PASS,all encoded checks passed,0.10528497959154137,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.8197151626103812,0.04,0.25,28.651066788410308,28.864485353395054,0.023618356496206052,0.0042147594273319105,0.01940359706887414,0.17845269750284914,0.043030122753552565,13605,27.875,0.37054553302543736,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
