method_variant,schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,quantity_family,quantity_name,primary_unit,method_id,measurement_method,power_correction,calibration_applied,distance_computed,region_id,region_role,region_geometry,ring_selection,rin_px,rout_px,rin_arcsec,rout_arcsec,kmin,kmax,mbar_raw,mbar_corrected,sigma_measurement,sigma_method,P0,Pr,P_fluc,Pr_over_P0,usable_fraction,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason,status,failure_reason,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version
default,sbf-table-2,sbf-3.1,PGC 041156,7763,063,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,262.6198154051047,525.2396308102094,8.2,16.4,0.01,0.25,28.32398934413131,28.413825564192393,0.08900541047573653,"max(k-window MAD, fit covariance)",0.14175119938376765,0.01125668540740759,0.13049451397636005,0.07941157081099538,1.0,PASS,all encoded checks passed,0.06003332690930563,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
default,sbf-table-2,sbf-3.1,PGC 041156,7763,063,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,262.6198154051047,525.2396308102094,8.2,16.4,0.03,0.25,28.524761542473797,28.63379009231484,0.08900541047573653,"max(k-window MAD, fit covariance)",0.11781968652183869,0.01125668540740759,0.1065630011144311,0.09554163433732346,1.0,PASS,all encoded checks passed,0.06003332690930563,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
default,sbf-table-2,sbf-3.1,PGC 041156,7763,063,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,262.6198154051047,525.2396308102094,8.2,16.4,0.04,0.25,28.57891361069398,28.693823419224145,0.08900541047573653,"max(k-window MAD, fit covariance)",0.11208746201839355,0.01125668540740759,0.10083077661098597,0.10042769462975588,1.0,PASS,all encoded checks passed,0.06003332690930563,True,single_annulus_qc_rank_then_k03_k04_stability_v1,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
default,sbf-table-2,sbf-3.1,PGC 041156,7763,063,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,525.2396308102094,1050.4792616204188,16.4,32.8,0.01,0.25,27.98419897588542,28.09444500619827,0.15609551074241923,"max(k-window MAD, fit covariance)",0.043651261445843664,0.0042147594273319105,0.03943650201851175,0.09655527212108155,0.8197151626103812,PASS,all encoded checks passed,0.10528497959154137,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
default,sbf-table-2,sbf-3.1,PGC 041156,7763,063,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,525.2396308102094,1050.4792616204188,16.4,32.8,0.03,0.25,28.563837277848684,28.759200373803512,0.15609551074241923,"max(k-window MAD, fit covariance)",0.025594195195534842,0.0042147594273319105,0.02137943576820293,0.16467638052816042,0.8197151626103812,PASS,all encoded checks passed,0.10528497959154137,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
default,sbf-table-2,sbf-3.1,PGC 041156,7763,063,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,525.2396308102094,1050.4792616204188,16.4,32.8,0.04,0.25,28.651066788410308,28.864485353395054,0.15609551074241923,"max(k-window MAD, fit covariance)",0.023618356496206052,0.0042147594273319105,0.01940359706887414,0.17845269750284914,0.8197151626103812,PASS,all encoded checks passed,0.10528497959154137,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.5270035416666667,4,OVERDIST,0.014288549683696194,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
