target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
NGC 1399,auto-fast,6542.824255062185,3208.153921985616,54.62094481554755,-35.450457206684455,6542.824255062185,3208.153921985616,6550.789728766456,3169.471528676794,54.62117916666667,-35.45074166666666,39.4940036389299,100.0
