schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,phase,dataset,n_finite,start_sma_px,minsma_px,maxsma_requested_px,step_px,linear,fix_center,fix_pa,fix_eps,status,error,n_isophotes,max_sma_px,center_delta_px,x0_median,y0_median,eps_median,pa_median_rad,last_stop_code,stop_codes,region_id
sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15451021,40.0,5.0,200.0,10.0,True,False,False,False,too_short_or_shifted,,0,,,,,,,,,
sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15451021,40.0,5.0,200.0,20.0,True,False,False,False,too_short_or_shifted,,0,,,,,,,,,
sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15451021,50.0,5.0,200.0,10.0,True,False,False,False,working,,19,190.0,43.127867833427196,1069.9040782262975,3017.9605278250037,0.21862645703789974,0.8645446825447435,0.0,0;2,
sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15451021,60.0,5.0,200.0,10.0,True,False,False,False,working,,19,190.0,43.12792164615144,1069.9040195423322,3017.9605277486658,0.21862649965100361,0.8645435532285628,0.0,0;2,
sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15451021,70.0,5.0,200.0,10.0,True,False,False,False,working,,19,190.0,43.135007197554124,1069.8962661484172,3017.9604564020765,0.2185611576876944,0.8645435599684502,0.0,0;2,
sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,full,real_only,15451021,50.0,5.0,2000.0,10.0,True,False,False,False,working,,199,1990.0,42.19687134406508,1072.138981403288,3020.471375267561,0.5328798314659648,0.8835964348360881,4.0,0;1;2;4,
