region,role,shape,rin_px,rout_px,rin_arcsec,rout_arcsec,resid_source,model_source,region_pixels,usable_pixels,usable_fraction,kmin,kmax,schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,quantity_family,quantity_name,primary_unit,method_id,method_variant,region_id,region_role,region_geometry,ring_selection,power_correction,calibration_applied,distance_computed,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,status,measurement_ok,failure_reason,region_name,n_use,Imean,P0,P1,P_fluc,Pr,Pr_over_P0,frac,corr,n_fit,fit_resid_std,P0_fit_sigma,mbar_fit_sigma_raw,mbar_fit_sigma,Pf_spec_raw,Pf_spec,Pf_spec_sigma_formal_raw,Pf_spec_sigma_formal,mbar_spec_raw,mbar_spec,n_detected_sources,n_detected_sources_total,m_lim,m_lim_method,lf_model,lf_gamma,lf_phi_mlim,lf_fit_method,lf_fit_rmse,lf_n_fit_bins,lf_n_fit_sources,lf_fit_mbright,lf_fit_mfaint,pr_note,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason
circular_inner_lit,science,circle,262.6186109066847,525.2372218133694,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650037,649327,0.998907754481668,0.01,0.25,sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,14.743926076388888,4,OVERDIST,0.014293070621625548,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649327,3.3985287485537827,7.516721559787446,-0.7636066114744015,7.396782236488144,0.1199393232993023,0.01595633446647103,1.113074724378141,0.9221801003058203,27,0.43812488245034187,0.6304999901670005,0.09107117524296252,0.09254790049746983,2.211757532722396,2.1764659897715406,0.18552145260954608,0.18552145260954608,27.1379057627639,27.15536983762175,3304,3304,26.125,region_turnover_hist,combined_power_law,0.3909246199392246,0.003574217568112927,local_histogram,0.02455163017129756,6,1906,24.625,26.125,local combined contaminant LF,PASS,all encoded checks passed,0.03974504379910471,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.6186109066847,525.2372218133694,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650037,649327,0.998907754481668,0.03,0.25,sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,14.743926076388888,4,OVERDIST,0.014293070621625548,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649327,3.3985287485537827,5.635577511467892,-0.39121538091129976,5.515638188168589,0.1199393232993023,0.0212825257136889,1.074597323978041,0.9950694983485666,25,0.06536332943735945,0.11712393747703641,0.02256480353679374,0.02305548243454852,1.6582403529368606,1.6229488099860052,0.03446312982548039,0.03446312982548039,27.450630851878923,27.473987495881083,3304,3304,26.125,region_turnover_hist,combined_power_law,0.3909246199392246,0.003574217568112927,local_histogram,0.02455163017129756,6,1906,24.625,26.125,local combined contaminant LF,PASS,all encoded checks passed,0.03974504379910471,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.6186109066847,525.2372218133694,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650037,649327,0.998907754481668,0.04,0.25,sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,14.743926076388888,4,OVERDIST,0.014293070621625548,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649327,3.3985287485537827,5.437319991354201,-0.3551360961359069,5.3173806680548985,0.1199393232993023,0.02205853683248659,1.0698786394703361,0.9970865888983751,24,0.04466481649109025,0.08868292524765685,0.01770840466228641,0.018107837052873894,1.599904074275673,1.5646125313248176,0.026094504948765012,0.026094504948765015,27.489514689470834,27.513732539680188,3304,3304,26.125,region_turnover_hist,combined_power_law,0.3909246199392246,0.003574217568112927,local_histogram,0.02455163017129756,6,1906,24.625,26.125,local combined contaminant LF,PASS,all encoded checks passed,0.03974504379910471,True,single_annulus_qc_rank_then_k03_k04_stability_v1
circular_outer_lit,science,circle,525.2372218133694,1050.4744436267388,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600003,1740981,0.6696073042992643,0.01,0.25,sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,14.743926076388888,4,OVERDIST,0.014293070621625548,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1740981,1.348854406712012,3.2400131738683546,-0.33543097683750656,3.1916577406026683,0.04835543326568643,0.014924455757058957,1.1154833824914283,0.9335465891011329,27,0.17454230067195778,0.24881510064997722,0.08337853847170643,0.0846417708357436,2.402048106708759,2.3661988460138565,0.1844640158432612,0.18446401584326114,27.048295298062527,27.06462145483932,4795,4795,26.125,region_turnover_hist,combined_power_law,0.3361479716781947,0.0016339576173435284,local_histogram,0.025191629550335607,6,2519,24.625,26.125,local combined contaminant LF,WARN,usable_fraction<0.80,0.043393858577651656,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2372218133694,1050.4744436267388,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600003,1740981,0.6696073042992643,0.03,0.25,sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,14.743926076388888,4,OVERDIST,0.014293070621625548,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1740981,1.348854406712012,2.4236605354876675,-0.17380713777685095,2.375305102221981,0.04835543326568643,0.019951405140141366,1.0772526503076585,0.9930245025252317,25,0.03356268326797554,0.06000560523127829,0.02688093366792957,0.02742816408177534,1.796828867094425,1.760979606399523,0.04448634703099563,0.044486347030995625,27.363482759976023,27.38536373412169,4795,4795,26.125,region_turnover_hist,combined_power_law,0.3361479716781947,0.0016339576173435284,local_histogram,0.025191629550335607,6,2519,24.625,26.125,local combined contaminant LF,WARN,usable_fraction<0.80,0.043393858577651656,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2372218133694,1050.4744436267388,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600003,1740981,0.6696073042992643,0.04,0.25,sbf-table-2,sbf-3.1,NGC 4474,7763,020,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,14.743926076388888,4,OVERDIST,0.014293070621625548,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1740981,1.348854406712012,2.33059829921634,-0.1569014415573768,2.2822428659506535,0.04835543326568643,0.020748077127639656,1.0721818412740207,0.9951424880380659,24,0.0248621118936327,0.04915466196258111,0.022899268459677,0.023384450849489712,1.727835330202495,1.691986069507593,0.03644178476044813,0.03644178476044813,27.405993675217534,27.42875759269934,4795,4795,26.125,region_turnover_hist,combined_power_law,0.3361479716781947,0.0016339576173435284,local_histogram,0.025191629550335607,6,2519,24.625,26.125,local combined contaminant LF,WARN,usable_fraction<0.80,0.043393858577651656,False,diagnostic ring or diagnostic k-window
