region,role,shape,rin_px,rout_px,rin_arcsec,rout_arcsec,resid_source,model_source,region_pixels,usable_pixels,usable_fraction,kmin,kmax,schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,quantity_family,quantity_name,primary_unit,method_id,method_variant,region_id,region_role,region_geometry,ring_selection,power_correction,calibration_applied,distance_computed,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,status,measurement_ok,failure_reason,region_name,n_use,Imean,P0,P1,P_fluc,Pr,Pr_over_P0,frac,corr,n_fit,fit_resid_std,P0_fit_sigma,mbar_fit_sigma_raw,mbar_fit_sigma,Pf_spec_raw,Pf_spec,Pf_spec_sigma_formal_raw,Pf_spec_sigma_formal,mbar_spec_raw,mbar_spec,n_detected_sources,n_detected_sources_total,m_lim,m_lim_method,lf_model,lf_gamma,lf_phi_mlim,lf_fit_method,lf_fit_rmse,lf_n_fit_bins,lf_n_fit_sources,lf_fit_mbright,lf_fit_mfaint,pr_note,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason
circular_inner_lit,science,circle,262.61380864479065,525.2276172895813,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,649981,649890,0.9998599959075727,0.01,0.25,sbf-table-2,sbf-3.1,NGC 4579,7763,001,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026051901,4.525865509259259,4,OVERDIST,0.014311095326003276,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649890,12.873868163742275,37.36253840745019,-4.197844358702732,36.80934987457168,0.5531885328785053,0.014805967593684643,1.1265756998250154,0.8871794388938685,27,2.7163337192076704,3.8864727570790194,0.11293890514476987,0.11463620508228112,2.9021998619402796,2.8592299848339953,0.30188850061590733,0.30188850061590733,26.842891549552185,26.859087118220128,3104,3104,25.375,region_turnover_hist,combined_power_law,0.4031247157973046,0.004017677172196262,local_histogram,0.041759894424423474,6,2101,23.875,25.375,local combined contaminant LF,PASS,all encoded checks passed,0.055843058677844226,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61380864479065,525.2276172895813,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,649981,649890,0.9998599959075727,0.03,0.25,sbf-table-2,sbf-3.1,NGC 4579,7763,001,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026051901,4.525865509259259,4,OVERDIST,0.014311095326003276,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649890,12.873868163742275,25.39200121233518,-1.8106862535938741,24.838812679456677,0.5531885328785053,0.021785936770110575,1.0767847873098644,0.9898134909183978,25,0.42552097284620055,0.7615501660843477,0.03256311230229742,0.03328832974940045,1.9723676589953552,1.9293977818890713,0.05915472773203966,0.05915472773203967,27.26224016040675,27.28615540506653,3104,3104,25.375,region_turnover_hist,combined_power_law,0.4031247157973046,0.004017677172196262,local_histogram,0.041759894424423474,6,2101,23.875,25.375,local combined contaminant LF,PASS,all encoded checks passed,0.055843058677844226,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61380864479065,525.2276172895813,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,649981,649890,0.9998599959075727,0.04,0.25,sbf-table-2,sbf-3.1,NGC 4579,7763,001,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026051901,4.525865509259259,4,OVERDIST,0.014311095326003276,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649890,12.873868163742275,24.146755751777498,-1.5842059337505838,23.593567218898993,0.5531885328785053,0.022909435063042945,1.0702139583747243,0.9935301998305625,24,0.2975599095328846,0.5884684980984908,0.026459933595764287,0.027080328625905325,1.8756410617738013,1.8326711846675174,0.045710309490029,0.045710309490029,27.31683551283024,27.341998463744375,3104,3104,25.375,region_turnover_hist,combined_power_law,0.4031247157973046,0.004017677172196262,local_histogram,0.041759894424423474,6,2101,23.875,25.375,local combined contaminant LF,PASS,all encoded checks passed,0.055843058677844226,True,single_annulus_qc_rank_then_k03_k04_stability_v1
circular_outer_lit,science,circle,525.2276172895813,1050.4552345791626,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2599948,1983951,0.7630733383898447,0.01,0.25,sbf-table-2,sbf-3.1,NGC 4579,7763,001,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026051901,4.525865509259259,4,OVERDIST,0.014311095326003276,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1983951,4.604251082282374,12.3617537935419,-1.0241102105609439,12.154123774978565,0.20763001856333624,0.01679616193875399,1.0903283123221694,0.9712443188634862,27,0.42436762503016956,0.6060572497887076,0.05323017342373432,0.05413950939074598,2.684856575505012,2.6397612896805014,0.13162993046162869,0.13162993046162869,26.9274071155035,26.94579820248985,5416,5416,25.375,region_turnover_hist,combined_power_law,0.3077823993398939,0.0018702303340338026,local_histogram,0.01754102936191119,6,3422,23.875,25.375,local combined contaminant LF,WARN,usable_fraction<0.80,0.01528859802565563,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2276172895813,1050.4552345791626,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2599948,1983951,0.7630733383898447,0.03,0.25,sbf-table-2,sbf-3.1,NGC 4579,7763,001,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026051901,4.525865509259259,4,OVERDIST,0.014311095326003276,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1983951,4.604251082282374,10.395468479597223,-0.6347875454536069,10.187838461033888,0.20763001856333624,0.019973127615253078,1.06503517016247,0.9984511676272642,25,0.0677168286793796,0.12078202254158803,0.012614863391168261,0.012871956623466765,2.2577979119340474,2.212702626109537,0.02623271849929503,0.02623271849929503,27.115497174688976,27.137402214109763,5416,5416,25.375,region_turnover_hist,combined_power_law,0.3077823993398939,0.0018702303340338026,local_histogram,0.01754102936191119,6,3422,23.875,25.375,local combined contaminant LF,WARN,usable_fraction<0.80,0.01528859802565563,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2276172895813,1050.4552345791626,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2599948,1983951,0.7630733383898447,0.04,0.25,sbf-table-2,sbf-3.1,NGC 4579,7763,001,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026051901,4.525865509259259,4,OVERDIST,0.014311095326003276,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1983951,4.604251082282374,10.253015590777238,-0.6088963937829148,10.045385572213902,0.20763001856333624,0.020250629361190375,1.0631365479154056,0.9985999859262692,24,0.058777896173358934,0.11579181528990481,0.012261696567398405,0.012515135946863242,2.226858485244622,2.181763199420111,0.02514889245190895,0.02514889245190895,27.130478295067086,27.15269081213542,5416,5416,25.375,region_turnover_hist,combined_power_law,0.3077823993398939,0.0018702303340338026,local_histogram,0.01754102936191119,6,3422,23.875,25.375,local combined contaminant LF,WARN,usable_fraction<0.80,0.01528859802565563,False,diagnostic ring or diagnostic k-window
