galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4374,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.0908703493570084,0.02184561195910291,0.0005084926333210312,0.021851529159897295,-0.09199014261932169,1.0,1.4752231570652008e-05,1.090855597125438,27.90529826403645,0.02174897979232749,33.281578346928384,770.0217565248074,18.20687434549344,0.005780203541173462,k-window MAD,0.02174897979232749,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.0869128055784367,0.021769930770526805,0.0005631809180300664,0.021777214204299938,-0.09128332863234635,1.0,1.4752231570652008e-05,1.0868980533468662,27.9092443975134,0.02175393527256207,32.42653621901732,717.9552253898096,18.38168521861442,0.005780203541173462,k-window MAD,0.02175393527256207,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,no_winsor,0.01,0.01,0.25,5,1.0120242356443971,0.014523748275074555,0.0033786907670838567,0.014911566492401421,-0.08020432810784596,1.0,0.0067194780370718,1.0053047576073253,27.99397208017955,0.01610459662897793,54.10751038110535,1357.1877595276337,17.405613029747414,0.003755923555399514,k-window MAD,0.01610459662897793,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,no_winsor,0.03,0.03,0.25,5,1.009681304109014,0.015064542222003818,0.00342173073906365,0.01544825794739293,-0.07976036010366228,1.0,0.0067194780370718,1.0029618260719422,27.996505415910967,0.01672320173901006,56.68741216740224,1308.355934395706,17.632693165251624,0.003755923555399514,k-window MAD,0.01672320173901006,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,no_winsor,0.04,0.04,0.25,5,1.0071374033509028,0.015212091224468495,0.003212289810003015,0.015547556889910406,-0.07933006964598378,1.0,0.0067194780370718,1.000417925313831,27.99926276297607,0.016873493550824775,56.57741279730322,1249.2745101120995,17.813532240256894,0.003755923555399514,k-window MAD,0.016873493550824775,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,raw_global_3p5,0.01,0.01,0.25,5,1.0100092166617907,0.014526437249962606,0.0033754668851877683,0.014913455530831893,-0.08014245061466595,1.0,0.0067194780370718,1.0032897386247188,27.996150498770984,0.016138985563701864,54.395501840719916,1364.387546017998,17.415832566465554,0.0037463746123385993,k-window MAD,0.016138985563701864,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,raw_global_3p5,0.03,0.03,0.25,5,1.0076769190078958,0.015070134535805775,0.003419155637367667,0.015453141434667226,-0.07970047565345846,1.0,0.0067194780370718,1.000957440970824,27.998677393828544,0.01676198652021933,57.010528093088475,1315.7876006864894,17.64302322583005,0.0037463746123385993,k-window MAD,0.01676198652021933,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0051445091602838,0.015221303680665375,0.0032102358570326975,0.015556146695014667,-0.07927222105963212,1.0,0.0067194780370718,0.9984250311232119,28.00142777357383,0.01691651465739507,56.9269622636657,1256.964598372074,17.823914647948822,0.0037463746123385993,k-window MAD,0.01691651465739507,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.0086554079557377,0.014562746851583716,0.003375939189180973,0.01494893177696518,-0.08020949775934118,1.0,0.0067194780370718,1.0019359299186659,27.997616547578225,0.016199235867335272,54.90457972945869,1377.1144932364673,17.43472467074993,0.003773496557527295,k-window MAD,0.016199235867335272,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.0063094152632492,0.01510509784526942,0.003421788647884758,0.015487821617837542,-0.07976527420436735,1.0,0.0067194780370718,0.9995899372261774,28.000161736137194,0.016822586980001736,57.525573970414726,1327.6336558649932,17.66185580537857,0.003773496557527295,k-window MAD,0.016822586980001736,"max(fit covariance + PSF MAD, k-window MAD)"
