schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,NGC 4564,7763,016,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,3.087217059469295,685.3466720774533,5.16483413866517,1083.8229529375926,3063.78290091107,0.29641099627327055,0.41528694378057407,2000.0,global NaN/WHT gap fill for isophote solver only,
