schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,PGC 041723,7763,064,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,0.07321576608089883,614.3116346810301,3.8208908448731056,1079.6030074925322,3066.175140100839,0.19770370095007328,0.52960974787231,2000.0,global NaN/WHT gap fill for isophote solver only,
