schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,NGC 4438,7763,006,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,2.334201445518943,1237.1703854944697,4.750460524184019,1076.3018636974948,3073.9395752860755,0.4406145103599881,-0.06026988407694728,2000.0,global NaN/WHT gap fill for isophote solver only,
