target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3461,fits-target,1078.4448200330903,3059.1661001328803,188.01141083333334,11.890077777777773,2129.1052919846184,2198.915886784215,1078.4448200330903,3059.1661001328803,188.01141083333334,11.890077777777778,1357.9093699094324,100.0
