target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3501,fits-target,1078.299549698249,3058.9035618357284,188.46507916666667,13.322463888888887,3555.5105336492034,2932.0864851451147,1078.299549698249,3058.9035618357284,188.46507916666667,13.322463888888889,2480.4549643054615,100.0
