region,role,status,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method
circular_inner_lit,science,ok,0.01,0.25,28.172350796990376,28.18982053233226,0.4441752609139913,0.007089687775780672,0.4370855731382106,0.015961464763237898,0.5207046181030781,8663,27.875,0.2292070287171448,local_window_norm_fixed_gamma
circular_inner_lit,science,ok,0.03,0.25,28.290799435640874,28.3103010699228,0.398267539191717,0.007089687775780672,0.3911778514159363,0.017801319661072998,0.5207046181030781,8663,27.875,0.2292070287171448,local_window_norm_fixed_gamma
circular_inner_lit,science,ok,0.04,0.25,28.326281381133683,28.346436908529608,0.3854624988303326,0.007089687775780672,0.37837281105455195,0.01839267839879103,0.5207046181030781,8663,27.875,0.2292070287171448,local_window_norm_fixed_gamma
circular_outer_lit,science,ok,0.01,0.25,27.496173103744304,27.50971644794864,0.16093947288501237,0.001995070824324765,0.1589444020606876,0.01239640461448633,0.10121119685937387,11626,28.125,0.24414449963034063,local_histogram
circular_outer_lit,science,ok,0.03,0.25,28.144972825833964,28.169717370221672,0.0885406458850971,0.001995070824324765,0.08654557506077233,0.022532824381175758,0.10121119685937387,11626,28.125,0.24414449963034063,local_histogram
circular_outer_lit,science,ok,0.04,0.25,28.25227885875825,28.279626534354286,0.08020847746969234,0.001995070824324765,0.07821340664536758,0.02487356557888316,0.10121119685937387,11626,28.125,0.24414449963034063,local_histogram
