region,role,shape,rin_px,rout_px,rin_arcsec,rout_arcsec,resid_source,model_source,region_pixels,usable_pixels,usable_fraction,kmin,kmax,schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,quantity_family,quantity_name,primary_unit,method_id,method_variant,region_id,region_role,region_geometry,ring_selection,power_correction,calibration_applied,distance_computed,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,status,measurement_ok,failure_reason,region_name,n_use,Imean,P0,P1,P_fluc,Pr,Pr_over_P0,frac,corr,n_fit,fit_resid_std,P0_fit_sigma,mbar_fit_sigma_raw,mbar_fit_sigma,Pf_spec_raw,Pf_spec,Pf_spec_sigma_formal_raw,Pf_spec_sigma_formal,mbar_spec_raw,mbar_spec,n_detected_sources,n_detected_sources_total,m_lim,m_lim_method,lf_model,lf_gamma,lf_phi_mlim,lf_fit_method,lf_fit_rmse,lf_n_fit_bins,lf_n_fit_sources,lf_fit_mbright,lf_fit_mfaint,pr_note,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason
circular_inner_lit,science,circle,262.61973931098896,525.2394786219779,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650014,641830,0.9874095019491888,0.01,0.25,sbf-table-2,sbf-3.1,PGC 041959,7763,066,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-7.818741886574074,4,OVERDIST,0.014288835293679969,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,641830,0.18889250232968144,0.19245379487789885,-0.022953453196021014,0.16596657064135295,0.026487224236545905,0.13762900468317896,1.13541832994709,0.942252953299956,27,0.009474447765233922,0.013680650619510378,0.07717996775107974,0.08949740676601152,1.0188535410579809,0.8786297422842386,0.07242558836789088,0.07242558836789088,27.979479482635004,28.140244129684437,6881,6881,27.125,region_turnover_hist,combined_power_law,0.3977859652816323,0.004896685969462954,local_histogram,0.025213369759063492,6,2586,25.625,27.125,local combined contaminant LF,PASS,all encoded checks passed,0.1042390923500136,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61973931098896,525.2394786219779,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650014,641830,0.9874095019491888,0.03,0.25,sbf-table-2,sbf-3.1,PGC 041959,7763,066,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-7.818741886574074,4,OVERDIST,0.014288835293679969,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,641830,0.18889250232968144,0.1498492153732202,-0.014563943214563427,0.12336199113667431,0.026487224236545905,0.17675917868889607,1.1076535751614074,0.979979711249623,25,0.0035210518370285817,0.006348030567158592,0.045994812842424106,0.05587042290878163,0.7933041996112823,0.65308040083754,0.033606577756480384,0.03360657775648039,28.251159497200145,28.462342254042923,6881,6881,27.125,region_turnover_hist,combined_power_law,0.3977859652816323,0.004896685969462954,local_histogram,0.025213369759063492,6,2586,25.625,27.125,local combined contaminant LF,PASS,all encoded checks passed,0.1042390923500136,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61973931098896,525.2394786219779,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650014,641830,0.9874095019491888,0.04,0.25,sbf-table-2,sbf-3.1,PGC 041959,7763,066,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-7.818741886574074,4,OVERDIST,0.014288835293679969,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,641830,0.18889250232968144,0.13855628536524184,-0.012520765904853797,0.11206906112869594,0.026487224236545905,0.19116580793663857,1.099343153092561,0.9892187499209014,24,0.0021947246764261806,0.004373190376160944,0.03426860866817719,0.04236790309365742,0.7335192432541031,0.5932954444803609,0.0231517414520151,0.0231517414520151,28.336230101436385,28.566581346392937,6881,6881,27.125,region_turnover_hist,combined_power_law,0.3977859652816323,0.004896685969462954,local_histogram,0.025213369759063492,6,2586,25.625,27.125,local combined contaminant LF,PASS,all encoded checks passed,0.1042390923500136,True,single_annulus_qc_rank_then_k03_k04_stability_v1
circular_outer_lit,science,circle,525.2394786219779,1050.4789572439558,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600096,1874314,0.7208633835058398,0.01,0.25,sbf-table-2,sbf-3.1,PGC 041959,7763,066,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-7.818741886574074,4,OVERDIST,0.014288835293679969,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1874314,0.030349562261715236,0.36684870107966655,-0.07000106478795058,0.36353076238130116,0.0033179386983653698,0.00904443354603791,1.2358147959755343,0.5258607445603432,27,0.0785594009218369,0.11867428836441776,0.35123191406141396,0.354437601393434,12.08744620156949,11.978122097658085,3.9102471179335807,3.9102471179335807,25.2939224952477,25.303787041366714,5106,5106,27.625,region_turnover_hist,combined_power_law,0.43681461816311906,0.001391250399084722,local_histogram,0.09629632530394162,6,2135,26.125,27.625,local combined contaminant LF,WARN,usable_fraction<0.80; Pr/P0>0.20; k03-k04 shift>0.15 mag,0.3726170722213027,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2394786219779,1050.4789572439558,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600096,1874314,0.7208633835058398,0.03,0.25,sbf-table-2,sbf-3.1,PGC 041959,7763,066,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-7.818741886574074,4,OVERDIST,0.014288835293679969,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1874314,0.030349562261715236,0.018335065740300065,-0.0024440423138053927,0.015017127041934695,0.0033179386983653698,0.18096137452469638,1.1538001831732565,0.8094981396323768,25,0.001475610458866485,0.002772881942152081,0.16420002844589093,0.2004789802808171,0.6041294955818529,0.49480539167044935,0.09136480843580273,0.09136480843580275,28.546933780807603,28.763672822391804,5106,5106,27.625,region_turnover_hist,combined_power_law,0.43681461816311906,0.001391250399084722,local_histogram,0.09629632530394162,6,2135,26.125,27.625,local combined contaminant LF,WARN,usable_fraction<0.80; Pr/P0>0.20; k03-k04 shift>0.15 mag,0.3726170722213027,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2394786219779,1050.4789572439558,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600096,1874314,0.7208633835058398,0.04,0.25,sbf-table-2,sbf-3.1,PGC 041959,7763,066,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-7.818741886574074,4,OVERDIST,0.014288835293679969,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,1874314,0.030349562261715236,0.013972609257565672,-0.0016674931425506542,0.010654670559200302,0.0033179386983653698,0.23746020783976504,1.1355121826535173,0.8006519384945298,24,0.0010736682131724997,0.002229170613379201,0.1732168413868858,0.22715777349293687,0.4603891528014413,0.3510650488900377,0.07344984399301241,0.07344984399301241,28.841946173888683,29.136289894613107,5106,5106,27.625,region_turnover_hist,combined_power_law,0.43681461816311906,0.001391250399084722,local_histogram,0.09629632530394162,6,2135,26.125,27.625,local combined contaminant LF,WARN,usable_fraction<0.80; Pr/P0>0.20; k03-k04 shift>0.15 mag,0.3726170722213027,False,diagnostic ring or diagnostic k-window
