schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,phase,dataset,n_finite,start_sma_px,minsma_px,maxsma_requested_px,step_px,linear,fix_center,fix_pa,fix_eps,status,error,n_isophotes,max_sma_px,center_delta_px,x0_median,y0_median,eps_median,pa_median_rad,last_stop_code,stop_codes,region_id
sbf-table-2,sbf-3.1,NGC 4528,7763,028,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15396387,40.0,5.0,200.0,10.0,True,False,False,False,working,,19,190.0,5.899331072623217,1083.623712271966,2996.961390321143,0.14468319644853575,0.806406755118764,0,0;2,
sbf-table-2,sbf-3.1,NGC 4528,7763,028,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15396387,50.0,5.0,200.0,10.0,True,False,False,False,working,,19,190.0,5.784391367822873,1083.4849373842405,2996.955905152769,0.13926156188803449,0.6544979907467466,0,0;2,
sbf-table-2,sbf-3.1,NGC 4528,7763,028,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15396387,60.0,5.0,200.0,10.0,True,False,False,False,working,,19,190.0,5.917175474386494,1083.6502184164833,2996.970566045479,0.15768639461671932,0.8064067458815006,0,0,
sbf-table-2,sbf-3.1,NGC 4528,7763,028,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,bootstrap,real_only,15396387,70.0,5.0,200.0,10.0,True,False,False,False,working,,19,190.0,5.926755573365957,1083.6502184855376,2996.952162452468,0.1576863954523339,0.8064067476383255,0,0,
sbf-table-2,sbf-3.1,NGC 4528,7763,028,F150W,F115W,07_isophotes:start_attempts,photutils_multistart_v1,default,isophote_start_attempt,isophote_start_attempt,mixed_or_not_applicable,full,real_only,15396387,50.0,5.0,2000.0,10.0,True,False,False,False,working,,199,1990.0,6.8445650187225535,1084.35390118644,2996.346739584751,0.40559297310929426,2.845219846393273,4,0;1;2;4;5,
