galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4636,inner,no_winsor,0.01,0.01,0.25,5,1.1928576991531066,0.028415087268752526,0.002832169575812225,0.028555881513218574,-0.10268424232833959,1.0,6.31478231329878e-05,1.1927945513299736,27.80829175937184,0.025992870593779062,48.31980106915203,1212.4950267288007,18.1630792396785,0.007172398696759668,k-window MAD,0.025992870593779062,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,no_winsor,0.03,0.03,0.25,5,1.1858813789703133,0.027327184678384825,0.0028086488866043723,0.02747113996569444,-0.1014422055783722,1.0,6.31478231329878e-05,1.1858182311471803,27.814660568261715,0.025152599667723007,43.86938908663963,1013.541403538166,18.330059453104102,0.007172398696759668,k-window MAD,0.025152599667723007,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,no_winsor,0.04,0.04,0.25,5,1.180609480397507,0.027022745640700153,0.002651890323095263,0.02715255612732815,-0.10049271166514281,1.0,6.31478231329878e-05,1.180546332574374,27.81949828490596,0.024971923952260548,42.07350749019016,930.188593355612,18.505660541508032,0.007172398696759668,k-window MAD,0.024971923952260548,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,raw_global_3p5,0.01,0.01,0.25,5,1.0807497243867392,0.025713547736369594,0.002575358068313446,0.025842194302546855,-0.09296651151604905,1.0,6.31478231329878e-05,1.0806865765636062,27.91545648327213,0.025962944828914484,48.022477326341686,1205.0619331585422,18.17213517639034,0.0072367606668405655,k-window MAD,0.025962944828914484,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,raw_global_3p5,0.03,0.03,0.25,5,1.0743954365853434,0.024664407525847046,0.002553562942196534,0.02479624331024399,-0.09183505287313891,1.0,6.31478231329878e-05,1.0743322887622104,27.92185930454356,0.025059452634474753,43.37822629683862,1002.2446593727427,18.337842918134548,0.0072367606668405655,k-window MAD,0.025059452634474753,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,raw_global_3p5,0.04,0.04,0.25,5,1.0695764173168332,0.02435052866643248,0.0024129590467509413,0.02446978989889466,-0.09096736209350437,1.0,6.31478231329878e-05,1.0695132694937002,27.926740432741887,0.024840960438603694,41.47544407113151,917.0311981363219,18.51214017358116,0.0072367606668405655,k-window MAD,0.024840960438603694,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_full_3p5,0.01,0.01,0.25,5,1.1746882423091165,0.02788040584161777,0.0027990302393699536,0.0280205567427598,-0.10103513612170231,1.0,6.31478231329878e-05,1.1746250944859835,27.82495768887228,0.025900121728973387,47.913177856242285,1202.329446406057,18.160141103318466,0.007208828450922215,k-window MAD,0.025900121728973387,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_full_3p5,0.03,0.03,0.25,5,1.1678201447791294,0.026784471443977567,0.002775740951617685,0.026927915782023255,-0.09981237915662514,1.0,6.31478231329878e-05,1.1677569969559964,27.83132468044304,0.025036555687040905,43.40778800210205,1002.9245785938017,18.327092606645884,0.007208828450922215,k-window MAD,0.025036555687040905,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_full_3p5,0.04,0.04,0.25,5,1.1626022326837342,0.026455109690865758,0.002622453783516344,0.02658477181776098,-0.09887286181005593,1.0,6.31478231329878e-05,1.1625390848606012,27.836186968619838,0.02482845491705575,41.53751593829229,918.3967792138588,18.501786091921577,0.007208828450922215,k-window MAD,0.02482845491705575,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_union_3p5,0.01,0.01,0.25,5,1.1773745731534808,0.027935063948597696,0.002805117488145541,0.028075549539315212,-0.10125072233852091,1.0,6.31478231329878e-05,1.1773114253303478,27.822477479139206,0.025891739388124654,47.880634810932115,1201.5158702733029,18.158302121975307,0.0072043402582957,k-window MAD,0.025891739388124654,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.170490427571007,0.02683686184982053,0.002781816435096811,0.026980653376538665,-0.1000251057660768,1.0,6.31478231329878e-05,1.170427279747874,27.82884478696895,0.025028357340789252,43.377814201528174,1002.2351811806026,18.32525832554065,0.0072043402582957,k-window MAD,0.025028357340789252,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.1652638325996614,0.026508236164866666,0.002628076769716567,0.026638193859191524,-0.09908399650378456,1.0,6.31478231329878e-05,1.1652006847765284,27.833704047901296,0.02482151948600753,41.51279940702495,917.8530155259774,18.500011989908398,0.0072043402582957,k-window MAD,0.02482151948600753,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,no_winsor,0.01,0.01,0.25,5,1.063916143306775,0.019560339887857856,0.003421209486981636,0.019857280047436917,-0.08487965750224738,1.0,0.0008038732698212,1.0631122700369537,27.93325804926468,0.020279859882318983,87.32116495599581,2187.5291238998952,17.68997626742479,0.005668349524912221,k-window MAD,0.020279859882318983,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,no_winsor,0.03,0.03,0.25,5,1.0584006119110638,0.018264705540074897,0.003538434323972643,0.018604300199972865,-0.08388476381131009,1.0,0.0008038732698212,1.0575967386412426,27.938905618641247,0.019099304634061908,74.75215831872129,1723.845095876044,17.852447369015675,0.005668349524912221,k-window MAD,0.019099304634061908,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,no_winsor,0.04,0.04,0.25,5,1.054683000575118,0.01797125293007107,0.0037541740128103672,0.018359187193202446,-0.08324134649835428,1.0,0.0008038732698212,1.0538791273052968,27.942728868017284,0.018914156006258245,70.95275770915997,1565.532098172948,18.027132880264578,0.005668349524912221,k-window MAD,0.018914156006258245,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,raw_global_3p5,0.01,0.01,0.25,5,1.0581071239494289,0.019610715867324217,0.003418208359544875,0.019906389055230088,-0.08476102471982395,1.0,0.0008038732698212,1.0573032506796076,27.939206957247578,0.020441710823618425,89.00466941576897,2229.616735394224,17.724893841501963,0.005676842451212635,k-window MAD,0.020441710823618425,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,raw_global_3p5,0.03,0.03,0.25,5,1.0526122470891948,0.018336552728627033,0.0035339290953930627,0.01867398781248893,-0.08377038560998486,1.0,0.0008038732698212,1.0518083738193735,27.944864315707754,0.019276348391872672,76.40649732477036,1761.8948930151726,17.88693232965952,0.005676842451212635,k-window MAD,0.019276348391872672,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0489094528509526,0.018052168795827293,0.0037474951559826734,0.018437042012675302,-0.08312967354303173,1.0,0.0008038732698212,1.0481055795811314,27.9486932934841,0.019098995761293664,72.61085092426359,1602.0101489052277,18.06128053585337,0.005676842451212635,k-window MAD,0.019098995761293664,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.0606328221034014,0.019616196279679192,0.003421865057850781,0.019912416150659366,-0.08493048308821732,1.0,0.0008038732698212,1.0598289488335801,27.936616431035173,0.020399170227210134,88.60581559576616,2219.645389894154,17.72048396235068,0.005682196432751203,k-window MAD,0.020399170227210134,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.0551287192935381,0.018333032159319668,0.0035382974903420076,0.01867135820675105,-0.0839381186675593,1.0,0.0008038732698212,1.054324846023717,27.94226977301219,0.019227631477653155,75.99083310700681,1752.3346160066112,17.8826634141433,0.005682196432751203,k-window MAD,0.019227631477653155,"max(fit covariance + PSF MAD, k-window MAD)"
