kmin,kmax,mbar_inner_raw,mbar_inner,sigma_inner,Pr_inner,Pr_over_P0_inner,mbar_outer_raw,mbar_outer,sigma_outer,Pr_outer,Pr_over_P0_outer,mbar_weighted_raw,mbar_weighted,sigma_weighted_formal,annulus_scatter,sigma_adopted,notes
0.01,0.25,27.516741427001627,27.526313211315063,0.10470554290958949,0.20031140295003896,0.00877719270355094,27.06753441162562,27.0877918633235,0.073866613848537,0.22519324185341935,0.018484823198456707,27.216807754993834,27.233514315361,0.060358374864772725,0.21926067399578208,0.21926067399578208,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window std, fit covariance); sigma_outer=max(k-window std, fit covariance)"
0.03,0.25,27.369881067491065,27.378237212476684,0.10470554290958949,0.20031140295003896,0.007666753314275333,27.169972538983796,27.192255030434676,0.08510068032630345,0.22519324185341935,0.02031377098600747,27.249496448292,27.266239018452037,0.06603936253850069,0.09299109102100367,0.09299109102100367,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window std, fit covariance); sigma_outer=max(k-window std, fit covariance)"
