galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 1549,outer,no_winsor,0.04,0.04,0.25,5,1.0428300721984354,0.010638221959948069,0.0023656117809744315,0.010898067974067989,-0.07721023463633754,1.0,0.000727478149095,1.0421025940493405,27.954727048816668,0.011354378185916371,25.080465766670372,556.3416754381767,17.807025953775238,0.0019722264121897893,k-window MAD,0.011354378185916371,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,raw_global_3p5,0.01,0.01,0.25,5,1.0200826937656318,0.010583260534620144,0.0023335746612980646,0.01083748006888597,-0.07705974193876378,1.0,0.000727478149095,1.0193552156165369,27.97868936781422,0.011543222910786109,27.77023793311047,698.7559483277618,17.4838526625689,0.002091987529117006,k-window MAD,0.011543222910786109,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,raw_global_3p5,0.03,0.03,0.25,5,1.0187587969115346,0.010823014106030086,0.0025574985936581496,0.011121080585801437,-0.07682344698773583,1.0,0.000727478149095,1.0180313187624397,27.98010039407155,0.011860695840591321,28.247836492356228,654.2456938696478,17.72658550597618,0.002091987529117006,k-window MAD,0.011860695840591321,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0172511602971255,0.011008289477871478,0.00236341629763021,0.011259137348150611,-0.07656009635651692,1.0,0.000727478149095,1.0165236821480306,27.981709488890573,0.012025743490205649,28.519907036754294,632.009383380023,17.939612329083786,0.002091987529117006,k-window MAD,0.012025743490205649,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.0345811793136133,0.010575084167064637,0.002351270843517527,0.010833322653741869,-0.0778901826441505,1.0,0.000727478149095,1.0338537011645184,27.963355524099523,0.011376977815860468,26.888935209917832,676.7233802479458,17.455380851351553,0.002090513129296566,k-window MAD,0.011376977815860468,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.0332393981379715,0.010803782328838758,0.0025784719792915655,0.011107215238614961,-0.07765113359019286,1.0,0.000727478149095,1.0325119199888766,27.964765555887798,0.011679773845841302,27.321860679438576,632.9482501725417,17.697874305930114,0.002090513129296566,k-window MAD,0.011679773845841302,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,normalized_full_3p5,0.04,0.04,0.25,5,1.031762835745444,0.01099758514879286,0.00237989867492744,0.011252146320052484,-0.0773931482413651,1.0,0.000727478149095,1.0310353575963491,27.966319343910175,0.01184912093548187,27.62747390204727,612.3758544164685,17.911569407099012,0.002090513129296566,k-window MAD,0.01184912093548187,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,normalized_union_3p5,0.01,0.01,0.25,5,1.0394084446921505,0.010458411305772422,0.002349017433489625,0.010718966831908129,-0.07789211062854587,1.0,0.000727478149095,1.0386809665430556,27.958297807718854,0.011204566890002583,25.973329110900103,653.8332277725026,17.417633117293924,0.002047908034992099,k-window MAD,0.011204566890002583,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,normalized_union_3p5,0.03,0.03,0.25,5,1.0380878544684158,0.0106783148668414,0.0025780421624076954,0.010985113098487325,-0.07765681638465237,1.0,0.000727478149095,1.0373603763193209,27.959679102764714,0.011497388252584546,26.364227646595033,610.9226904171403,17.660345111308875,0.002047908034992099,k-window MAD,0.011497388252584546,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1549,outer,normalized_union_3p5,0.04,0.04,0.25,5,1.0366332567944758,0.010872550217098376,0.0023771646712573303,0.011129387229205385,-0.07740255899606266,1.0,0.000727478149095,1.035905778645381,27.96120260191923,0.011664746833753873,26.668960965267107,591.288569807305,17.874437996495967,0.002047908034992099,k-window MAD,0.011664746833753873,"max(fit covariance + PSF MAD, k-window MAD)"
