target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
NGC 4435,auto-fast,1144.8185975301276,3000.70949219232,186.91850493853622,13.079722766473502,1144.8185975301276,3000.70949219232,1078.395875124043,3059.2236006926505,186.91871708333332,13.078983333333333,88.52050014219442,100.0
