schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,NGC 4550,7763,026,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,2.2700999981265575,930.1868166523369,3.507518466064561,1082.747828516845,3066.054356292061,0.596580618074694,-0.44876127325343795,2000.0,global NaN/WHT gap fill for isophote solver only,
