schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,NGC 4458,7763,021,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,0.5347896581017774,778.2511221654064,7.929520747563035,1079.2413612555424,3059.2922025982193,0.376901529018349,-0.34024678568802563,2000.0,global NaN/WHT gap fill for isophote solver only,
