schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap,region_id
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,10.0,517.0581385149216,1081.301152188112,2999.5632493141825,1081.301152188112,3057.5632493141825,0.18697589110133936,2.9550947571000363,-30.125488243632102,1.0,57,57,2.9550947571000363,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,20.0,334.0956288103545,1081.2690214887068,2999.688753316725,1081.2690214887068,3057.688753316725,0.22064485296231506,2.929189900906648,-11.492920039548864,1.0,112,112,2.929189900906648,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,30.0,241.56715132635455,1081.2228838114788,2999.5451436983276,1081.2228838114788,3057.5451436983276,0.24529325973167082,2.934902351486933,-6.698609477847214,1.0,164,164,2.934902351486933,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,40.0,185.93748412853893,1081.08384036695,2999.6819273352344,1081.08384036695,3057.6819273352344,0.2742065987275305,2.9194079509741684,-4.436266236114413,1.0,214,214,2.9194079509741684,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,50.0,144.27557528033188,1081.08384036695,2999.6819273352344,1081.08384036695,3057.6819273352344,0.2742065987275305,2.9194079509741684,-3.0774232803446466,1.0,268,268,2.9194079509741684,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,60.0,114.54596179389384,1081.2294148297774,2999.574780676693,1081.2294148297774,3057.574780676693,0.2674342474961115,2.9215044469561104,-2.2450503120480434,1.0,323,323,2.9215044469561104,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,70.0,93.19647921000448,1081.2180428830375,2999.6034970443093,1081.2180428830375,3057.6034970443093,0.27249056777558167,2.900817475438816,-1.678126514712809,1.0,375,375,2.900817475438816,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,80.0,76.96778084290442,1081.4035578711012,2999.345695932348,1081.4035578711012,3057.345695932348,0.2703195928206919,2.9091549201887865,-1.288726061323402,1.0,429,429,2.9091549201887865,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,90.0,63.598502723240884,1080.8367090154002,2999.3498450217003,1080.8367090154002,3057.3498450217003,0.2562497553204928,2.9158387452359706,-0.949524370367936,1.0,488,488,2.9158387452359706,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,100.0,54.90530057892634,1080.981150173464,2999.5654342450366,1080.981150173464,3057.5654342450366,0.26518195418300616,2.900796640577299,-0.7155106997965163,1.0,538,538,2.900796640577299,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,110.0,47.19828662111709,1081.551785063375,2999.6759075376167,1081.551785063375,3057.6759075376167,0.2550842497944083,2.905307208091642,-0.5387366229459467,1.0,597,597,2.905307208091642,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,120.0,42.25091752930773,1081.4329981006651,2999.483879903427,1081.4329981006651,3057.483879903427,0.26738880080761823,2.89397199520223,-0.4652792099817056,1.0,645,645,2.89397199520223,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,130.0,37.82519759248561,1080.8514922326758,2999.4674495197564,1080.8514922326758,3057.4674495197564,0.2732344115080599,2.8829777319569545,-0.3718704338650925,1.0,696,696,2.8829777319569545,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,140.0,33.66039933915473,1080.8226917026732,2999.4117541558453,1080.8226917026732,3057.4117541558453,0.26268527960826316,2.8854143857819183,-0.3244598909936425,1.0,755,755,2.8854143857819183,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,150.0,30.4040987591609,1081.1681186968099,2999.615348739238,1081.1681186968099,3057.615348739238,0.2644755527239399,2.886918277938007,-0.27997223007035665,1.0,808,808,2.886918277938007,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,160.0,27.376168387435666,1081.390896507613,2999.857802765139,1081.390896507613,3057.857802765139,0.25729595706519337,2.874535467510766,-0.23054830089090794,1.0,866,866,2.874535467510766,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,170.0,24.435872117972153,1081.0415473880023,2999.278779471396,1081.0415473880023,3057.278779471396,0.23884603990763872,2.885957930628724,-0.1839037585133828,1.0,932,932,2.885957930628724,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,180.0,22.533452857129202,1080.582289446812,2998.9575165184574,1080.582289446812,3056.9575165184574,0.24317687688853534,2.9181146849734576,-0.15324212083540997,1.0,984,984,2.9181146849734576,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,190.0,20.62127059256412,1080.612610074744,3000.0795424386247,1080.612610074744,3058.0795424386247,0.22901953474084008,2.914723243801079,-0.14496800489186604,1.0,1049,1049,2.914723243801079,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,200.0,19.150697716864176,1080.350698440383,3000.320839368246,1080.350698440383,3058.320839368246,0.22434570702914552,2.901022936195199,-0.12642521203402843,1.0,1108,1108,2.901022936195199,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,210.0,17.766782593664388,1079.9882240211393,2998.8432855638666,1079.9882240211393,3056.8432855638666,0.22434570702914552,2.9216303885120314,-0.10236148835558512,1.0,1163,1163,2.9216303885120314,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,220.0,16.429196320981575,1081.1062373191132,2999.4179019360804,1081.1062373191132,3057.4179019360804,0.21433497270457488,2.9282640708680923,-0.08722047382045663,1.0,1227,1227,2.9282640708680923,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,230.0,15.77889555518031,1078.856953606628,2998.809135584133,1078.856953606628,3056.809135584133,0.22611679061636356,2.901299773240307,-0.08522614029338324,1.0,1272,1272,2.901299773240307,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,240.0,14.839961525732175,1080.3378256768542,2999.5070443378236,1080.3378256768542,3057.5070443378236,0.23175796255246306,2.9277000756783242,-0.07215374546454667,1.0,1322,1322,2.9277000756783242,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,250.0,14.125858778800517,1079.7842716801804,2999.66188857288,1079.7842716801804,3057.66188857288,0.23061617806411985,2.932079798994761,-0.0703291917594644,1.0,1379,1379,2.932079798994761,
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,260.0,13.2621327244974,1081.0854305827884,2999.3441284459414,1081.0854305827884,3057.3441284459414,0.22690035242692916,2.902067800307806,-0.05724721937156966,1.0,1437,1437,2.902067800307806,
