schema_version,pipeline_version,record_type,target_id,program_id,observation_id,signal_filter,color_filter,method_id,method_variant,quantity_family,quantity_name,primary_unit,region,role,status,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason,rin_arcsec,rout_arcsec,usable_fraction,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,calibration_applied,distance_computed,region_id
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC 4461,7763,014,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.025969906142790933,False,diagnostic ring or diagnostic k-window,8.2,16.4,0.9996446334263029,0.01,0.25,27.54591031448157,27.578368817933917,9.081003120786745,0.26746223473510855,8.813540886051637,0.029452939414025506,5.978536606949872,2768,25.875,0.4667051501551005,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.977540625,4,OVERDIST,0.014289396281911948,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC 4461,7763,014,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.025969906142790933,False,diagnostic ring or diagnostic k-window,8.2,16.4,0.9996446334263029,0.03,0.25,27.617975811000093,27.652697837250695,8.497821930312556,0.26746223473510855,8.230359695577448,0.03147421032453561,5.978536606949872,2768,25.875,0.4667051501551005,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.977540625,4,OVERDIST,0.014289396281911948,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC 4461,7763,014,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.025969906142790933,True,single_annulus_qc_rank_then_k03_k04_stability_v1,8.2,16.4,0.9996446334263029,0.04,0.25,27.643118795874514,27.678667743393486,8.303294321837368,0.26746223473510855,8.03583208710226,0.03221158065319838,5.978536606949872,2768,25.875,0.4667051501551005,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.977540625,4,OVERDIST,0.014289396281911948,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC 4461,7763,014,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,FAIL,usable_fraction<0.50,0.0014928491584207393,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.38622535475613207,0.01,0.25,27.48479503127153,27.498442202130832,4.530869518335144,0.05659437772380903,4.474275140611335,0.012490842540220511,2.819658484384024,1551,25.875,0.37700801639503356,local_window_norm_fixed_gamma,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.977540625,4,OVERDIST,0.014289396281911948,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC 4461,7763,014,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,FAIL,usable_fraction<0.50,0.0014928491584207393,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.38622535475613207,0.03,0.25,27.560728049672818,27.575370523777046,4.224821338769077,0.05659437772380903,4.168226961045268,0.01339568544697279,2.819658484384024,1551,25.875,0.37700801639503356,local_window_norm_fixed_gamma,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.977540625,4,OVERDIST,0.014289396281911948,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC 4461,7763,014,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,FAIL,usable_fraction<0.50,0.0014928491584207393,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.38622535475613207,0.04,0.25,27.559255184694262,27.573877674618625,4.2305564463650915,0.05659437772380903,4.173962068641282,0.01337752573244475,2.819658484384024,1551,25.875,0.37700801639503356,local_window_norm_fixed_gamma,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.977540625,4,OVERDIST,0.014289396281911948,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
