schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,NGC 4461,7763,014,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,6.60826733369273,407.88008822983437,3.573163317742007,1081.4147701977054,3057.495096929504,0.2672868334822764,-0.23185304121667386,2000.0,global NaN/WHT gap fill for isophote solver only,
