sma,intens,x0_full,y0_full,eps,pa,node_origin,grad
20.0,329.40143227221074,6614.574941746336,1168.3084171885346,0.4353502447192121,1.919919609505588,fitted,-5.949749404604768
30.0,269.90393822616306,6605.875452218574,1165.141496115106,0.4353502447192121,1.919919609505588,fitted,-7.196531876435446
40.0,185.4707947435018,6610.659411886529,1167.215823740976,0.06655720035473715,1.6946276228029706,fitted,-5.606577793544529
50.0,157.77238235527247,6610.659411886529,1167.215823740976,0.06655720035473715,1.6946276228029706,fitted,-2.4621543215951633
60.0,136.22770831159855,6613.1872245552695,1167.8884390884893,0.06238651037532591,1.8027498382060831,fitted,-1.8082561649959694
70.0,121.60725905535308,6614.403384613313,1168.5834934367413,0.09982431208233654,1.8027498382060831,fitted,-1.3256552388985887
80.0,109.71460353362677,6615.034018453864,1168.6066806491742,0.1410760107588559,1.8985140485814098,fitted,-1.0415815573610296
90.0,100.77562790813249,6615.362007709651,1168.8115581935492,0.18606231842519655,1.8856349541270039,fitted,-0.7988307076104505
100.0,93.73798938141776,6615.63653134308,1168.5400971384977,0.22419615380218255,1.902240822075637,fitted,-0.7659637748106725
110.0,85.45635241191904,6615.62156946942,1169.0367961930945,0.23749160755857873,1.902240822075637,fitted,-0.6671482634997524
120.0,80.39502411142271,6616.0762819932825,1168.6352004730609,0.2610598943630269,1.9119766495944404,fitted,-0.5812001254750904
130.0,73.83234990241723,6615.922002587909,1168.9199677917466,0.26503115248052267,1.88764233084981,fitted,-0.5230083513850466
140.0,69.93485708372178,6616.582967399211,1168.5309453689288,0.28766710462174655,1.901619731110183,fitted,-0.4102946995421327
150.0,65.62645591157458,6616.869636257181,1167.696117379206,0.2968894082055367,1.9007734520307724,fitted,-0.42905446603856523
160.0,61.353767762950476,6616.887766165938,1167.7606298386252,0.29850779701545127,1.896287279007223,fitted,-0.38757945495750334
170.0,57.874866812424514,6616.987335566791,1168.3121863459533,0.3058597915139372,1.902085977730939,fitted,-0.3567384410362841
180.0,54.21899894222479,6616.1744315744545,1168.1319646442905,0.30746073377155325,1.90355598667301,fitted,-0.3547998676377485
190.0,50.778869459669544,6616.229507137312,1168.9346735661543,0.3035524185828025,1.908179277480648,fitted,-0.32863509258538565
200.0,47.64629709051708,6616.858510156194,1168.7507442671756,0.29937976007783107,1.9120278074457264,fitted,-0.2998563576958972
210.0,44.7817423057516,6616.778296361869,1168.1650654073194,0.298563513557243,1.9044496155244828,fitted,-0.26897222208544314
220.0,42.26685264880822,6616.1523229252325,1168.6465019742252,0.293791509198901,1.890456137698503,fitted,-0.25170883309622455
230.0,39.74756564382711,6616.008210690403,1168.0348616423717,0.29263679812512916,1.9057290739631898,fitted,-0.2363691984705703
240.0,37.53946867939681,6616.958248250478,1168.7875593285141,0.2888586812413208,1.9018046307906475,fitted,-0.21360035052388787
250.0,35.47555863334935,6616.2063137520545,1167.5484773828016,0.289895723097209,1.906217670994467,fitted,-0.18742953049900457
260.0,33.79087806941672,6616.251392575734,1168.1154590559836,0.29287011056457923,1.9037005256273658,fitted,-0.16988314324926995
270.0,32.07789576836395,6615.142408328071,1168.2804351120271,0.2909673922233767,1.9153803651149046,fitted,-0.1624439476237171
280.0,30.541999116942378,6615.885162704002,1169.4860447268786,0.28846869732372227,1.903830791743685,fitted,-0.1493244743481439
290.0,29.091406281401074,6616.409002529297,1167.7698341377784,0.29131675403386675,1.9001372868473247,fitted,-0.1500789905229743
300.0,27.540419306482892,6615.883624729862,1169.3069763576455,0.28512382312573586,1.907488020248533,fitted,-0.12769597181244877
310.0,26.5374868451521,6615.927926239136,1167.4356523801516,0.29405640789651843,1.9034824438587872,fitted,-0.11542271343940999
320.0,25.231965037694692,6616.708209460162,1167.6980161084252,0.289427522780757,1.9029943797261824,fitted,-0.11744019841648648
330.0,24.18868287682237,6616.393049142516,1168.5842288706656,0.29036220293508597,1.9124743723040984,fitted,-0.10000068375676677
340.0,23.231951362559357,6616.692834550531,1167.693665558461,0.29036220293508597,1.9017189457242127,fitted,-0.08394736238834977
350.0,22.509735629055374,6616.456554430287,1168.0521399045833,0.2968967927798068,1.9017189457242127,fitted,-0.0859243331726848
360.0,21.51346469910566,6616.752488480248,1168.3682430262627,0.29606336709023634,1.9086376350748344,fitted,-0.0913942705906301
370.0,20.681850217242772,6616.036397552432,1167.5007164141225,0.2949804656673887,1.905475580146705,fitted,-0.07253420167820508
380.0,20.06278066554156,6614.5394062304495,1169.2393142686058,0.30172266389993463,1.9043832892333155,fitted,-0.06065922616513486
390.0,19.468665693940075,6615.962107064614,1168.7959887499803,0.3037415793144033,1.9043832892333155,fitted,-0.06757430411949965
400.0,18.711294583151567,6616.13452650693,1168.340910370508,0.3037415793144033,1.8940376868277857,fitted,-0.06959691986640379
410.0,18.076727296612,6616.13452650693,1168.340910370508,0.3037415793144033,1.8955796174792816,fitted,-0.055058376876402984
420.0,17.610127045623507,6616.684966140874,1165.0795811748144,0.30817963749173405,1.9112759607662597,fitted,-0.03804598783886739
430.0,17.31580753983465,6615.691195767917,1167.884650198624,0.32154270979907,1.9032615648413767,fitted,-0.046928629978414446
440.0,16.671554446055218,6615.39000794962,1167.7825667278803,0.32154270979907,1.9064566357052315,fitted,-0.061266817267599194
450.0,16.090471194482667,6615.068454346107,1168.7042892359927,0.31879024372875153,1.8992194961816034,fitted,-0.052244095548629674
460.0,15.626672535082625,6615.677895412975,1166.915834208163,0.32126420653865606,1.8992194961816034,fitted,-0.04180814307495613
470.0,15.254308332983545,6612.922610862055,1169.4596898201094,0.32126420653865606,1.8942736191907852,fitted,-0.03190557728347114
480.0,14.988560989413202,6613.738539479824,1168.9242548504876,0.3316923306419281,1.901414340395343,fitted,-0.04015675073500358
490.0,14.451173318283473,6614.563609760347,1166.5203127300215,0.3316923306419281,1.901414340395343,fitted,-0.034034998010697134
500.0,14.307861029199259,6614.248114349091,1168.12175247307,0.3430565945992838,1.9172683757773044,fitted,-0.02828613963351021
510.0,13.885450525613269,6614.248114349091,1168.12175247307,0.3430565945992838,1.9039816715739972,fitted,-0.04210746194969115
520.0,13.465711790205436,6614.515657609978,1167.2889970914487,0.3430565945992838,1.8889787700761085,fitted,-0.032517785006568364
530.0,13.235094825481902,6616.803020367318,1168.0423936734041,0.34684407597910805,1.9034042035615808,fitted,-0.02770379165581067
540.0,12.911635957089223,6616.803020367318,1168.0423936734041,0.35109276631131225,1.9034042035615808,fitted,-0.021240992659935287
550.0,12.810274972283196,6614.273711763699,1169.7146688548776,0.3619367514234882,1.885967087133016,fitted,-0.025355166149746467
560.0,12.404532634094293,6614.846960489218,1168.6157800752785,0.3590722792335999,1.896488151149535,fitted,-0.03636754958408224
570.0,12.082923980601551,6614.1394389295565,1168.3768370929267,0.36019833080814356,1.8975524199403502,fitted,-0.02761839345876389
580.0,11.852164764919015,6616.039195846257,1169.0206730423436,0.36019833080814356,1.9072154701015642,fitted,-0.024098010004121484
590.0,11.600963780519121,6617.1494102818015,1169.3893464476055,0.3649950057910591,1.8914130993909863,fitted,-0.0280230635421165
600.0,11.291703494076685,6618.542034878477,1164.03960495805,0.3649950057910591,1.899359347624463,fitted,-0.021801220106105922
610.0,11.164939378397003,6616.27442711481,1163.2665319242153,0.37339553877708187,1.8996619682760967,fitted,-0.023285341324933383
620.0,10.825996667578018,6614.9555398436005,1167.131313418894,0.37339553877708187,1.8996619682760967,fitted,-0.031081452859394877
630.0,10.543310321209105,6614.9555398436005,1167.131313418894,0.37339553877708187,1.8996619682760967,fitted,-0.022959139096986637
640.0,10.366813885638285,6614.9555398436005,1167.131313418894,0.3766588076285973,1.8996619682760967,fitted,-0.017860305917614738
650.0,10.18610420285681,6614.1295136082645,1165.0924669840185,0.37372637199048075,1.8996619682760967,fitted,-0.025253446409784976
660.0,9.861744957442586,6614.1295136082645,1165.0924669840185,0.37372637199048075,1.8996619682760967,fitted,-0.028747310022060546
670.0,9.6111580024156,6614.1295136082645,1165.0924669840185,0.37372637199048075,1.8996619682760967,fitted,-0.023059960718634455
680.0,9.400545743069896,6616.336465610289,1165.845606820682,0.37372637199048075,1.8996619682760967,fitted,-0.014133469884923944
690.0,9.328488604717121,6616.336465610289,1165.845606820682,0.38281380934689474,1.8996619682760967,fitted,-0.01870714953815993
700.0,9.026402752306698,6613.466062026157,1168.0479798458284,0.37691681440914526,1.8963581861767134,fitted,-0.023017602612895073
710.0,8.86813655245922,6614.224397065045,1166.9401539358144,0.3795521869573793,1.8963581861767134,fitted,-0.0107431635747961
720.0,8.811539480810776,6614.834862492053,1167.1462309013302,0.3861944460191609,1.8963581861767134,fitted,-0.017329485626297814
730.0,8.521546839933263,6612.4895040866395,1166.3544334183296,0.3832308047868862,1.9059216738848062,fitted,-0.02343632840897767
740.0,8.342812912631222,6612.4895040866395,1166.3544334183296,0.3832308047868862,1.890624341911318,fitted,-0.019079668931180738
750.0,8.139953461309648,6614.72856079503,1167.1291629119155,0.3832308047868862,1.903909567941425,fitted,-0.01931576477398007
760.0,7.956497617151621,6613.8972044774,1165.5356133172882,0.3819975355860035,1.8969981403856289,fitted,-0.014686338541578215
770.0,7.846226690478084,6613.983964783025,1165.2791434596268,0.38728528963509257,1.8969981403856289,fitted,-0.012388004108958706
780.0,7.708737534972447,6612.375582596289,1164.7350493841832,0.38728528963509257,1.8969981403856289,fitted,-0.01547882447148976
790.0,7.536650201048289,6614.447434562071,1165.4359290563625,0.38728528963509257,1.8969981403856289,fitted,-0.012236534754197592
800.0,7.464006839888495,6612.996526174794,1167.038666232784,0.3930464734290787,1.895294023523408,fitted,-0.009516287338694784
810.0,7.346324454274393,6613.457431341378,1169.4710240573959,0.3953746204629517,1.901077628834383,fitted,-0.013062349847082322
820.0,7.202759842946849,6610.816818427411,1168.5957327151987,0.3953746204629517,1.890871462794371,fitted,-0.015127518795819084
830.0,7.043774078358012,6610.800696412915,1168.5813740943934,0.3953746204629517,1.897517123612717,fitted,-0.011758525260206643
840.0,6.967589337742716,6612.57601599326,1167.0709685915667,0.3979254289803449,1.9007947534507246,fitted,-0.013416749282509776
850.0,6.775439092707816,6612.57601599326,1167.0709685915667,0.3979254289803449,1.8941822193562825,fitted,-0.014564011957474943
860.0,6.676309098593217,6611.4311955623725,1166.6751743553789,0.39457108028321475,1.9115999494270697,fitted,-0.014238803514242093
870.0,6.490663022422974,6608.64021939938,1165.7349153027346,0.3930232662062043,1.8957467408630522,fitted,-0.010499287002808267
880.0,6.466323358537052,6610.109780356748,1165.6237300639873,0.40144757528977515,1.8957467408630522,fitted,-0.007348094725610286
890.0,6.634020206379226,6609.96237142596,1166.0612848111489,0.41972166842780123,1.8957467408630522,fitted,-0.013746919881613895
900.0,6.191384960904774,6610.1947493045445,1163.9456017540333,0.39984282255419806,1.8957467408630522,fitted,-0.027940341163564586
910.0,6.0752133831079345,6607.999517015991,1167.7508125306622,0.4013265502908938,1.9041209729082926,fitted,-0.013511436198567983
920.0,5.921156236933414,6608.298662000117,1166.8973679477504,0.39907913295723707,1.9079297197016594,fitted,-0.009891109957639
930.0,5.8773911839551545,6605.974780404995,1166.1098024684559,0.3952540826620077,1.922205714134733,fitted,-0.011313755175244555
940.0,5.694881133428523,6605.974780404995,1166.1098024684559,0.3952540826620077,1.922205714134733,fitted,-0.01397583268918634
950.0,5.597874530171428,6603.709551130094,1172.6186496789912,0.3952540826620077,1.905708916126463,fitted,-0.004952742985695924
960.0,5.5958262737146045,6603.709551130094,1172.6186496789912,0.40518402314624785,1.905708916126463,fitted,-0.0068901171217853555
970.0,5.460072187735721,6604.828117205715,1169.4045928231258,0.40518402314624785,1.905708916126463,fitted,-0.013520940389525426
980.0,5.325407465924096,6608.149772001834,1166.7420511061162,0.40544135666814834,1.909868135172798,fitted,-0.0109863545339683
990.0,5.2403450970563545,6608.063726962728,1166.9860170121258,0.40544135666814834,1.909868135172798,fitted,-0.008192285709173363
1000.0,5.161561751740629,6609.082051370002,1165.2870911746747,0.4087411578531406,1.9006996562977139,fitted,-0.009719618994578561
1010.0,5.045952717164783,6609.082051370002,1165.2870911746747,0.4087411578531406,1.9006996562977139,fitted,-0.007182544556228576
1020.0,5.017910860616057,6606.423722131531,1173.0505209513024,0.4127790195111622,1.8923202422172525,fitted,-0.004327934463349647
1030.0,4.95939402789779,6609.454526249061,1174.0600258277464,0.4117705331116813,1.889865171235216,fitted,-0.0074383271315044295
1040.0,4.869144317985969,6606.4407014579165,1173.3040107091776,0.4148819626123627,1.889865171235216,fitted,-0.008879492856384407
1050.0,4.781804170770102,6607.171538426161,1171.0246224316256,0.41821657755295405,1.8892450943365087,fitted,-0.012194564101381112
1060.0,4.625253035958346,6605.84695888106,1165.9840034418928,0.40986239059525065,1.8957282217517526,fitted,-0.012715147063949361
1070.0,4.527501229491115,6609.314599545023,1163.430114480135,0.4121401713846088,1.8993676204232213,fitted,-0.013532757494243342
1080.0,4.3545978860734795,6610.94765823733,1163.9868720702061,0.4044894520825822,1.9086569579974735,fitted,-0.01483247327299031
