label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
7463,7568.433447098976,2678.8703071672353,1172,6244.2122752007,6244.2122752007,6244.2122752007,14.483504804080313,431.12577788779214,0.00014308706357515124,18.511064694274996,True
2916,9234.301829268294,3019.1798780487807,328,3489.0694793477082,3489.0694793477082,3489.0694793477082,10.222319243425089,341.3187747576803,7.99525519643707e-05,19.14298479646821,True
2353,7864.459821428572,2789.1160714285716,224,3020.4677946286556,3020.4677946286556,3020.4677946286556,8.902928868434874,339.26675583556033,6.921447386937785e-05,19.29957331734291,True
2233,7595.950980392156,2753.323529411765,204,2825.0078062627576,2825.0078062627576,2825.0078062627576,6.633336927767906,425.880343034733,6.47354788338014e-05,19.372209710461416,True
7520,9233.991701244813,2929.1576763485477,241,2687.177792040997,2687.177792040997,2687.177792040997,8.574396221776336,313.39557008298607,6.157708332475711e-05,19.426517836893932,True
5897,8208.879746835442,4005.6012658227846,158,2657.4346880054663,2657.4346880054663,2657.4346880054663,6.7145180090857375,395.7744523746252,6.0895515621660805e-05,19.438602341951057,True
2489,7886.273381294964,2840.388489208633,139,1670.304304110823,1670.304304110823,1670.304304110823,7.563849981047441,220.82726499019213,3.827527438510605e-05,19.94276984047893,True
2833,8229.21052631579,2975.0,19,1355.4935063578853,1355.4935063578853,1355.4935063578853,27.43030407749122,49.41591250788128,3.106133759901707e-05,20.1695152375739,True
3796,9554.31868131868,3424.802197802198,182,1335.8340435246976,1335.8340435246976,1335.8340435246976,5.325437349584386,250.8402513887334,3.06108380509095e-05,20.185377573043603,True
2281,8957.597014925374,2761.3880597014927,67,1270.5923902021025,1270.5923902021025,1270.5923902021025,5.919239210863353,214.65467857258295,2.9115815751012094e-05,20.23974321618241,True
5270,7824.724137931034,3881.2206896551725,145,1267.2261209636113,1267.2261209636113,1267.2261209636113,5.7772538370058415,219.34748874049342,2.903867718503924e-05,20.24262355022887,True
2484,8280.545454545454,2834.6060606060605,33,1266.574350981961,1266.574350981961,1266.574350981961,21.024639544520536,60.242381245107104,2.9023741777866883e-05,20.243182118505807,True
1839,9070.948453608247,2642.7525773195875,97,1043.5428293129976,1043.5428293129976,1043.5428293129976,5.406661314696073,193.01057872378652,2.3912940909188224e-05,20.45348314559692,True
6848,8870.52100840336,4191.81512605042,119,789.0378775372947,789.0378775372947,789.0378775372947,4.7262688064116345,166.9473129558119,1.8080921655206293e-05,20.7570142113077,True
7583,8049.083969465649,4100.839694656488,131,747.9002945737884,747.9002945737884,747.9002945737884,5.347693937248369,139.8547305343015,1.7138247753454916e-05,20.815149580342684,True
980,8100.042253521126,2418.042253521127,71,684.2853527075887,684.2853527075887,684.2853527075887,4.305737508199053,158.92407547012834,1.5680501791279744e-05,20.91166573124267,True
7594,7847.846774193548,4131.403225806452,124,683.5958444278119,683.5958444278119,683.5958444278119,4.60872762775878,148.32637110304648,1.566470160532901e-05,20.91276030607535,True
6716,7956.155737704918,4165.401639344262,122,677.0526049048051,677.0526049048051,677.0526049048051,4.8350534024190335,140.03001591793543,1.5514762287389052e-05,20.92320280768417,True
2678,9575.657534246575,2905.3424657534247,73,658.1884865062608,658.1884865062608,658.1884865062608,3.2892590741778096,200.1023548656723,1.5082488176641442e-05,20.95388313843352,True
2278,8685.166666666666,2760.357142857143,42,645.0988342262311,645.0988342262311,645.0988342262311,9.220041625406747,69.96701972023605,1.4782536825626708e-05,20.97569319836117,True
3578,8320.384615384615,3316.6153846153848,13,615.9502104706733,615.9502104706733,615.9502104706733,33.750042444593774,18.250353654572628,1.4114591727570987e-05,21.025894821145275,True
3993,7463.323529411765,3498.4117647058824,68,614.1690235010127,614.1690235010127,614.1690235010127,3.553297349260945,172.84481514859837,1.4073775560225225e-05,21.029039070058,True
2987,7944.3015873015875,3043.5079365079364,63,606.1645086254185,606.1645086254185,606.1645086254185,7.734697740833283,78.36951474203497,1.389035089776761e-05,21.043282579745373,True
4157,8173.289473684211,3558.7631578947367,38,541.4305618719594,541.4305618719594,541.4305618719594,9.720728630777328,55.69855742682772,1.2406962770273987e-05,21.16590192468959,True
7584,8057.709677419355,4103.0,62,540.2802745898902,540.2802745898902,540.2802745898902,3.6801357981670533,146.80987447772574,1.23806037641728e-05,21.16821106124749,True
691,8109.04,2355.213333333333,75,505.94186816488775,505.94186816488775,505.94186816488775,4.148518230511782,121.95724836009029,1.1593734015570958e-05,21.23950729096171,True
1109,8333.64406779661,2450.762711864407,59,481.860090679411,481.860090679411,481.860090679411,4.775801574628648,100.89617065317019,1.104189646197717e-05,21.29245644599164,True
1678,8061.428571428572,2596.375,56,481.7259868909258,481.7259868909258,481.7259868909258,4.568463079578012,105.44596256985024,1.1038823453491399e-05,21.292758653220826,True
5350,9068.902777777777,3890.541666666667,72,434.9038015258319,434.9038015258319,434.9038015258319,4.090932649609392,106.30920593800467,9.965886032598326e-06,21.40377583133368,True
3261,8983.176470588236,3170.5,34,434.3686985905637,434.3686985905637,434.3686985905637,6.952140430680685,62.47985105042457,9.953624068343514e-06,21.40511253692001,True
5266,7632.657142857142,3873.885714285714,70,414.5007704855674,414.5007704855674,414.5007704855674,3.53738685425679,117.17711055175349,9.49834750717395e-06,21.45594548562353,True
4427,7547.744897959184,3663.826530612245,98,410.50328576826485,410.50328576826485,410.50328576826485,4.289140945308594,95.7075766459174,9.406744543553215e-06,21.466467246867396,True
3296,8591.0,3183.0,9,391.8073087142409,391.8073087142409,391.8073087142409,28.081732749938965,13.95239076602538,8.97832341700804e-06,21.517077508543263,True
7376,8651.410958904109,4347.178082191781,73,378.99212210348975,378.99212210348975,378.99212210348975,3.790722940305246,99.97885049150324,8.684661488091467e-06,21.553183384472124,True
4229,9444.3,3585.833333333333,60,372.0823700735972,372.0823700735972,372.0823700735972,3.2604855695148593,114.11869862345712,8.526323480923384e-06,21.573161108883333,True
7474,7587.768292682927,2694.243902439024,164,360.5834345228821,360.5834345228821,360.5834345228821,5.651152241035484,63.80706431947247,8.262823643045299e-06,21.607244413472813,True
