sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap
20.0,134.55809857496217,1443.5640964176212,1210.1599388311547,1443.5640964176212,1210.1599388311547,0.0071469459030227625,2.8160347942408426,-1.6823860592052993,1.0,126,126,2.8160347942408426
30.0,124.2363355168822,1443.6941328719165,1207.871317458028,1443.6941328719165,1207.871317458028,0.13655449661275776,1.245238467445946,-1.1344482168026435,1.0,176,176,1.245238467445946
40.0,112.02869826805242,1444.3946589854347,1209.2610676429974,1444.3946589854347,1209.2610676429974,0.041265029513706114,2.9493086729725206,-0.6569904875323899,1.0,248,248,2.9493086729725206
50.0,105.49504292999998,1444.256156175157,1208.070238910317,1444.256156175157,1208.070238910317,0.046052041605458255,0.2384499398521753,-0.4919382597989567,1.0,309,309,0.2384499398521753
60.0,100.56556039204051,1444.256156175157,1208.070238910317,1444.256156175157,1208.070238910317,0.046052041605458255,0.2384499398521753,-0.3979347041287297,1.0,370,370,0.2384499398521753
70.0,96.06628999003259,1444.3493647132123,1208.0928955232184,1444.3493647132123,1208.0928955232184,0.046052041605458255,0.6191349821791272,-0.39377605009096933,1.0,412,412,0.6191349821791272
80.0,92.7968617304315,1444.1030925011617,1210.0311887273588,1444.1030925011617,1210.0311887273588,0.046052041605458255,1.391727535980442,-0.3277253393736679,1.0,453,453,1.391727535980442
90.0,89.9595080220469,1443.56724812403,1205.9067356728974,1443.56724812403,1205.9067356728974,0.05925811778455789,1.487660994292331,-0.3856410526966587,1.0,519,519,1.487660994292331
100.0,85.58720663530562,1443.7281430971195,1207.8376129910403,1443.7281430971195,1207.8376129910403,0.015334714609248089,0.4222370954517677,-0.2945392217552907,1.0,584,584,0.4222370954517677
110.0,82.45361048528208,1445.6792561780637,1208.7934454867707,1445.6792561780637,1208.7934454867707,0.015334714609248089,0.8664501475580598,-0.2948138327620029,1.0,662,662,0.8664501475580598
120.0,79.74113206612816,1445.6792561780637,1208.7934454867707,1445.6792561780637,1208.7934454867707,0.015334714609248089,0.8664501475580598,-0.2808538630719646,1.0,738,738,0.8664501475580598
130.0,76.74393538155398,1443.5321756778915,1207.9488458032376,1443.5321756778915,1207.9488458032376,0.011774055904344785,1.2425614727744434,-0.23492556288393562,1.0,816,816,1.2425614727744434
140.0,74.58609902173849,1443.7308028536272,1208.6156226272767,1443.7308028536272,1208.6156226272767,0.02848177450527596,2.961812806087384,-0.25639394430445706,1.0,871,871,2.961812806087384
150.0,71.56029335908521,1443.59123324103,1209.0471254081592,1443.59123324103,1209.0471254081592,0.010546401724833683,0.28511828001001527,-0.24855086098291962,1.0,942,942,0.28511828001001527
160.0,69.15643577420666,1444.268072443185,1208.7956099934033,1444.268072443185,1208.7956099934033,0.010546401724833683,1.2150072514518575,-0.2506900989188683,1.0,1004,1004,1.2150072514518575
170.0,66.4718250797132,1443.1598244054553,1209.589003246067,1443.1598244054553,1209.589003246067,0.0071117259645144554,3.0434003901473172,-0.24061497543007326,1.0,1069,1069,3.0434003901473172
180.0,64.17487218497057,1443.270746629448,1210.7150135554439,1443.270746629448,1210.7150135554439,0.0071117259645144554,2.8974938411439317,-0.22548164066694196,1.0,1132,1132,2.8974938411439317
