label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
619,706.5402684563759,557.5704697986578,298,7247.426585458926,7247.426585458926,7247.426585458926,0.00016607581254269907,18.349299657411144
9630,1433.3447368421052,1117.3315789473684,380,4767.173615764235,4767.173615764235,4767.173615764235,0.0001092404624503042,18.804106797329805
1803,2235.32,952.7155555555555,225,4711.285966385825,4711.285966385825,4711.285966385825,0.00010795978900405732,18.81691055452507
9213,541.9282051282051,2030.9076923076923,195,3792.4937557197004,3792.4937557197004,3792.4937557197004,8.690553462217355e-05,19.05244703330876
9399,1393.032258064516,616.3645161290323,620,3590.2584248030494,3590.2584248030494,3590.2584248030494,8.227128320744224e-05,19.111944944363614
9393,1399.748538011696,556.0906432748538,684,3121.333744413934,3121.333744413934,3121.333744413934,7.152580736182296e-05,19.263908700555753
10243,1268.8040201005026,1299.0954773869346,199,2808.902343746999,2808.902343746999,2808.902343746999,6.436639731223098e-05,19.378417618109978
5703,1037.613924050633,1357.5253164556962,158,2702.1691800831313,2702.1691800831313,2702.1691800831313,6.192059166360331e-05,19.42047787861959
10270,1570.9391891891892,1299.2162162162163,148,2659.9616838663273,2659.9616838663273,2659.9616838663273,6.095340087568107e-05,19.4375707673988
9398,1437.0566037735848,598.5132075471698,530,2625.7164573241143,2625.7164573241143,2625.7164573241143,6.016866663151257e-05,19.45163965375721
2796,838.1162790697674,1070.0077519379845,129,2476.5993758086315,2476.5993758086315,2476.5993758086315,5.6751627468071146e-05,19.515119821484166
6977,1912.7339449541284,1482.1467889908256,109,2397.975141661452,2397.975141661452,2397.975141661452,5.4949941943206545e-05,19.55014752750622
9391,1388.9558011049724,534.7587476979742,543,2316.6347075651574,2316.6347075651574,2316.6347075651574,5.308601430960739e-05,19.58761532278895
9397,1419.5278884462152,580.5657370517928,502,2308.1106378637455,2308.1106378637455,2308.1106378637455,5.2890684038215214e-05,19.591617662756075
9402,1429.3311965811965,616.2200854700855,468,2302.736750461633,2302.736750461633,2302.736750461633,5.276754064292931e-05,19.59414848898528
9421,1422.2842377260981,909.5762273901809,387,2244.461997778026,2244.461997778026,2244.461997778026,5.143216638442041e-05,19.621978578007585
8563,84.10377358490567,1737.4622641509434,106,2190.464682953938,2190.464682953938,2190.464682953938,5.019481022374858e-05,19.648418580799273
9416,1406.1775,858.52,400,2093.704950331099,2093.704950331099,2093.704950331099,4.797754716806015e-05,19.69747051959111
9626,1429.948805460751,1079.1433447098975,293,1974.5868695509575,1974.5868695509575,1974.5868695509575,4.524793937958247e-05,19.76106860743215
9426,1418.8170731707316,947.5335365853658,328,1896.840669553782,1896.840669553782,1896.840669553782,4.3466374132334014e-05,19.80468208771245
10755,1315.060941828255,1563.1828254847646,361,1763.2972635440885,1763.2972635440885,1763.2972635440885,4.040620796145103e-05,19.883945385478494
9001,1564.4313725490197,1917.1307189542483,153,1751.1416386816802,1751.1416386816802,1751.1416386816802,4.0127660086259155e-05,19.891456032270693
9522,1420.7928571428572,1008.9107142857143,280,1714.6407167173234,1714.6407167173234,1714.6407167173234,3.9291236260186776e-05,19.91432638809118
654,475.1654676258993,565.1798561151079,139,1680.6993323848735,1680.6993323848735,1680.6993323848735,3.8513464603534846e-05,19.936034150412695
9423,1410.390510948905,926.2372262773723,274,1670.220436293065,1670.220436293065,1670.220436293065,3.8273339206957625e-05,19.942824736129687
1174,797.5826771653543,781.8897637795276,127,1669.376644194174,1669.376644194174,1669.376644194174,3.8254003590820224e-05,19.94337338653779
8935,805.8888888888889,1878.2314814814815,108,1649.385029180487,1649.385029180487,1649.385029180487,3.7795892885138805e-05,19.956454098498067
9888,1441.191011235955,1175.6741573033707,89,1631.6847836884215,1631.6847836884215,1631.6847836884215,3.739028923843227e-05,19.968168560481917
9260,631.2530120481928,2065.5542168674697,83,1565.8183674072807,1565.8183674072807,1565.8183674072807,3.588095092721522e-05,20.012905761479622
4328,1650.1354166666667,1224.4166666666667,96,1536.6056779840765,1536.6056779840765,1536.6056779840765,3.521153798797274e-05,20.033353135217233
9419,1408.8715365239295,888.0302267002519,397,1526.406648840001,1526.406648840001,1526.406648840001,3.497782578236759e-05,20.040583596565874
14,1120.8909090909092,56.28181818181818,110,1522.6362372103702,1522.6362372103702,1522.6362372103702,3.489142626281016e-05,20.04326881592994
8695,1845.357142857143,1779.9107142857142,112,1461.2066630593092,1461.2066630593092,1461.2066630593092,3.3483758820995925e-05,20.087980109523787
9134,514.3666666666667,1986.9,90,1354.557801026771,1354.557801026771,1354.557801026771,3.103988495625826e-05,20.170265364895045
7054,764.0087719298245,1489.921052631579,114,1332.7136172614971,1332.7136172614971,1332.7136172614971,3.053932237375089e-05,20.18791713123153
4238,2231.845238095238,1213.7380952380952,84,1324.2019512979807,1324.2019512979807,1324.2019512979807,3.03442763357794e-05,20.19487366054229
9351,1676.6989247311828,2348.6989247311826,93,1303.6652477659884,1303.6652477659884,1303.6652477659884,2.987367484905759e-05,20.211843997936185
9011,45.853211009174316,1920.4770642201836,109,1297.071014848396,1297.071014848396,1297.071014848396,2.9722567062456173e-05,20.217349833239034
9179,1006.140625,2008.1171875,128,1264.307184647436,1264.307184647436,1264.307184647436,2.8971779226460332e-05,20.245127704560506
2490,1791.6136363636363,1034.1022727272727,88,1238.4680146894577,1238.4680146894577,1238.4680146894577,2.8379670966293882e-05,20.26754723242356
3547,2609.2413793103447,1150.344827586207,87,1218.1981234801988,1218.1981234801988,1218.1981234801988,2.7915183521952748e-05,20.28546440386972
8023,1780.4805194805194,1624.4545454545455,77,1210.2439605841178,1210.2439605841178,1210.2439605841178,2.773291274618331e-05,20.29257690910549
4888,1318.5822784810127,1275.73417721519,79,1206.5320374849632,1206.5320374849632,1206.5320374849632,2.7647853499632963e-05,20.295912073365887
9424,1415.358024691358,934.574074074074,162,1196.8532299997246,1196.8532299997246,1196.8532299997246,2.7426062247441398e-05,20.304656978860606
2180,2489.9574468085107,996.6808510638298,94,1188.1949900560678,1188.1949900560678,1188.1949900560678,2.722765744583672e-05,20.312539927131922
3722,1972.5742574257426,1164.8415841584158,101,1122.7110666151025,1122.7110666151025,1122.7110666151025,2.5727084012535284e-05,20.374089210490453
9400,1413.7201646090534,603.8641975308642,243,1121.411811396363,1121.411811396363,1121.411811396363,2.569731139412954e-05,20.375346404204432
9862,1143.5434782608695,1170.891304347826,92,1119.665285835989,1119.665285835989,1119.665285835989,2.565728951213522e-05,20.377038685491563
8173,467.609756097561,1657.959349593496,123,1115.7449633262445,1115.7449633262445,1115.7449633262445,2.5567454763406407e-05,20.380846881726193
1760,2293.082474226804,944.1649484536083,97,1115.71564259689,1115.71564259689,1115.71564259689,2.5566782874716747e-05,20.38087541422847
84,838.5631067961165,200.4368932038835,103,1090.2436104068236,1090.2436104068236,1090.2436104068236,2.4983087628797787e-05,20.405950344104163
8546,1080.2083333333333,1729.0555555555557,72,1039.4535154084167,1039.4535154084167,1039.4535154084167,2.38192253672738e-05,20.4577465384192
8962,1084.1375,1895.7,80,1027.8387598131012,1027.8387598131012,1027.8387598131012,2.355307158837978e-05,20.469946742038463
3089,954.4553571428571,1104.482142857143,112,1016.284198317115,1016.284198317115,1016.284198317115,2.328829716584605e-05,20.48222128678851
5400,143.85897435897436,1325.974358974359,78,1014.5335923140804,1014.5335923140804,1014.5335923140804,2.324818177992694e-05,20.484093140381002
7782,542.5764705882353,1580.3411764705882,85,985.4688127947381,985.4688127947381,985.4688127947381,2.2582158217200017e-05,20.515652007602434
7497,2339.6585365853657,1538.9512195121952,82,959.0071209598847,959.0071209598847,959.0071209598847,2.19757847795518e-05,20.545204639386064
9392,1410.127659574468,544.3723404255319,188,928.2635254613671,928.2635254613671,928.2635254613671,2.127129090952841e-05,20.580581004498537
616,775.3764705882353,550.4117647058823,85,905.6906963872792,905.6906963872792,905.6906963872792,2.0754031315979976e-05,20.607309453007005
9451,1518.0,903.3766233766233,77,895.6241849526573,895.6241849526573,895.6241849526573,2.0523355772563024e-05,20.619444688011367
8265,305.17894736842106,1674.0947368421052,95,856.362351318893,856.362351318893,856.362351318893,1.9623665262316787e-05,20.668115304461775
8670,2260.703703703704,1768.1604938271605,81,851.0150592160927,851.0150592160927,851.0150592160927,1.9501131302102896e-05,20.67491610618245
3125,714.703125,1104.390625,64,841.9528311799515,841.9528311799515,841.9528311799515,1.9293469055814124e-05,20.68653981518091
611,2463.3278688524592,545.0,61,838.7464253484176,838.7464253484176,838.7464253484176,1.9219993809458118e-05,20.690682513654167
1150,1116.3384615384616,772.2153846153847,65,829.6764330343588,829.6764330343588,829.6764330343588,1.9012153643634904e-05,20.702487333988998
10439,1238.4257425742574,1371.079207920792,101,816.8110605129706,816.8110605129706,816.8110605129706,1.871734179973973e-05,20.719455194460338
3419,1502.8076923076924,1136.3846153846155,52,801.010786407835,801.010786407835,801.010786407835,1.835527626800015e-05,20.740663308481718
9298,1582.835294117647,2228.929411764706,85,782.057574982226,782.057574982226,782.057574982226,1.7920960728451673e-05,20.76666240195231
947,1878.5576923076924,685.5,52,778.2764982132647,778.2764982132647,778.2764982132647,1.7834316815707324e-05,20.771924428908086
9272,1233.8181818181818,2197.409090909091,66,769.9335012588947,769.9335012588947,769.9335012588947,1.764313585210595e-05,20.783626176779485
1603,482.24719101123594,918.1011235955057,89,748.2140912671005,748.2140912671005,748.2140912671005,1.714543247839087e-05,20.814694511572608
9422,1429.3741496598639,918.6598639455782,147,743.6219502451158,743.6219502451158,743.6219502451158,1.7040202912758996e-05,20.82137871730781
284,1295.9,387.7,60,743.5234028340288,743.5234028340288,743.5234028340288,1.703794468479666e-05,20.821522612444944
8792,909.7536231884058,1812.072463768116,69,682.5265250936807,682.5265250936807,682.5265250936807,1.564019254286799e-05,20.914460384137875
313,548.5593220338983,403.8135593220339,59,659.0444784528778,659.0444784528778,659.0444784528778,1.5102098099267642e-05,20.952472404771733
9428,1875.3382352941176,556.8382352941177,68,656.4641894624513,656.4641894624513,656.4641894624513,1.504297040951086e-05,20.956731619228744
9193,566.6923076923077,2015.6923076923076,65,649.6456260832266,649.6456260832266,649.6456260832266,1.488672205842709e-05,20.96806792233725
9418,1414.3066666666666,873.5533333333333,150,648.2545134214421,648.2545134214421,648.2545134214421,1.4854844513629626e-05,20.970395346326505
9420,1411.0987654320988,902.3641975308642,162,633.7091156990722,633.7091156990722,633.7091156990722,1.4521534652948046e-05,20.99503433342302
9413,1416.5031055900622,839.1863354037267,161,627.1032812817681,627.1032812817681,627.1032812817681,1.4370161016328195e-05,21.00641153630452
567,1469.7636363636364,523.3454545454546,55,623.419293227113,623.419293227113,623.419293227113,1.428574190530167e-05,21.01280862318888
9390,1374.1720430107528,522.7849462365591,186,613.3133354721264,613.3133354721264,613.3133354721264,1.4054162443834752e-05,21.03055319981763
4608,1178.0857142857142,1250.7714285714285,70,604.8148605178367,604.8148605178367,604.8148605178367,1.3859418679718643e-05,21.045703085821664
1242,1889.2545454545455,814.9090909090909,55,603.8908489786834,603.8908489786834,603.8908489786834,1.3838244823681024e-05,21.047363097798474
7247,1490.688524590164,1511.8360655737704,61,589.356081450609,589.356081450609,589.356081450609,1.3505178555415911e-05,21.07381479608292
7744,2207.032786885246,1572.5737704918033,61,574.9348550932853,574.9348550932853,574.9348550932853,1.3174714099251561e-05,21.100712623569752
377,1530.8301886792453,440.0188679245283,53,566.9608917714793,566.9608917714793,566.9608917714793,1.2991989593906226e-05,21.115876462172892
90,981.2884615384615,204.94230769230768,52,563.3550607502231,563.3550607502231,563.3550607502231,1.290936146243287e-05,21.1228037192111
358,2231.9464285714284,428.14285714285717,56,554.818263983,554.818263983,554.818263983,1.271373954851476e-05,21.139382346523767
1040,1490.9130434782608,722.1521739130435,46,550.0934150246844,550.0934150246844,550.0934150246844,1.2605468961618696e-05,21.148668103824917
4135,1562.625,1202.625,40,547.5286380720859,547.5286380720859,547.5286380720859,1.2546696732418306e-05,21.15374212043171
1019,2346.9285714285716,717.3392857142857,56,546.8102775440932,546.8102775440932,546.8102775440932,1.2530235398594746e-05,21.155167547480325
8774,1571.5263157894738,1806.907894736842,76,546.3763562160674,546.3763562160674,546.3763562160674,1.2520292029554475e-05,21.15602947554649
7837,209.22413793103448,1589.155172413793,58,543.8381840857243,543.8381840857243,543.8381840857243,1.2462129453645708e-05,21.161084976556555
9106,1668.9137931034484,1968.9655172413793,58,533.98105169811,533.98105169811,533.98105169811,1.2236251860915276e-05,21.180944603372154
9417,1418.7606837606838,861.4273504273505,117,532.744359269083,532.744359269083,532.744359269083,1.2207912877747355e-05,21.1834620691269
9029,1892.2549019607843,1930.8823529411766,51,531.8110975304493,531.8110975304493,531.8110975304493,1.2186527052071027e-05,21.18536573006116
9404,1414.546511627907,621.2558139534884,86,526.1038007401656,526.1038007401656,526.1038007401656,1.205574353316372e-05,21.197080621087068
9394,1384.3192771084337,566.7409638554217,166,524.4087937459511,524.4087937459511,524.4087937459511,1.2016902206451349e-05,21.200584305036475
641,364.0204081632653,556.734693877551,49,507.3047099776338,507.3047099776338,507.3047099776338,1.1624959690562888e-05,21.236586983150683
8976,661.7735849056604,1901.2830188679245,53,505.1429897937665,505.1429897937665,505.1429897937665,1.1575423564630129e-05,21.241223393377773
9414,1397.1083333333333,840.2666666666667,120,498.60999694622177,498.60999694622177,498.60999694622177,1.1425719102957002e-05,21.255356765062476
9629,1427.3333333333333,1097.7916666666667,96,494.8121780327486,494.8121780327486,494.8121780327486,1.1338691541586382e-05,21.26365827007328
7660,1769.1475409836066,1559.704918032787,61,491.77684498748215,491.77684498748215,491.77684498748215,1.1269136452495624e-05,21.270339028326006
395,1079.625,449.6875,48,476.16205740812165,476.16205740812165,476.16205740812165,1.0911321370915225e-05,21.305372254210116
6153,213.67441860465115,1393.1627906976744,43,475.46228997081016,475.46228997081016,475.46228997081016,1.0895286100413058e-05,21.306969024996057
9139,240.7391304347826,1984.7608695652175,46,473.19679373216985,473.19679373216985,473.19679373216985,1.0843371931403122e-05,21.312154736082974
9307,54.377049180327866,2243.1147540983607,61,471.76504929433213,471.76504929433213,471.76504929433213,1.0810563303669733e-05,21.315444811704786
8007,2003.025641025641,1619.5128205128206,39,462.36757926376913,462.36757926376913,462.36757926376913,1.0595218939326291e-05,21.337290783808932
