schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,sma,intens,x0_full,y0_full,eps,pa,node_origin,grad,region_id
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,10.0,4.799352895112693,1078.298138598921,3059.0879544957556,0.3615462229057005,1.2198974122961352,fitted,-0.3261642668204419,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,20.0,1.5377102269082739,1078.298138598921,3059.0879544957556,0.3615462229057005,1.2198974122961352,fitted,-0.18461199627573358,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,30.0,1.1071129695980217,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.026976800086371527,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,40.0,0.9981742251808433,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.011514205906301821,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,50.0,0.8768288514719853,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.00721491621709947,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,60.0,0.8538759008388539,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0028341005941168564,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,70.0,0.8201468395896482,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.002093332039113749,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,80.0,0.8120092600565789,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.001861980402036656,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,90.0,0.7829072315489151,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0017260311539325946,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,100.0,0.777488636977927,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0077748863697792705,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,110.0,0.7977119265728715,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0009332285118957506,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,120.0,0.758824066740012,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0052110816078569265,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,130.0,0.693490294415733,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.003094144915881425,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,140.0,0.6969411684223835,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0007201864430181725,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,150.0,0.6790865655553695,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0019141563801341355,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,160.0,0.6586580408197008,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0016128807139841716,
sbf-table-2,sbf-3.1,IC 3457,7763,057,F150W,F115W,07_isophotes:full_family_nodes,isophote_family_extension_v1,default,model_family_nodes,model_family_nodes,mixed_or_not_applicable,170.0,0.6468289512756861,1078.298138598921,3059.0879544957556,0.3658848440400013,0.6843319534841283,fitted,-0.0038048761839746237,
