amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
5.22362167754944,250.0,4.0,1078.1621446919044,3059.2290832282843,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
