kmin,kmax,mbar_inner_raw,mbar_inner,sigma_inner,Pr_inner,Pr_over_P0_inner,mbar_outer_raw,mbar_outer,sigma_outer,Pr_outer,Pr_over_P0_outer,mbar_weighted_raw,mbar_weighted,sigma_weighted_formal,annulus_scatter,sigma_adopted,notes
0.01,0.25,27.02796910540984,27.02804227276513,0.023714528398324938,0.0001649287098333246,6.738735400453932e-05,27.151935667737163,27.15197581972592,0.012889069857059537,8.074319744103255e-05,3.698066450353865e-05,27.123666436613135,27.12371411739845,0.011324504577420817,0.061966773480394366,0.061966773480394366,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.03,0.25,27.03183961145076,27.031913040112304,0.024167421305437572,0.0001649287098333246,6.762800971131576e-05,27.154163115079754,27.1542033495286,0.01329091615884025,8.074319744103255e-05,3.705661024078001e-05,27.125757834791987,27.12580577741537,0.011645949343521794,0.0611451547081483,0.0611451547081483,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.04,0.25,27.03584630098356,27.035920001128524,0.02418280046280939,0.0001649287098333246,6.787803823823744e-05,27.155616741669785,27.15565703002318,0.013563723515769184,8.074319744103255e-05,3.7106256323435696e-05,27.126954902608777,27.127003186619422,0.011829974138383392,0.059868514447327215,0.059868514447327215,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
