schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,NGC 4478,7763,017,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,2.004412977863613,868.4061111988916,3.9127947856348575,1078.1519719064852,3060.336449259904,0.24269796415288872,-0.8677106485503518,2000.0,global NaN/WHT gap fill for isophote solver only,
