galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 1399,inner,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8398414996427601,-0.05125234716423362,0.011127153701633209,1.353447518706626e-05,0.8398279651675731,28.189033998080106,0.01438527190191985,328.29085459504216,14.273515417175746,332.8363091404967,21.203004513985697
NGC 1399,inner,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,0.8340611578597763,-0.05384756690085555,0.01275242786133528,1.353447518706626e-05,0.8340476233845893,28.196532705080436,0.016600697897119415,436.61262730323756,18.983157708836416,441.1580818486921,21.096312992007466
NGC 1399,inner,raw_global_3p5,0.04,0.04,0.25,stpsf_R2023101202-NRCA3_FP1-1,24,0.8353689654426336,-0.05256230428925806,0.012197366556417772,1.353447518706626e-05,0.8353554309674466,28.19483157684979,0.015853278714752072,371.05767796235136,16.86625808919779,375.6291065337799,21.393253172735598
NGC 1399,inner,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.8321580400622435,-0.05219650834857491,0.011418145213141433,1.353447518706626e-05,0.8321445055870564,28.19901295301504,0.014897765431194612,327.8555500416778,14.902525001894446,332.42697861310637,21.306027954287895
NGC 1399,inner,raw_global_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,0.8330666877432598,-0.05308209769406961,0.01175919646343888,1.353447518706626e-05,0.8330531532680727,28.1978280464938,0.015326015259810031,346.8920448423651,15.767820220107506,351.4634734137937,21.337457872884254
NGC 1399,inner,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.8372213058987502,-0.05088249857650478,0.010790490580692836,1.353447518706626e-05,0.8372077714235632,28.192426700410905,0.013993690324492426,289.4114810025839,13.155067318299269,293.98290957401247,21.415232626027823
NGC 1399,inner,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,0.8312657801740861,-0.053441716532594136,0.0124546374897083,1.353447518706626e-05,0.8312522456988991,28.20017774903474,0.016267566084401754,390.6078673757949,17.754903062536133,395.17929594722347,21.30193015416163
NGC 1399,inner,normalized_full_3p5,0.01,0.01,0.25,stpsf_R2023101202-NRCA3_FP1-1,27,0.8906751611476366,-0.05659265837135278,0.013156646593149393,1.353447518706626e-05,0.8906616266724495,28.12522797416297,0.01603824293268147,458.58104329935986,18.343241731974395,463.08104329935986,20.918510710312525
NGC 1399,inner,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.8871481977846424,-0.05618775460255847,0.01236757895330858,1.353447518706626e-05,0.8871346633094553,28.129535955748445,0.01513629079120739,408.69472781808696,16.34778911272348,413.19472781808696,20.830308917034515
NGC 1399,inner,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,0.8882374088834987,-0.057149188190317564,0.012736123733753671,1.353447518706626e-05,0.8882238744083116,28.128203722232897,0.015568226709991539,432.2319649438113,17.289278597752453,436.7319649438113,20.86427965529534
NGC 1399,inner,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.8923273049374069,-0.054755196932685234,0.011705925387983294,1.353447518706626e-05,0.8923137704622198,28.123215840014286,0.014243360827377179,362.0976066836642,14.483904267346567,366.5976066836642,20.931202381032698
NGC 1399,inner,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8863753562964474,-0.057542242456011944,0.013313948471739433,1.353447518706626e-05,0.8863618218212603,28.130482224370255,0.016308730281668977,474.09199420286023,18.96367976811441,478.59199420286023,20.83035192964076
NGC 1399,inner,normalized_full_3p5,0.03,0.03,0.25,stpsf_R2023101202-NRCA3_FP1-1,25,0.8889319937989921,-0.05634076898647441,0.013667617133296357,1.353447518706626e-05,0.8889184593238051,28.127355015841612,0.016693799750407516,441.95911049424444,19.215613499749757,446.504565039699,21.229216010978018
NGC 1399,inner,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,0.8854011645068153,-0.05593510265452899,0.012798215154458769,1.353447518706626e-05,0.8853876300316282,28.1316762029002,0.015694239537753264,390.8634909225797,16.994064822720855,395.40894546803423,21.13907193315849
NGC 1399,inner,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,0.8863861631191009,-0.05687984076699611,0.013174654276900014,1.353447518706626e-05,0.8863726286439139,28.130468986788497,0.016137907096123075,413.161562519548,17.963546196502087,417.70701706500256,21.17104801188087
NGC 1399,inner,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.8904943545959312,-0.05449464028934051,0.012042455395323793,1.353447518706626e-05,0.8904808201207441,28.1254484037196,0.014682999927067522,342.32084160199133,14.883514852260493,346.8662961474459,21.239218895598945
NGC 1399,inner,normalized_full_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,0.884354374185794,-0.057246779314044156,0.013770452303116423,1.353447518706626e-05,0.884340839710607,28.132960623987728,0.016906466319344792,453.2283789275419,19.70558169250182,457.77383347299644,21.13241964820473
