galaxy,ring,branch,space,sigma,threshold_median,threshold_scale,threshold_n_pixels,lower,upper,changed_pixels,changed_fraction,subtracted_mean,n_use
NGC 1399,inner,no_winsor,none,,,,,,,0,0.0,0.00016788435661968857,647922
NGC 1399,inner,raw_global_3p5,raw,3.5,-0.059365615248680115,0.5900931358337402,3620940.0,-2.124691590666771,2.0059603601694107,17833,0.027523374727204817,-0.0017108308911478935,647922
NGC 1399,inner,normalized_full_3p5,normalized_full,3.5,-0.021341877684444083,0.18995243066005482,3620940.0,-0.6861753849946359,0.6434916296257478,1409,0.002174644478810721,-0.00025581436106976446,647922
NGC 1399,inner,normalized_union_3p5,normalized_union,3.5,-0.02011641304406305,0.18980538515325815,2968234.0,-0.6844352610804666,0.6442024349923404,1402,0.0021638407092211716,-0.00025425489448725584,647922
NGC 1399,outer,no_winsor,none,,,,,,,0,0.0,-0.006685738565614361,2320312
NGC 1399,outer,raw_global_3p5,raw,3.5,-0.059365615248680115,0.5900931358337402,3620940.0,-2.124691590666771,2.0059603601694107,2173,0.0009365119863190812,-0.0067611679123151264,2320312
NGC 1399,outer,normalized_full_3p5,normalized_full,3.5,-0.021341877684444083,0.18995243066005482,3620940.0,-0.6861753849946359,0.6434916296257478,4515,0.0019458590051682704,-0.00683838784044757,2320312
NGC 1399,outer,normalized_union_3p5,normalized_union,3.5,-0.02011641304406305,0.18980538515325815,2968234.0,-0.6844352610804666,0.6442024349923404,4487,0.0019337916625005603,-0.006837008819197589,2320312
