amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
1.8369027043029973,250.0,4.0,1078.3882685416097,3059.008015163222,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
