region,role,status,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method
circular_inner_lit,science,ok,0.01,0.25,28.01421987978642,28.033811494700604,0.3544410369652512,0.006338368482463488,0.3481026684827877,0.017882716224771937,0.35919356218970033,8184,27.625,0.11554671137946487,local_histogram
circular_inner_lit,science,ok,0.03,0.25,28.195494394994107,28.218684211881165,0.2999398655016818,0.006338368482463488,0.2936014970192183,0.021132130841833522,0.35919356218970033,8184,27.625,0.11554671137946487,local_histogram
circular_inner_lit,science,ok,0.04,0.25,28.226655365704445,28.25052785731518,0.2914538550603291,0.006338368482463488,0.2851154865778656,0.02174741686347393,0.35919356218970033,8184,27.625,0.11554671137946487,local_histogram
circular_outer_lit,science,ok,0.01,0.25,27.655326746929287,27.671973822525796,0.16660003276761717,0.002534915886384998,0.16406511688123218,0.015215578558263774,0.1213116123868746,17312,28.125,0.23218907836666605,local_histogram
circular_outer_lit,science,ok,0.03,0.25,28.055267557964697,28.079411543590012,0.11526534594968658,0.002534915886384998,0.11273043006330159,0.021992003455153734,0.1213116123868746,17312,28.125,0.23218907836666605,local_histogram
circular_outer_lit,science,ok,0.04,0.25,28.121571478520465,28.14725396424418,0.10843692407005544,0.002534915886384998,0.10590200818367045,0.023376870084836795,0.1213116123868746,17312,28.125,0.23218907836666605,local_histogram
