region,role,status,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method
elliptical_chosen,diagnostic,ok,0.01,0.25,27.300369677852615,27.321494999042624,19.003894900569925,0.3661874086654042,18.63770749190452,0.019269071449896424,9.980692715881348,653,25.875,0.5454458680660556,local_histogram
elliptical_chosen,diagnostic,ok,0.03,0.25,27.183497777464524,27.202448288958017,21.163689444541255,0.3661874086654042,20.79750203587585,0.01730262625639949,9.980692715881348,653,25.875,0.5454458680660556,local_histogram
circular_inner_lit,science,ok,0.01,0.25,27.516741427001627,27.526313211315063,22.821807577381787,0.20031140295003896,22.621496174431748,0.00877719270355094,14.629072890360861,3622,25.875,0.29587189423086663,local_histogram
circular_inner_lit,science,ok,0.03,0.25,27.369881067491065,27.378237212476684,26.127279010929353,0.20031140295003896,25.926967607979314,0.007666753314275333,14.629072890360861,3622,25.875,0.29587189423086663,local_histogram
circular_outer_lit,science,ok,0.01,0.25,27.06753441162562,27.0877918633235,12.182601880239822,0.22519324185341935,11.957408638386402,0.018484823198456707,5.163260184489242,2954,25.875,0.6433121706176586,local_histogram
circular_outer_lit,science,ok,0.03,0.25,27.169972538983796,27.192255030434676,11.085742869137245,0.22519324185341935,10.860549627283826,0.02031377098600747,5.163260184489242,2954,25.875,0.6433121706176586,local_histogram
