label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
10965,6638.04128440367,1171.8899082568807,218,6472.395424568208,6472.395424568208,6472.395424568208,0.00014834109648884919,18.47191191015635
10969,6647.370629370629,1178.597902097902,286,6461.619894138963,6461.619894138963,6461.619894138963,0.0001480941316645037,18.47372099819761
273,6843.723865877712,311.7869822485207,507,5290.090675690273,5290.090675690273,5290.090675690273,0.00012124380540450127,18.69091672517622
9194,6119.937329700272,2640.948228882834,367,4746.75549241686,4746.75549241686,4746.75549241686,0.00010879108402999951,18.808582361708606
10785,6594.689045936396,1106.9858657243817,566,4384.864670956594,4384.864670956594,4384.864670956594,0.00010049689343390384,18.89468402971598
15,7399.1005291005295,138.93650793650795,189,3224.8400180865656,3224.8400180865656,3224.8400180865656,7.391024078477023e-05,19.2283040794689
10976,6644.710526315789,1195.778947368421,190,2998.3221827656744,2998.3221827656744,2998.3221827656744,6.871866921634689e-05,19.307378771038927
10398,7251.398747390396,169.97703549060543,479,2737.318587085728,2737.318587085728,2737.318587085728,6.27367170902871e-05,19.40626114968983
11897,6755.624365482234,2028.0532994923858,394,2686.378756409554,2686.378756409554,2686.378756409554,6.156922501945707e-05,19.42665640453268
10967,6657.257894736842,1165.6368421052632,190,2340.344526034802,2340.344526034802,2340.344526034802,5.363845228551364e-05,19.57637502733288
10411,5847.241596638655,372.30252100840335,476,1927.995149815119,1927.995149815119,1927.995149815119,4.418780000108503e-05,19.786809673093245
10974,6662.022522522522,1191.436936936937,222,1915.9086446668666,1915.9086446668666,1915.9086446668666,4.391078889332666e-05,19.793637523204882
10776,6610.467991169978,1066.7969094922737,453,1894.2511548130294,1894.2511548130294,1894.2511548130294,4.341441999412136e-05,19.805980613954883
11827,6339.857819905214,1623.777251184834,422,1862.2426988640998,1862.2426988640998,1862.2426988640998,4.268081687797738e-05,19.82448381504718
10975,6632.6900000000005,1192.77,100,1838.4696893065263,1838.4696893065263,1838.4696893065263,4.2135962295820016e-05,19.838433330448723
8848,6376.846994535519,2564.448087431694,183,1744.9202297025242,1744.9202297025242,1744.9202297025242,3.999189839006402e-05,19.895135571515777
10795,6564.3,1215.65,140,1620.5937242336433,1620.5937242336433,1620.5937242336433,3.714245410644146e-05,19.975389133757048
10779,6603.0,1079.875968992248,258,1436.1514376176372,1436.1514376176372,1436.1514376176372,3.2915213766385404e-05,20.10657392242381
10786,6623.728682170543,1140.2558139534883,129,1321.605180507106,1321.605180507106,1321.605180507106,3.0289923396459747e-05,20.196820184785093
10796,6549.386956521739,1214.7608695652175,230,1265.8693907172024,1265.8693907172024,1265.8693907172024,2.9012512541782568e-05,20.243602269270653
10985,6637.42,1213.44,150,1187.7697249668083,1187.7697249668083,1187.7697249668083,2.7222543095717867e-05,20.312743887266098
10962,6648.652173913044,1157.1847826086957,92,1117.3836221275528,1117.3836221275528,1117.3836221275528,2.5609361114728406e-05,20.379068761996454
4976,6667.128571428571,1298.6285714285714,70,1112.587218370652,1112.587218370652,1112.587218370652,2.5499432140086167e-05,20.383739349743728
7308,6482.346153846154,1780.246153846154,130,1075.2708413744092,1075.2708413744092,1075.2708413744092,2.464417656351836e-05,20.420779843180004
1580,6676.066115702479,754.5289256198347,121,1019.2150623244935,1019.2150623244935,1019.2150623244935,2.3359431861852375e-05,20.478909932673513
11001,6641.709016393443,1246.6188524590164,244,1005.0022620732029,1005.0022620732029,1005.0022620732029,2.3033688109322904e-05,20.494156917483664
11723,6663.121495327103,1468.3271028037384,107,956.2562464940959,956.2562464940959,956.2562464940959,2.191647617677945e-05,20.548138802952533
2022,7035.534090909091,843.5340909090909,88,915.7685538408235,915.7685538408235,915.7685538408235,2.0988537086455618e-05,20.59511019964959
3520,7356.605263157895,1083.671052631579,76,912.2944520419685,912.2944520419685,912.2944520419685,2.0908914004682856e-05,20.59923693120192
10797,6582.097222222223,1226.0277777777778,72,905.0449000263478,905.0449000263478,905.0449000263478,2.0742761224374034e-05,20.607899202047317
10980,6657.271186440677,1203.3898305084747,118,871.4096200225439,871.4096200225439,871.4096200225439,1.9971872860919847e-05,20.649018640497978
10773,6625.665178571428,1053.8660714285716,224,852.1999925490147,852.1999925490147,852.1999925490147,1.953160662011678e-05,20.673220700499737
3094,6788.578947368421,1021.1578947368421,76,847.4164256397555,847.4164256397555,847.4164256397555,1.9421971853712712e-05,20.67933232126254
10992,6651.407608695652,1231.5923913043478,184,838.5920716638474,838.5920716638474,838.5920716638474,1.9219726122615513e-05,20.690697635371862
12028,6448.007633587787,2752.022900763359,131,818.3167032101545,818.3167032101545,818.3167032101545,1.8755034120529304e-05,20.717270975812895
10808,6546.780991735537,1251.2768595041323,242,805.4479862761646,805.4479862761646,805.4479862761646,1.8460095468736404e-05,20.73448076551982
11979,6718.07476635514,2686.7476635514017,321,787.9262074121189,787.9262074121189,787.9262074121189,1.8058513099516267e-05,20.75836065092371
10792,6556.311111111111,1199.525925925926,135,773.02685437539,773.02685437539,773.02685437539,1.7717034215507834e-05,20.77908806255241
