target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
NGC 4352,fits-target,1078.3574452791813,3059.1578585674392,186.0207,11.218099999999977,2131.3995722562386,2491.4678557681586,1078.3574452791813,3059.1578585674392,186.0207,11.2181,1196.315033954941,100.0
