amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.8152693934111124,500.53238835215836,4.207411033702419,1085.661312303263,3083.735799543976,0.0,1.5707963267948966,2000.0,global NaN/WHT gap fill for isophote solver only
