galaxy,ring,psf_id,k,E,N
NGC 1380,inner,stpsf_field_1280_1024,0.49657517706650095,0.016979519234998606,0.1377432763751965
NGC 1380,inner,stpsf_field_1280_1024,0.5055224775541856,0.012747452494765419,0.12367053488955122
NGC 1380,inner,stpsf_field_1280_1024,0.5144697780418703,0.00971548937440912,0.11488302695688507
NGC 1380,inner,stpsf_field_1280_1024,0.5234170785295551,0.007591796619546154,0.11012162253910056
NGC 1380,inner,stpsf_field_1280_1024,0.5323643790172398,0.005924740699044155,0.10610549207903942
NGC 1380,inner,stpsf_field_1280_1024,0.5413116795049244,0.004608160538123448,0.10001385159799533
NGC 1380,inner,stpsf_field_1280_1024,0.5502589799926092,0.003539449349495645,0.09372425633065118
NGC 1380,inner,stpsf_field_1280_1024,0.5592062804802939,0.002715267843490344,0.08904488450769607
NGC 1380,inner,stpsf_field_1280_1024,0.5681535809679785,0.0020448826871078225,0.08650476923116848
NGC 1380,inner,stpsf_field_1280_1024,0.5771008814556633,0.0014901402618325594,0.08597638654953783
NGC 1380,inner,stpsf_field_1280_1024,0.586048181943348,0.0010708566424530992,0.07959950959863697
NGC 1380,inner,stpsf_field_1280_1024,0.5949954824310326,0.0007610863008317471,0.07603286396404194
NGC 1380,inner,stpsf_field_1280_1024,0.6039427829187174,0.0005486815793773037,0.07479456709559562
NGC 1380,inner,stpsf_field_1280_1024,0.612890083406402,0.0004041775788171374,0.07175641497614457
NGC 1380,inner,stpsf_field_1280_1024,0.6218373838940867,0.00031189747801732993,0.07071941228342532
NGC 1380,inner,stpsf_field_1280_1024,0.6307846843817715,0.0002550734456847035,0.06943498393136066
NGC 1380,inner,stpsf_field_1280_1024,0.6397319848694563,0.00022097403697350854,0.07089333106164354
NGC 1380,inner,stpsf_field_1280_1024,0.6486792853571408,0.00020255701081530218,0.06716805809018728
NGC 1380,inner,stpsf_field_1280_1024,0.6576265858448256,0.00019491199441565326,0.06589860526702823
NGC 1380,inner,stpsf_field_1280_1024,0.6665738863325104,0.00019141697967269773,0.0693031111731882
NGC 1380,inner,stpsf_field_1280_1024,0.6755211868201949,0.00019169643678395602,0.06546594011744353
NGC 1380,inner,stpsf_field_1280_1024,0.6844684873078797,0.00018986837442362545,0.06055386237466695
NGC 1380,inner,stpsf_field_1280_1024,0.6934157877955645,0.0001887971265005755,0.06239706286447422
NGC 1380,inner,stpsf_field_1280_1024,0.702363088283249,0.00018882123501665974,0.06384012164012325
NGC 1380,inner,stpsf_field_768_1024,0.004473650243842351,0.9304038759689791,17.434711865100187
NGC 1380,inner,stpsf_field_768_1024,0.013420950731527052,0.8384556173674605,8.4902442384271
NGC 1380,inner,stpsf_field_768_1024,0.02236825121921175,0.7568175583346691,4.252685381328652
NGC 1380,inner,stpsf_field_768_1024,0.031315551706896455,0.6924763508802348,3.262787637196171
NGC 1380,inner,stpsf_field_768_1024,0.04026285219458116,0.649911062980172,2.7927162286177243
NGC 1380,inner,stpsf_field_768_1024,0.04921015268226586,0.6042890460215083,2.4904553534398395
NGC 1380,inner,stpsf_field_768_1024,0.05815745316995056,0.5710982948960592,2.1598008069547334
NGC 1380,inner,stpsf_field_768_1024,0.06710475365763527,0.5397628836856319,1.976923896119913
NGC 1380,inner,stpsf_field_768_1024,0.07605205414531996,0.5076922321715769,1.82950930675268
NGC 1380,inner,stpsf_field_768_1024,0.08499935463300468,0.47685793189656883,1.608677164077931
NGC 1380,inner,stpsf_field_768_1024,0.09394665512068937,0.44695905045652634,1.4527311152112203
NGC 1380,inner,stpsf_field_768_1024,0.10289395560837407,0.41831817634309326,1.3623809215343083
NGC 1380,inner,stpsf_field_768_1024,0.11184125609605877,0.392772483236647,1.2658970426365237
NGC 1380,inner,stpsf_field_768_1024,0.12078855658374346,0.36786469478318706,1.2388194412022493
NGC 1380,inner,stpsf_field_768_1024,0.12973585707142818,0.3454884760615989,1.1399389639998119
NGC 1380,inner,stpsf_field_768_1024,0.13868315755911287,0.3240012680554853,1.0385119196596484
NGC 1380,inner,stpsf_field_768_1024,0.14763045804679759,0.30508944187363835,0.9614880803403514
NGC 1380,inner,stpsf_field_768_1024,0.15657775853448228,0.285834012042649,0.9362226915199618
NGC 1380,inner,stpsf_field_768_1024,0.16552505902216696,0.2668012582723906,0.892502695885791
NGC 1380,inner,stpsf_field_768_1024,0.17447235950985168,0.24863015785398196,0.8356946910905335
NGC 1380,inner,stpsf_field_768_1024,0.1834196599975364,0.2327169934768649,0.7503428527688251
NGC 1380,inner,stpsf_field_768_1024,0.1923669604852211,0.21669265217461145,0.7159905328326641
NGC 1380,inner,stpsf_field_768_1024,0.20131426097290578,0.20170436847762518,0.6673597728868198
NGC 1380,inner,stpsf_field_768_1024,0.2102615614605905,0.1878237329651358,0.6340490005617038
NGC 1380,inner,stpsf_field_768_1024,0.21920886194827519,0.17514800877112333,0.6167165547840961
NGC 1380,inner,stpsf_field_768_1024,0.22815616243595988,0.16403386325558125,0.5682297399395565
NGC 1380,inner,stpsf_field_768_1024,0.2371034629236446,0.153317436009639,0.5118782537156613
NGC 1380,inner,stpsf_field_768_1024,0.2460507634113293,0.1442964003596535,0.48866101387809124
NGC 1380,inner,stpsf_field_768_1024,0.254998063899014,0.13606197958254154,0.459296794407273
NGC 1380,inner,stpsf_field_768_1024,0.2639453643866987,0.12890847635328956,0.42601679373690593
NGC 1380,inner,stpsf_field_768_1024,0.2728926648743834,0.12266315215957062,0.4082939602206176
NGC 1380,inner,stpsf_field_768_1024,0.2818399653620681,0.11706236237859914,0.3861928727032299
NGC 1380,inner,stpsf_field_768_1024,0.2907872658497528,0.11167020503461478,0.3775902151125829
NGC 1380,inner,stpsf_field_768_1024,0.2997345663374375,0.10655154204227013,0.3459949418223496
NGC 1380,inner,stpsf_field_768_1024,0.3086818668251222,0.10183379454135418,0.33304854921014254
NGC 1380,inner,stpsf_field_768_1024,0.3176291673128069,0.09671494137368962,0.31649375333624297
NGC 1380,inner,stpsf_field_768_1024,0.32657646780049165,0.09137340900731408,0.29283116632259204
NGC 1380,inner,stpsf_field_768_1024,0.3355237682881763,0.0863009877147473,0.2752690643014756
NGC 1380,inner,stpsf_field_768_1024,0.344471068775861,0.08075231282712876,0.2701270720180868
NGC 1380,inner,stpsf_field_768_1024,0.35341836926354575,0.0753979780070623,0.25622385088796773
NGC 1380,inner,stpsf_field_768_1024,0.3623656697512304,0.06992105855897239,0.2332797842645429
NGC 1380,inner,stpsf_field_768_1024,0.3713129702389151,0.06436541169251442,0.22801369315909564
NGC 1380,inner,stpsf_field_768_1024,0.38026027072659985,0.05908920726003701,0.21581005679939708
NGC 1380,inner,stpsf_field_768_1024,0.3892075712142845,0.05395549258876634,0.20715055158980256
NGC 1380,inner,stpsf_field_768_1024,0.3981548717019692,0.048884755236477395,0.19952239806375344
NGC 1380,inner,stpsf_field_768_1024,0.40710217218965394,0.04430481624652882,0.18621966771307302
NGC 1380,inner,stpsf_field_768_1024,0.4160494726773386,0.04005728475731858,0.17634463857930915
NGC 1380,inner,stpsf_field_768_1024,0.4249967731650233,0.03609204035190323,0.17154663949523988
NGC 1380,inner,stpsf_field_768_1024,0.43394407365270804,0.03248376824317214,0.16730701255579966
NGC 1380,inner,stpsf_field_768_1024,0.4428913741403927,0.02926404877314533,0.16473628558220388
NGC 1380,inner,stpsf_field_768_1024,0.4518386746280775,0.02639989700028374,0.1545306729759492
NGC 1380,inner,stpsf_field_768_1024,0.46078597511576214,0.023995084173476823,0.15212811578295196
NGC 1380,inner,stpsf_field_768_1024,0.4697332756034468,0.021906988583250582,0.14290478852963268
NGC 1380,inner,stpsf_field_768_1024,0.47868057609113157,0.02009175663933712,0.13630243644044532
NGC 1380,inner,stpsf_field_768_1024,0.48762787657881623,0.018585385281447608,0.13559378376025213
NGC 1380,inner,stpsf_field_768_1024,0.49657517706650095,0.01718635635293741,0.1377432763751965
NGC 1380,inner,stpsf_field_768_1024,0.5055224775541856,0.0128997765506769,0.12367053488955122
NGC 1380,inner,stpsf_field_768_1024,0.5144697780418703,0.009773823939089071,0.11488302695688507
NGC 1380,inner,stpsf_field_768_1024,0.5234170785295551,0.007632352416909098,0.11012162253910056
NGC 1380,inner,stpsf_field_768_1024,0.5323643790172398,0.005937106776391564,0.10610549207903942
NGC 1380,inner,stpsf_field_768_1024,0.5413116795049244,0.004602922900558946,0.10001385159799533
NGC 1380,inner,stpsf_field_768_1024,0.5502589799926092,0.003535821847786751,0.09372425633065118
NGC 1380,inner,stpsf_field_768_1024,0.5592062804802939,0.002713844052476164,0.08904488450769607
NGC 1380,inner,stpsf_field_768_1024,0.5681535809679785,0.0020257942541815647,0.08650476923116848
NGC 1380,inner,stpsf_field_768_1024,0.5771008814556633,0.0014840930478135165,0.08597638654953783
NGC 1380,inner,stpsf_field_768_1024,0.586048181943348,0.0010647306488173257,0.07959950959863697
NGC 1380,inner,stpsf_field_768_1024,0.5949954824310326,0.000751292273719702,0.07603286396404194
NGC 1380,inner,stpsf_field_768_1024,0.6039427829187174,0.0005383449239698959,0.07479456709559562
NGC 1380,inner,stpsf_field_768_1024,0.612890083406402,0.0003970716538004919,0.07175641497614457
NGC 1380,inner,stpsf_field_768_1024,0.6218373838940867,0.00030810845556468756,0.07071941228342532
NGC 1380,inner,stpsf_field_768_1024,0.6307846843817715,0.0002524990814303458,0.06943498393136066
NGC 1380,inner,stpsf_field_768_1024,0.6397319848694563,0.00022297910172267593,0.07089333106164354
NGC 1380,inner,stpsf_field_768_1024,0.6486792853571408,0.00020481378291174849,0.06716805809018728
NGC 1380,inner,stpsf_field_768_1024,0.6576265858448256,0.00019666812684541156,0.06589860526702823
NGC 1380,inner,stpsf_field_768_1024,0.6665738863325104,0.00019327904693026106,0.0693031111731882
NGC 1380,inner,stpsf_field_768_1024,0.6755211868201949,0.0001923323478278464,0.06546594011744353
NGC 1380,inner,stpsf_field_768_1024,0.6844684873078797,0.00018699295293528873,0.06055386237466695
NGC 1380,inner,stpsf_field_768_1024,0.6934157877955645,0.0001859689229288293,0.06239706286447422
NGC 1380,inner,stpsf_field_768_1024,0.702363088283249,0.0001901788189375439,0.06384012164012325
NGC 1380,inner,stpsf_field_1024_1280,0.004473650243842351,0.9278471661005012,17.434711865100187
NGC 1380,inner,stpsf_field_1024_1280,0.013420950731527052,0.8312672170592879,8.4902442384271
NGC 1380,inner,stpsf_field_1024_1280,0.02236825121921175,0.7558986676118079,4.252685381328652
NGC 1380,inner,stpsf_field_1024_1280,0.031315551706896455,0.7004748137340889,3.262787637196171
NGC 1380,inner,stpsf_field_1024_1280,0.04026285219458116,0.6428407798195868,2.7927162286177243
NGC 1380,inner,stpsf_field_1024_1280,0.04921015268226586,0.6005108354815878,2.4904553534398395
NGC 1380,inner,stpsf_field_1024_1280,0.05815745316995056,0.5650437033733662,2.1598008069547334
NGC 1380,inner,stpsf_field_1024_1280,0.06710475365763527,0.5325237908320941,1.976923896119913
NGC 1380,inner,stpsf_field_1024_1280,0.07605205414531996,0.5054001775754541,1.82950930675268
NGC 1380,inner,stpsf_field_1024_1280,0.08499935463300468,0.4745544847774129,1.608677164077931
NGC 1380,inner,stpsf_field_1024_1280,0.09394665512068937,0.44389303378449246,1.4527311152112203
NGC 1380,inner,stpsf_field_1024_1280,0.10289395560837407,0.4149775188861678,1.3623809215343083
NGC 1380,inner,stpsf_field_1024_1280,0.11184125609605877,0.38892465527860826,1.2658970426365237
NGC 1380,inner,stpsf_field_1024_1280,0.12078855658374346,0.3633688626936715,1.2388194412022493
NGC 1380,inner,stpsf_field_1024_1280,0.12973585707142818,0.34221494397075397,1.1399389639998119
NGC 1380,inner,stpsf_field_1024_1280,0.13868315755911287,0.3221397995388373,1.0385119196596484
NGC 1380,inner,stpsf_field_1024_1280,0.14763045804679759,0.30070744557402246,0.9614880803403514
NGC 1380,inner,stpsf_field_1024_1280,0.15657775853448228,0.28278153347373686,0.9362226915199618
NGC 1380,inner,stpsf_field_1024_1280,0.16552505902216696,0.2629609205339612,0.892502695885791
NGC 1380,inner,stpsf_field_1024_1280,0.17447235950985168,0.24534043444223153,0.8356946910905335
NGC 1380,inner,stpsf_field_1024_1280,0.1834196599975364,0.22872862200343863,0.7503428527688251
NGC 1380,inner,stpsf_field_1024_1280,0.1923669604852211,0.21266480607544921,0.7159905328326641
NGC 1380,inner,stpsf_field_1024_1280,0.20131426097290578,0.1991462543451072,0.6673597728868198
NGC 1380,inner,stpsf_field_1024_1280,0.2102615614605905,0.18424741481741483,0.6340490005617038
NGC 1380,inner,stpsf_field_1024_1280,0.21920886194827519,0.17217569934156096,0.6167165547840961
NGC 1380,inner,stpsf_field_1024_1280,0.22815616243595988,0.16048731902948776,0.5682297399395565
NGC 1380,inner,stpsf_field_1024_1280,0.2371034629236446,0.1500614708127049,0.5118782537156613
NGC 1380,inner,stpsf_field_1024_1280,0.2460507634113293,0.14151303740210966,0.48866101387809124
NGC 1380,inner,stpsf_field_1024_1280,0.254998063899014,0.1331045642281183,0.459296794407273
NGC 1380,inner,stpsf_field_1024_1280,0.2639453643866987,0.12641658598873443,0.42601679373690593
NGC 1380,inner,stpsf_field_1024_1280,0.2728926648743834,0.12045868905471183,0.4082939602206176
NGC 1380,inner,stpsf_field_1024_1280,0.2818399653620681,0.11463109242585118,0.3861928727032299
NGC 1380,inner,stpsf_field_1024_1280,0.2907872658497528,0.109467469128414,0.3775902151125829
NGC 1380,inner,stpsf_field_1024_1280,0.2997345663374375,0.10454435645427881,0.3459949418223496
NGC 1380,inner,stpsf_field_1024_1280,0.3086818668251222,0.09993250977031425,0.33304854921014254
NGC 1380,inner,stpsf_field_1024_1280,0.3176291673128069,0.09445171722482153,0.31649375333624297
NGC 1380,inner,stpsf_field_1024_1280,0.32657646780049165,0.08943265866672828,0.29283116632259204
NGC 1380,inner,stpsf_field_1024_1280,0.3355237682881763,0.08426169528123215,0.2752690643014756
NGC 1380,inner,stpsf_field_1024_1280,0.344471068775861,0.07895555138559765,0.2701270720180868
NGC 1380,inner,stpsf_field_1024_1280,0.35341836926354575,0.07356190995026447,0.25622385088796773
NGC 1380,inner,stpsf_field_1024_1280,0.3623656697512304,0.0682328470331779,0.2332797842645429
NGC 1380,inner,stpsf_field_1024_1280,0.3713129702389151,0.06287099160133779,0.22801369315909564
NGC 1380,inner,stpsf_field_1024_1280,0.38026027072659985,0.05755760110340278,0.21581005679939708
NGC 1380,inner,stpsf_field_1024_1280,0.3892075712142845,0.05242741844872605,0.20715055158980256
NGC 1380,inner,stpsf_field_1024_1280,0.3981548717019692,0.04761750919241339,0.19952239806375344
NGC 1380,inner,stpsf_field_1024_1280,0.40710217218965394,0.043081375929485806,0.18621966771307302
NGC 1380,inner,stpsf_field_1024_1280,0.4160494726773386,0.038879599479382854,0.17634463857930915
NGC 1380,inner,stpsf_field_1024_1280,0.4249967731650233,0.035055001975996404,0.17154663949523988
NGC 1380,inner,stpsf_field_1024_1280,0.43394407365270804,0.03159989366359556,0.16730701255579966
NGC 1380,inner,stpsf_field_1024_1280,0.4428913741403927,0.02848170062255976,0.16473628558220388
NGC 1380,inner,stpsf_field_1024_1280,0.4518386746280775,0.025674753662869396,0.1545306729759492
NGC 1380,inner,stpsf_field_1024_1280,0.46078597511576214,0.023354440192229053,0.15212811578295196
NGC 1380,inner,stpsf_field_1024_1280,0.4697332756034468,0.0212858370291242,0.14290478852963268
NGC 1380,inner,stpsf_field_1024_1280,0.47868057609113157,0.01945704050619256,0.13630243644044532
NGC 1380,inner,stpsf_field_1024_1280,0.48762787657881623,0.017998022746547018,0.13559378376025213
NGC 1380,inner,stpsf_field_1024_1280,0.49657517706650095,0.016692938435059104,0.1377432763751965
NGC 1380,inner,stpsf_field_1024_1280,0.5055224775541856,0.012479718435099672,0.12367053488955122
NGC 1380,inner,stpsf_field_1024_1280,0.5144697780418703,0.009464477491293848,0.11488302695688507
NGC 1380,inner,stpsf_field_1024_1280,0.5234170785295551,0.00736646356463287,0.11012162253910056
NGC 1380,inner,stpsf_field_1024_1280,0.5323643790172398,0.0057371421048598445,0.10610549207903942
NGC 1380,inner,stpsf_field_1024_1280,0.5413116795049244,0.004460050568516148,0.10001385159799533
NGC 1380,inner,stpsf_field_1024_1280,0.5502589799926092,0.003456225525051273,0.09372425633065118
NGC 1380,inner,stpsf_field_1024_1280,0.5592062804802939,0.002631220903468626,0.08904488450769607
NGC 1380,inner,stpsf_field_1024_1280,0.5681535809679785,0.0019731255264266376,0.08650476923116848
NGC 1380,inner,stpsf_field_1024_1280,0.5771008814556633,0.0014431716573167338,0.08597638654953783
NGC 1380,inner,stpsf_field_1024_1280,0.586048181943348,0.0010315166665065185,0.07959950959863697
NGC 1380,inner,stpsf_field_1024_1280,0.5949954824310326,0.0007316484328420317,0.07603286396404194
NGC 1380,inner,stpsf_field_1024_1280,0.6039427829187174,0.0005274606414057736,0.07479456709559562
NGC 1380,inner,stpsf_field_1024_1280,0.612890083406402,0.00038858259502235653,0.07175641497614457
NGC 1380,inner,stpsf_field_1024_1280,0.6218373838940867,0.00029909940564344976,0.07071941228342532
NGC 1380,inner,stpsf_field_1024_1280,0.6307846843817715,0.00024544452762108993,0.06943498393136066
NGC 1380,inner,stpsf_field_1024_1280,0.6397319848694563,0.00021363705599679975,0.07089333106164354
NGC 1380,inner,stpsf_field_1024_1280,0.6486792853571408,0.00019765489019091863,0.06716805809018728
NGC 1380,inner,stpsf_field_1024_1280,0.6576265858448256,0.00018862730597419842,0.06589860526702823
NGC 1380,inner,stpsf_field_1024_1280,0.6665738863325104,0.00018515630512687932,0.0693031111731882
NGC 1380,inner,stpsf_field_1024_1280,0.6755211868201949,0.0001834537609857097,0.06546594011744353
NGC 1380,inner,stpsf_field_1024_1280,0.6844684873078797,0.00018384380582378473,0.06055386237466695
NGC 1380,inner,stpsf_field_1024_1280,0.6934157877955645,0.00018279811756441162,0.06239706286447422
NGC 1380,inner,stpsf_field_1024_1280,0.702363088283249,0.0001799648911769582,0.06384012164012325
NGC 1380,inner,stpsf_field_1024_768,0.004473650243842351,0.9018462365507409,17.434711865100187
NGC 1380,inner,stpsf_field_1024_768,0.013420950731527052,0.8375711691706215,8.4902442384271
NGC 1380,inner,stpsf_field_1024_768,0.02236825121921175,0.7537266381330926,4.252685381328652
NGC 1380,inner,stpsf_field_1024_768,0.031315551706896455,0.7009704407298889,3.262787637196171
NGC 1380,inner,stpsf_field_1024_768,0.04026285219458116,0.6462901116006565,2.7927162286177243
NGC 1380,inner,stpsf_field_1024_768,0.04921015268226586,0.6056017243436278,2.4904553534398395
NGC 1380,inner,stpsf_field_1024_768,0.05815745316995056,0.5676471982475328,2.1598008069547334
NGC 1380,inner,stpsf_field_1024_768,0.06710475365763527,0.5391890541397615,1.976923896119913
NGC 1380,inner,stpsf_field_1024_768,0.07605205414531996,0.506949846970933,1.82950930675268
NGC 1380,inner,stpsf_field_1024_768,0.08499935463300468,0.4766485555121297,1.608677164077931
NGC 1380,inner,stpsf_field_1024_768,0.09394665512068937,0.44885984837964527,1.4527311152112203
NGC 1380,inner,stpsf_field_1024_768,0.10289395560837407,0.4202132029558881,1.3623809215343083
NGC 1380,inner,stpsf_field_1024_768,0.11184125609605877,0.3919961745836834,1.2658970426365237
NGC 1380,inner,stpsf_field_1024_768,0.12078855658374346,0.3697482214343601,1.2388194412022493
NGC 1380,inner,stpsf_field_1024_768,0.12973585707142818,0.3461882305086116,1.1399389639998119
NGC 1380,inner,stpsf_field_1024_768,0.13868315755911287,0.32478904159900845,1.0385119196596484
NGC 1380,inner,stpsf_field_1024_768,0.14763045804679759,0.3061135857129046,0.9614880803403514
NGC 1380,inner,stpsf_field_1024_768,0.15657775853448228,0.2863503266859198,0.9362226915199618
NGC 1380,inner,stpsf_field_1024_768,0.16552505902216696,0.26848843365693315,0.892502695885791
NGC 1380,inner,stpsf_field_1024_768,0.17447235950985168,0.24905017091268,0.8356946910905335
NGC 1380,inner,stpsf_field_1024_768,0.1834196599975364,0.2337954718130818,0.7503428527688251
NGC 1380,inner,stpsf_field_1024_768,0.1923669604852211,0.218392754717889,0.7159905328326641
NGC 1380,inner,stpsf_field_1024_768,0.20131426097290578,0.203168674096812,0.6673597728868198
