galaxy,ring,variant,noise_model,psf_id,k,observed,predicted,residual,residual_sigma
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.05815745316995056,0.43489766347123066,0.4061208665852363,0.028776796885994382,4.965320218360617
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.06710475365763527,0.40282493728916824,0.3820934483501352,0.020731488939033038,4.270564727623039
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.07605205414531996,0.376782330505398,0.35487365104782354,0.021908679457574465,5.026390924994146
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.08499935463300468,0.35618628331257496,0.3292900500868057,0.026896233225769284,6.5985258542967555
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.09394665512068937,0.32329179023380483,0.3058278423631964,0.017463947870608454,5.228042545970868
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.10289395560837407,0.29125742049589154,0.28164127109478765,0.00961614940110389,3.272623788685694
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.11184125609605877,0.2578804410539247,0.2578174286304601,6.301242346462566e-05,0.024890577378784855
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.12078855658374346,0.23764967495003894,0.23903331982950188,-0.0013836448794629364,-0.6268889520089329
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.12973585707142818,0.22692131883103486,0.21914144798275137,0.007779870848283493,3.8272881570383297
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.13868315755911287,0.20874539601571987,0.201073957008083,0.0076714390076368655,4.190071050402785
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.14763045804679759,0.1873447049322438,0.18530613365293802,0.0020385712793057897,1.307377272390464
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.15657775853448228,0.1647501825836036,0.1686198701871372,-0.0038696876035335948,-2.817466909152779
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.16552505902216696,0.14880130654345738,0.1535389438746972,-0.004737637331239802,-3.8741880993268736
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.17447235950985168,0.1293283508180012,0.13712707713626107,-0.007798726318259869,-7.882068558642975
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.1834196599975364,0.11986821170255817,0.12424742363782462,-0.0043792119352664555,-4.783980812049538
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.1923669604852211,0.1037135234966232,0.11124279746819063,-0.007529273971567427,-9.83915574099397
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.20131426097290578,0.09408059297505494,0.09838899537406101,-0.004308402399006067,-6.427268092269884
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.2102615614605905,0.08067411997443706,0.08673806341122564,-0.00606394343678858,-10.681143277487704
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.21920886194827519,0.07573655961748747,0.07549139148372008,0.00024516813376739,0.4683609300116879
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.22815616243595988,0.06704777758192433,0.06586288194770146,0.001184895634222874,2.5959272699565004
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.2371034629236446,0.058875998005130346,0.05699026168082383,0.001885736324306518,4.743529574506794
NGC 1380,inner,winsor_3.0,constant,stpsf_field_1024_768,0.2460507634113293,0.05207287705573417,0.04889585256741537,0.0031770244883188026,9.367134313685472
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.04026285219458116,0.5063503888449546,0.33132701669465475,0.1750233721502999,21.361496413213022
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.04921015268226586,0.49354555610180706,0.3065045264682439,0.18704102963356317,26.510599460851534
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.05815745316995056,0.43489766347123066,0.28182331256740134,0.15307435090382931,26.41236175333791
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.06710475365763527,0.40282493728916824,0.26535628074461726,0.13746865654455098,28.317734318038212
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.07605205414531996,0.376782330505398,0.24857451307834724,0.12820781742705076,29.41403251969341
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.08499935463300468,0.35618628331257496,0.2302225344742527,0.12596374883832226,30.90302818379279
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.09394665512068937,0.32329179023380483,0.21485215517034473,0.1084396350634601,32.462707171466825
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.10289395560837407,0.29125742049589154,0.20121420599553302,0.09004321450035851,30.644029485416922
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.11184125609605877,0.2578804410539247,0.18754605910333977,0.07033438195058495,27.7828288466455
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.12078855658374346,0.23764967495003894,0.1783050384705245,0.059344636479514434,26.887315901775384
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.12973585707142818,0.22692131883103486,0.16631848236909447,0.060602836461940396,29.813415003526707
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.13868315755911287,0.20874539601571987,0.15506719561898397,0.0536782003967359,29.318550704265594
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.14763045804679759,0.1873447049322438,0.1456082476761427,0.04173645725610112,26.76643990849523
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.15657775853448228,0.1647501825836036,0.13736129683892123,0.027388885744682373,19.941475170694336
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.16552505902216696,0.14880130654345738,0.12925312492517937,0.01954818161827801,15.985464334644247
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.17447235950985168,0.1293283508180012,0.12014008566971178,0.009188265148289423,9.286456900563058
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.1834196599975364,0.11986821170255817,0.11171046745439214,0.008157744248166024,8.911761415004264
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.1923669604852211,0.1037135234966232,0.10482356042509813,-0.0011100369284749306,-1.4505815911020363
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.20131426097290578,0.09408059297505494,0.09755648978338247,-0.003475896808327522,-5.1853375286719015
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.2102615614605905,0.08067411997443706,0.09130702761485163,-0.010632907640414566,-18.729002199220446
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.21920886194827519,0.07573655961748747,0.08573900919644405,-0.010002449578956574,-19.108342161791338
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.22815616243595988,0.06704777758192433,0.07991743410867512,-0.012869656526750789,-28.195472552886457
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.2371034629236446,0.058875998005130346,0.07418705939999568,-0.015311061394865329,-38.51464895037335
NGC 1380,inner,winsor_3.0,N(k),stpsf_field_1024_768,0.2460507634113293,0.05207287705573417,0.06984294176984139,-0.01777006471410722,-52.39323258348838
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.04026285219458116,0.5484639666923556,0.5075048900097253,0.040959076682630324,4.615805664812028
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.04921015268226586,0.5343551934403997,0.47480811545697604,0.05954707798342368,7.794980577890608
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.05815745316995056,0.4726000754990659,0.4413629351064308,0.031237140392635088,4.953263245885986
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.06710475365763527,0.4351840926661133,0.41390938172026426,0.02127471094584904,4.046415214179913
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.07605205414531996,0.4078918796482843,0.38541640256269133,0.022475477085592943,4.765565431908353
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.08499935463300468,0.3844833300510344,0.35823391900663193,0.026249411044402482,5.956056809296798
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.09394665512068937,0.34974299554627314,0.32891180252754965,0.020831193018723493,5.76928525200411
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.10289395560837407,0.31476039772668085,0.30457127084248886,0.01018912688419199,3.2080437564897126
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.11184125609605877,0.27944671881495664,0.28120715546241826,-0.0017604366474616162,-0.6424509465841418
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.12078855658374346,0.25669205499161907,0.25739433155188385,-0.0007022765602647807,-0.29436039494256333
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.12973585707142818,0.2455142466805486,0.2378328640492715,0.0076813826312771005,3.495383744186535
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.13868315755911287,0.22550061951989467,0.2181568970241139,0.0073437224957807745,3.717780045973664
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.14763045804679759,0.20256463731269975,0.20143116140335204,0.0011334759093477031,0.6710996656274303
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.15657775853448228,0.1784508299112155,0.18305679375659928,-0.0046059638453837815,-3.0939516396827997
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.16552505902216696,0.16094809236679017,0.1655159061133572,-0.004567813746567034,-3.455751197079352
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.17447235950985168,0.1401702028777699,0.1485817230911417,-0.008411520213371798,-7.845797100774131
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.1834196599975364,0.12924234962716372,0.13326541153480953,-0.004023061907645814,-4.076769140034514
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.1923669604852211,0.11211479835672129,0.12030389099634668,-0.00818909263962539,-9.906816092949143
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.20131426097290578,0.10158730300853838,0.10547313301724591,-0.0038858300087075276,-5.372606852311889
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.2102615614605905,0.08717703738609235,0.09297751039232037,-0.0058004730062280185,-9.475960682031657
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.21920886194827519,0.08142804384458319,0.08209871860231675,-0.0006706747577335664,-1.1916525128216058
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.22815616243595988,0.0723667008745426,0.07094311570709293,0.0014235851674496702,2.889345658757878
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.2371034629236446,0.06347585460321764,0.06142984783630913,0.002046006766908512,4.76630152411255
NGC 1380,inner,winsor_3.5,constant,stpsf_R2023111002-NRCA3_FP1-1,0.2460507634113293,0.05612027275052497,0.052817839260415486,0.0033024334901094812,9.014704397740932
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.04026285219458116,0.5484639666923556,0.3348772280128388,0.21358673867951683,24.06975347527118
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.04921015268226586,0.5343551934403997,0.3162939293475455,0.2180612640928542,28.54520114097366
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.05815745316995056,0.4726000754990659,0.29729861965993404,0.17530145583913187,27.797495137006948
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.06710475365763527,0.4351840926661133,0.28165124480021553,0.15353284786589777,29.20169646780342
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.07605205414531996,0.4078918796482843,0.26538509655470816,0.14250678309357612,30.216284029785324
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.08499935463300468,0.3844833300510344,0.24991693266410836,0.13456639738692605,30.53345105927058
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.09394665512068937,0.34974299554627314,0.23318008064365947,0.11656291490261367,32.28258243653239
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.10289395560837407,0.31476039772668085,0.21926237825728034,0.09549801946940051,30.067524783821376
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.11184125609605877,0.27944671881495664,0.2059090470578861,0.07353767175707054,26.83672082039747
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.12078855658374346,0.25669205499161907,0.19225497510649794,0.06443707988512112,27.00890981863088
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.12973585707142818,0.2455142466805486,0.1810862270970421,0.0644280195835065,29.31772353135319
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.13868315755911287,0.22550061951989467,0.16985332787077695,0.05564729164911772,28.171596982923724
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.14763045804679759,0.20256463731269975,0.16029898416527158,0.04226565314742817,25.024321611817296
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.15657775853448228,0.1784508299112155,0.14976599430376025,0.028684835607455245,19.268387060976348
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.16552505902216696,0.16094809236679017,0.1397229739424185,0.021225118424371664,16.057731876283054
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.17447235950985168,0.1401702028777699,0.13003639623105515,0.01013380664671476,9.452249865869277
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.1834196599975364,0.12924234962716372,0.1212963765536729,0.00794597307349082,8.052050541898968
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.1923669604852211,0.11211479835672129,0.11387654073396758,-0.0017617423772462865,-2.1312810225251515
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.20131426097290578,0.10158730300853838,0.10539245335143527,-0.0038051503428968847,-5.2610579362746
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.2102615614605905,0.08717703738609235,0.09823944137519977,-0.01106240398910742,-18.072130520559014
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.21920886194827519,0.08142804384458319,0.09200471823426806,-0.010576674389684876,-18.792597258850297
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.22815616243595988,0.0723667008745426,0.0856304416279795,-0.013263740753436906,-26.92043485778154
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.2371034629236446,0.06347585460321764,0.08020391486209255,-0.01672806025887491,-38.96906911397682
NGC 1380,inner,winsor_3.5,N(k),stpsf_R2023111002-NRCA3_FP1-1,0.2460507634113293,0.05612027275052497,0.07527420564884363,-0.01915393289831866,-52.284790488478166
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.04026285219458116,0.5484639666923556,0.5163067926238819,0.03215717406847374,3.6238919001939647
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.04921015268226586,0.5343551934403997,0.4745345701503806,0.05982062329001914,7.830788889974003
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.05815745316995056,0.4726000754990659,0.4429363929384592,0.029663682560606697,4.703760546523171
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.06710475365763527,0.4351840926661133,0.41544455607786296,0.01973953658825034,3.7544275630753843
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.07605205414531996,0.4078918796482843,0.38489838641049445,0.02299349323778982,4.875402471570663
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.08499935463300468,0.3844833300510344,0.3563294288563732,0.028153901194661213,6.388190372541299
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.09394665512068937,0.34974299554627314,0.33224285281302623,0.017500142733246904,4.846737068210179
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.10289395560837407,0.31476039772668085,0.30529520977377284,0.009465187952908016,2.9801117859703803
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.11184125609605877,0.27944671881495664,0.279805229800562,-0.00035851098560535366,-0.1308344281488806
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.12078855658374346,0.25669205499161907,0.25893403713988833,-0.0022419821482692615,-0.939730567641178
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.12973585707142818,0.2455142466805486,0.23711761224834188,0.008396634432206729,3.820856336554181
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.13868315755911287,0.22550061951989467,0.21864627850815066,0.0068543410117440084,3.4700293014069694
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.14763045804679759,0.20256463731269975,0.19994972162680275,0.0026149156858970013,1.548219091360573
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.15657775853448228,0.1784508299112155,0.18212865028555347,-0.0036778203743379756,-2.470492335506741
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.16552505902216696,0.16094809236679017,0.1648271555761988,-0.0038790632094086452,-2.9346812442900196
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.17447235950985168,0.1401702028777699,0.14917030755055916,-0.00900010467278925,-8.394795870094931
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1834196599975364,0.12924234962716372,0.13337273554697718,-0.004130385919813462,-4.1855259105823945
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.1923669604852211,0.11211479835672129,0.1189689637443613,-0.006854165387640013,-8.291877861710612
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.20131426097290578,0.10158730300853838,0.10596833952108894,-0.004381036512550562,-6.05728679196304
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.2102615614605905,0.08717703738609235,0.09386157070737447,-0.006684533321282118,-10.920208552335056
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.21920886194827519,0.08142804384458319,0.08135128377972148,7.676006486170839e-05,0.13638700893696423
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.22815616243595988,0.0723667008745426,0.0711326088620648,0.0012340920124778026,2.504745399355656
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.2371034629236446,0.06347585460321764,0.061754313844558706,0.0017215407586589349,4.010437538393959
NGC 1380,inner,winsor_3.5,constant,stpsf_field_1280_1024,0.2460507634113293,0.05612027275052497,0.052644268671844685,0.0034760040786802823,9.488502750620345
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.04026285219458116,0.5484639666923556,0.32035024200373813,0.22811372468861751,25.7068446829909
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.04921015268226586,0.5343551934403997,0.3016180483065435,0.23273714513385624,30.46634003732537
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.05815745316995056,0.4726000754990659,0.2910934572152478,0.1815066182838181,28.78144573830024
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.06710475365763527,0.4351840926661133,0.27819152468313313,0.15699256798298017,29.859729573597413
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.07605205414531996,0.4078918796482843,0.261863020292041,0.14602885935624327,30.963083967423607
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.08499935463300468,0.3844833300510344,0.24955581415868786,0.13492751589234656,30.615389748467628
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.09394665512068937,0.34974299554627314,0.23809907446067322,0.11164392108559992,30.92024670964007
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.10289395560837407,0.31476039772668085,0.22227564526286253,0.09248475246381832,29.11879850788385
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.11184125609605877,0.27944671881495664,0.20770195293245114,0.0717447658825055,26.182420605782283
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.12078855658374346,0.25669205499161907,0.19391364661536456,0.06277840837625451,26.313674881206982
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.12973585707142818,0.2455142466805486,0.18202278295680474,0.06349146372374387,28.891547374679604
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.13868315755911287,0.22550061951989467,0.17258788385007204,0.05291273566982263,26.787220372796877
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.14763045804679759,0.20256463731269975,0.1621217575437074,0.04044287976899236,23.945108022278525
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.15657775853448228,0.1784508299112155,0.15042512160472726,0.028025708306488234,18.825633261328
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.16552505902216696,0.16094809236679017,0.13975525967405306,0.021192832692737112,16.03330630599168
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.17447235950985168,0.1401702028777699,0.13071582897922496,0.009454373898544949,8.818512877722057
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1834196599975364,0.12924234962716372,0.1225968583693259,0.00664549125783781,6.734207502209656
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.1923669604852211,0.11211479835672129,0.11364094368264274,-0.0015261453259214491,-1.8462657269083425
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.20131426097290578,0.10158730300853838,0.10618725859543637,-0.004599955586897991,-6.359967587650234
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.2102615614605905,0.08717703738609235,0.0988181001101559,-0.011641062724063553,-19.01745815416251
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.21920886194827519,0.08142804384458319,0.09059270507138643,-0.009164661226803247,-16.283737317004206
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.22815616243595988,0.0723667008745426,0.08510070551424144,-0.012734004639698843,-25.84526859761435
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.2371034629236446,0.06347585460321764,0.08048387864325288,-0.017008024040035236,-39.62126236104854
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_1280_1024,0.2460507634113293,0.05612027275052497,0.0748727236932149,-0.018752450942689937,-51.188858908974986
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.04026285219458116,0.5484639666923556,0.5165817871456662,0.03188217954668948,3.592901912766286
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.04921015268226586,0.5343551934403997,0.4747592414873596,0.05959595195304013,7.801378400534914
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.05815745316995056,0.4726000754990659,0.44433266684390815,0.028267408655157755,4.482353845073618
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.06710475365763527,0.4351840926661133,0.41560691657168036,0.019577176094432935,3.723546862790585
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.07605205414531996,0.4078918796482843,0.3862071579320419,0.02168472171624236,4.597898403576899
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.08499935463300468,0.3844833300510344,0.35794078531064094,0.02654254474039347,6.022569575738991
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.09394665512068937,0.34974299554627314,0.33053192841394885,0.01921106713232429,5.320584672330551
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.10289395560837407,0.31476039772668085,0.30427631007098566,0.010484087655695196,3.3009120730967334
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.11184125609605877,0.27944671881495664,0.2808581013301169,-0.0014113825151602644,-0.5150676874197422
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.12078855658374346,0.25669205499161907,0.2580246715677695,-0.0013326165761504138,-0.558568466979368
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.12973585707142818,0.2455142466805486,0.23751197854080847,0.008002268139740143,3.6414014657175184
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.13868315755911287,0.22550061951989467,0.21781425805818605,0.0076863614617086184,3.8912419804668943
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.14763045804679759,0.20256463731269975,0.2004774376653285,0.0020871996473712517,1.2357730533987514
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.15657775853448228,0.1784508299112155,0.1828256294603881,-0.004374799549172609,-2.9386722720395904
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.16552505902216696,0.16094809236679017,0.165377952513506,-0.004429860146715842,-3.351383255591927
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.17447235950985168,0.1401702028777699,0.14872016911039293,-0.008549966232623024,-7.974931828968474
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1834196599975364,0.12924234962716372,0.13413227738405548,-0.00488992775689176,-4.955207509585653
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.1923669604852211,0.11211479835672129,0.11944246771682825,-0.007327669360106953,-8.864702835238498
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.20131426097290578,0.10158730300853838,0.10570243119400584,-0.0041151281854674565,-5.689637950667314
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.2102615614605905,0.08717703738609235,0.09297779622196177,-0.005800758835869418,-9.476427628510118
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.21920886194827519,0.08142804384458319,0.08135772571222259,7.031813236059448e-05,0.12494100628983738
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.22815616243595988,0.0723667008745426,0.07116918322191622,0.0011975176526263787,2.4305131227944456
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.2371034629236446,0.06347585460321764,0.061345236415850504,0.0021306181873671365,4.963409152890643
NGC 1380,inner,winsor_3.5,constant,stpsf_field_768_1024,0.2460507634113293,0.05612027275052497,0.053075486402417896,0.0030447863481070717,8.311400960735906
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.04026285219458116,0.5484639666923556,0.3435978068874298,0.20486615980492584,23.087004335644036
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.04921015268226586,0.5343551934403997,0.31883369052401317,0.21552150291638655,28.212734969442003
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.05815745316995056,0.4726000754990659,0.3001454107808517,0.1724546647182142,27.346080389987378
NGC 1380,inner,winsor_3.5,N(k),stpsf_field_768_1024,0.06710475365763527,0.4351840926661133,0.28328626423430514,0.15189782843180816,28.890718446507627
