galaxy,tile,y0,x0,size,valid_fraction,median_wht,wht_ratio_to_outer_ring,wht_relative_mad,median_ERR,standardized_sigma,plane_0,plane_x,plane_y,accepted,selected,selection_mode
NGC 1380,y608_x608,608,608,512,0.8379440307617188,1927.2735595703125,1.0084122791542793,0.0031875257921647306,0.012889076489955187,0.8036387692143654,0.189696034526733,5.8642973164440036e-06,1.0159536131121683e-05,True,False,nominal_0.80
NGC 1380,y608_x1120,608,1120,512,0.8088226318359375,1925.878173828125,1.0076821678996568,0.003230290875319789,0.012871617451310158,0.813858222876725,0.19727163544077317,8.29885779560093e-06,-4.315823449070221e-06,True,False,nominal_0.80
NGC 1380,y608_x1632,608,1632,512,0.6210060119628906,1923.5556640625,1.006466955168448,0.0032303806224333294,0.012767783366143703,0.8637711940395733,0.20004105278943046,1.53016918164545e-05,-1.2721653095182142e-06,False,False,nominal_0.80
NGC 1380,y608_x2144,608,2144,512,0.5575180053710938,1918.8580932617188,1.0040090331707217,0.0032203686611582947,0.012842354364693165,1.0048796571082086,0.20925138587787767,4.700554557648789e-05,-4.584365762337685e-06,False,False,nominal_0.80
NGC 1380,y608_x2656,608,2656,512,0.5175437927246094,1913.786865234375,1.001355601545631,0.0031914535141603934,0.01344793476164341,1.1010409022793228,0.23293475175320505,5.101818463439354e-05,-1.5493656723411573e-06,False,False,nominal_0.80
NGC 1380,y608_x3168,608,3168,512,0.3704566955566406,1907.22509765625,0.9979222710950162,0.003310990715046632,0.014106329530477524,1.3231733172785531,0.25925720076912545,8.337020676550761e-05,3.651493184100757e-06,False,False,nominal_0.80
NGC 1380,y608_x3680,608,3680,512,0.19937896728515625,1899.5107421875,0.99388586913131,0.003353592464959367,0.015605023596435785,1.5942846639903856,0.30598023641367567,0.00022245386555861825,-2.2528716444610485e-05,False,False,nominal_0.80
NGC 1380,y608_x4192,608,4192,512,0.01389312744140625,1895.1712036132812,0.9916152812521916,0.00437715891394289,0.01754540391266346,1.8265498063622858,0.48173546971964176,0.0005834807296457627,-0.00018296127393794943,False,False,nominal_0.80
NGC 1380,y608_x8288,608,8288,512,0.01700592041015625,1924.7034912109375,1.007067535706215,0.0033730735336098025,0.019674276001751423,2.174384967773233,0.8847486016088439,-0.0007433695282052771,-4.1911353490876685e-05,False,False,nominal_0.80
NGC 1380,y608_x8800,608,8800,512,0.10405731201171875,1925.5847778320312,1.0075286535614112,0.003348079819629164,0.01682906039059162,1.7776761869347995,0.515540916485929,-0.0003146257891238994,-2.1762565291026146e-05,False,False,nominal_0.80
NGC 1380,y1120_x96,1120,96,512,0.8722801208496094,1943.0521240234375,1.016668137832435,0.002962129452250711,0.012894198298454285,0.7839351722072655,0.18800752973047707,7.266817301101398e-06,-1.6667446233406493e-07,True,True,nominal_0.80
NGC 1380,y1120_x608,1120,608,512,0.8430213928222656,1943.081787109375,1.0166836585248393,0.002918028328920852,0.012899274937808514,0.8002948832412621,0.19387189847736702,3.606095122083553e-06,-4.868304811826912e-06,True,False,nominal_0.80
NGC 1380,y1120_x1120,1120,1120,512,0.7984619140625,1941.3448486328125,1.0157748357585001,0.002904884127057087,0.012909210752695799,0.8167584247841772,0.19637099892401283,7.449044590427433e-07,4.330605954251115e-06,False,False,nominal_0.80
NGC 1380,y1120_x1632,1120,1632,512,0.6124191284179688,1938.9501953125,1.0145218751704561,0.0029273263963213014,0.012735061813145876,0.850846450199456,0.19685789125155648,2.1912399421188408e-05,1.985466444084472e-06,False,False,nominal_0.80
NGC 1380,y1120_x2144,1120,2144,512,0.5534172058105469,1934.2547607421875,1.0120650709180674,0.0030228528694262657,0.012808531522750854,0.9855570092765058,0.2085815474458238,4.298449906052174e-05,7.624519602696141e-06,False,False,nominal_0.80
NGC 1380,y1120_x2656,1120,2656,512,0.5093841552734375,1929.2879028320312,1.0094662491366215,0.0029705045259720247,0.01350353192538023,1.1284796284756227,0.2336196582567944,5.031913745795983e-05,1.895525812967254e-05,False,False,nominal_0.80
NGC 1380,y1120_x3168,1120,3168,512,0.3601226806640625,1922.6854248046875,1.006011617653427,0.002996471895521191,0.014131342060863972,1.3137279470734526,0.2591471121448781,8.594523786179851e-05,1.2152192307133659e-05,False,False,nominal_0.80
NGC 1380,y1120_x3680,1120,3680,512,0.16496658325195312,1915.8974609375,1.0024599339393343,0.002930809417910075,0.015522560104727745,1.6033025205896172,0.3009912696025087,0.00023063145685371886,-2.123099494544692e-06,False,False,nominal_0.80
NGC 1380,y1120_x4192,1120,4192,512,0.0120849609375,1910.9058227539062,0.9998481463119705,0.0035373150892570563,0.0172141557559371,1.8716510663991393,0.42536169291497716,0.0003310280876013238,-2.1710026948205027e-05,False,False,nominal_0.80
NGC 1380,y1120_x8288,1120,8288,512,0.023029327392578125,1943.0177001953125,1.0166501261647065,0.002888038895783247,0.018721457570791245,1.9337986837247323,0.8359565434215576,-0.0007313461796259697,-6.315783279632481e-05,False,False,nominal_0.80
NGC 1380,y1120_x8800,1120,8800,512,0.12288284301757812,1942.4798583984375,1.0163687098242407,0.003065209939548646,0.01667800173163414,1.7398835213164905,0.49492459529747,-0.0002780684212053722,-3.6232265061712936e-05,False,False,nominal_0.80
NGC 1380,y1632_x96,1632,96,512,0.6971435546875,1956.424560546875,1.023665032033304,0.002274357981485029,0.012766253668814898,0.8009366697173274,0.1912931254889933,2.689889080196405e-06,-1.0540013182788138e-05,False,False,nominal_0.80
NGC 1380,y1632_x608,1632,608,512,0.6898155212402344,1956.2701416015625,1.0235842350131747,0.0023654783032198462,0.01277180016040802,0.8176278771565579,0.19290660349200414,2.0561518807226176e-06,-2.406982254321809e-06,False,False,nominal_0.80
NGC 1380,y1632_x1120,1632,1120,512,0.6747055053710938,1954.6979370117188,1.022761606380167,0.0023348362479704236,0.012757291086018085,0.8095408738435188,0.19700135191920076,3.5115181985567377e-06,-2.604814726831883e-06,False,False,nominal_0.80
NGC 1380,y1632_x1632,1632,1632,512,0.5051155090332031,1952.32861328125,1.0215218990582708,0.002341794941887555,0.012626765295863152,0.8602099610518867,0.19764746928926658,2.2189102848798228e-05,-2.158519036666596e-08,False,False,nominal_0.80
NGC 1380,y1632_x2144,1632,2144,512,0.4741058349609375,1947.6211547851562,1.0190588034964096,0.0023924769816192977,0.012782016303390265,0.9983313122953845,0.21110861353733243,4.411769919897637e-05,-5.001622795892868e-06,False,False,nominal_0.80
NGC 1380,y1632_x2656,1632,2656,512,0.4416961669921875,1942.8184814453125,1.0165458884280656,0.0024699335411759392,0.01354876859113574,1.1005407075284828,0.23667790240156772,6.355922442410597e-05,-6.881296098334895e-07,False,False,nominal_0.80
NGC 1380,y1632_x3168,1632,3168,512,0.3167533874511719,1936.1053466796875,1.0130333577363753,0.002489107286463448,0.014183451421558857,1.3020708751196288,0.2632557385826382,8.274705390261166e-05,1.4342328253216122e-06,False,False,nominal_0.80
NGC 1380,y1632_x3680,1632,3680,512,0.14641189575195312,1929.449951171875,1.0095510381043857,0.0022869256678485343,0.01566372625529766,1.5896480513666982,0.3163659258841997,0.00021425005487560631,-4.5496331262283533e-05,False,False,nominal_0.80
NGC 1380,y1632_x4192,1632,4192,512,0.00768280029296875,1921.0570068359375,1.0051595763502459,0.002412182147648081,0.017412872053682804,1.8302854930643055,0.4198470787788465,0.0005107745682676522,3.9236434106521626e-05,False,False,nominal_0.80
NGC 1380,y1632_x7776,1632,7776,512,0.004909515380859375,1958.8590087890625,1.0249388146202112,0.002212123856630157,0.021093934774398804,2.1165394387384358,1.216782558551231,-0.0009552445684896898,-0.00031722707588395884,False,False,nominal_0.80
NGC 1380,y1632_x8288,1632,8288,512,0.039951324462890625,1958.01318359375,1.024496251337622,0.0025602509195111933,0.018686650320887566,2.0182407020418913,0.6926303274436499,-0.00042737035104284014,-0.00011094352087540544,False,False,nominal_0.80
NGC 1380,y1632_x8800,1632,8800,512,0.16768264770507812,1958.29541015625,1.02464392146453,0.0025756853918464345,0.016365548595786095,1.6270132401192487,0.4585310044069425,-0.00021678315294110985,-7.169827231996308e-05,False,False,nominal_0.80
NGC 1380,y2144_x96,2144,96,512,0.8081245422363281,1971.672607421875,1.0316433066407231,0.002246304945869667,0.013495120219886303,0.7809498834945436,0.1958056229089221,5.5571059599389375e-06,-5.997226095218884e-06,True,False,nominal_0.80
NGC 1380,y2144_x608,2144,608,512,0.7711677551269531,1971.6678466796875,1.031640815665399,0.002222169325806377,0.013599720783531666,0.7883432047457116,0.1983282137381697,1.3933815578015127e-05,-1.4202184212441691e-05,False,False,nominal_0.80
NGC 1380,y2144_x1120,2144,1120,512,0.7402458190917969,1970.1356201171875,1.030839104837998,0.0021925724770469395,0.013490639626979828,0.8081091577538014,0.2040601766990959,1.2132903716827709e-05,-1.863760603515779e-05,False,False,nominal_0.80
NGC 1380,y2144_x1632,2144,1632,512,0.5487747192382812,1967.7135009765625,1.0295717732384684,0.00218644173342997,0.013457052409648895,0.885783113843866,0.20905825152418134,3.0258355577163834e-05,-9.922041906438873e-06,False,False,nominal_0.80
NGC 1380,y2144_x2144,2144,2144,512,0.51385498046875,1963.0955810546875,1.0271555271740498,0.002175451468717912,0.01251836633309722,0.972397343275487,0.21392592165569124,3.3735251891723e-05,-6.14287182369283e-07,False,False,nominal_0.80
NGC 1380,y2144_x2656,2144,2656,512,0.4580421447753906,1957.904052734375,1.024439150518653,0.002187875255234847,0.012953879311680794,1.0881580303798941,0.23756116782775177,5.4890019327530134e-05,-1.2446441513871047e-05,False,False,nominal_0.80
NGC 1380,y2144_x3168,2144,3168,512,0.3234672546386719,1951.4024658203125,1.0210373085509818,0.00217541017581193,0.013711846433579922,1.304229625204515,0.25937941586745356,9.571394926429565e-05,-3.262638118180278e-06,False,False,nominal_0.80
NGC 1380,y2144_x3680,2144,3680,512,0.1282806396484375,1944.6530151367188,1.0175057761885498,0.0020600666296414806,0.015136325731873512,1.6189135515899689,0.3029385440132998,0.0002762102840847243,-9.49813257925664e-06,False,False,nominal_0.80
NGC 1380,y2144_x7776,2144,7776,512,0.015338897705078125,1971.66943359375,1.031641645990507,0.0018494044174078169,0.020747752860188484,2.0470230565072813,0.9241555770529631,-0.0005761586197170249,-0.00025589100828224046,False,False,nominal_0.80
NGC 1380,y2144_x8288,2144,8288,512,0.048175811767578125,1972.7081298828125,1.0321851257093053,0.0014469648663324138,0.019176170229911804,1.9232874630345358,0.5702170494557106,-0.00014276182250448486,-0.00010539328703654304,False,False,nominal_0.80
NGC 1380,y2144_x8800,2144,8800,512,0.10200881958007812,1973.0048828125,1.0323403965045101,0.0017223006627046604,0.016545575112104416,1.6181847957854196,0.43982367307051906,-0.0003262567296825318,7.871164939766117e-05,False,False,nominal_0.80
NGC 1380,y2656_x96,2656,96,512,0.8805084228515625,1983.369873046875,1.0377636968833044,0.0021957359430213362,0.01352798705920577,0.7747292510840046,0.19711263743982158,-8.22087126981633e-08,-1.0689792219164458e-06,True,False,nominal_0.80
NGC 1380,y2656_x608,2656,608,512,0.8743743896484375,1983.1840209960938,1.0376664530389197,0.002222908458807724,0.01361251762136817,0.785817230098899,0.19179860221293543,1.4421050637747989e-05,6.7489068696129555e-06,True,False,nominal_0.80
NGC 1380,y2656_x1120,2656,1120,512,0.8301277160644531,1981.6583251953125,1.036868159318694,0.002232337134776972,0.013611496426165104,0.8067688174228488,0.19948364631008525,7.83205309996384e-06,8.246619518188738e-06,True,True,nominal_0.80
NGC 1380,y2656_x1632,2656,1632,512,0.617462158203125,1979.2687377929688,1.0356178493838797,0.0021900444916404752,0.013547017704695463,0.863403026908726,0.20454885472670883,1.7867471917567836e-05,1.4846194672721268e-05,False,False,nominal_0.80
NGC 1380,y2656_x2144,2656,2144,512,0.59991455078125,1974.4744873046875,1.0331093414257244,0.0022247852118978204,0.012378208804875612,0.9719205158267141,0.2128560442996425,3.842540054047596e-05,-9.386813371712928e-06,False,False,nominal_0.80
NGC 1380,y2656_x2656,2656,2656,512,0.5342025756835938,1969.1025390625,1.030298563192659,0.0022398619344452704,0.012770243920385838,1.0780631343198848,0.23265442861292407,5.051516477458259e-05,-1.7254997921388357e-05,False,False,nominal_0.80
NGC 1380,y2656_x3168,2656,3168,512,0.3778228759765625,1962.4843139648438,1.026835692329546,0.0022964308190286773,0.013621194288134575,1.3076595161778382,0.26344326555371206,8.820315513636539e-05,-2.7411401097725714e-05,False,False,nominal_0.80
NGC 1380,y2656_x3680,2656,3680,512,0.19004058837890625,1955.0653686523438,1.0229538585782612,0.0023086628343697672,0.01494122575968504,1.5749614377228947,0.3120572885780981,0.00019327456766178564,-5.5277654496479683e-05,False,False,nominal_0.80
NGC 1380,y2656_x4192,2656,4192,512,0.0059967041015625,1948.014404296875,1.0192645644453,0.0033836219197056496,0.016530231572687626,1.6977442046745894,0.4420369876535166,0.00044623777646483827,-0.00013571584770746126,False,False,nominal_0.80
NGC 1380,y2656_x7776,2656,7776,512,0.03863525390625,1983.5346069335938,1.037849891016636,0.0018616538912533422,0.0196564719080925,1.8783451021443036,0.7514023569587321,-0.0003989266814040684,-0.0002760164147754223,False,False,nominal_0.80
NGC 1380,y2656_x8288,2656,8288,512,0.11623764038085938,1983.2958984375,1.037724990959037,0.002358156699386231,0.017490329220891,1.632894569975138,0.5191211167381925,-0.00029499718854505416,-8.256811810910107e-05,False,False,nominal_0.80
NGC 1380,y2656_x8800,2656,8800,512,0.29895782470703125,1984.1736450195312,1.0381842565505306,0.0022405439331457753,0.01640217285603285,1.4010557214695774,0.3920320598565585,-0.0001302688479311093,-8.832617920440045e-05,False,False,nominal_0.80
NGC 1380,y3168_x96,3168,96,512,0.8939437866210938,1994.091552734375,1.043373628797923,0.0018694506806546047,0.013506285846233368,0.7912198193314847,0.1943673561812086,-8.57594220155108e-07,3.779397422554692e-06,True,True,nominal_0.80
NGC 1380,y3168_x608,3168,608,512,0.8559188842773438,1993.9739990234375,1.0433121208687652,0.0019169851851602436,0.013642176054418087,0.8392927579138071,0.18943333125075165,2.5425063864761476e-05,4.612418720751097e-06,True,False,nominal_0.80
NGC 1380,y3168_x1120,3168,1120,512,0.78277587890625,1992.5550537109375,1.0425696824798465,0.002011222794617978,0.013628313783556223,0.8533225292079181,0.19872362871501179,1.3776580733789863e-05,8.139547609877255e-06,False,False,nominal_0.80
NGC 1380,y3168_x1632,3168,1632,512,0.6164398193359375,1990.06787109375,1.041268307550887,0.002006642913452769,0.013538904953747988,0.8606472195347381,0.20588028497358654,1.7909722783364756e-05,8.756592121336228e-07,False,False,nominal_0.80
NGC 1380,y3168_x2144,3168,2144,512,0.6127853393554688,1985.3155517578125,1.038781739336933,0.0019340514107947728,0.01229249918833375,0.9280005229910242,0.21023518221818097,2.716991863711585e-05,-8.064310168535248e-07,False,False,nominal_0.80
NGC 1380,y3168_x2656,3168,2656,512,0.5320167541503906,1979.9635009765625,1.035981372103299,0.001962222376628258,0.012768391519784927,1.1289913787994308,0.22912521551251014,5.4578862679727965e-05,-1.4260863569793758e-05,False,False,nominal_0.80
NGC 1380,y3168_x3168,3168,3168,512,0.4234275817871094,1972.9842529296875,1.0323296022781054,0.002095292026628988,0.013374248519539833,1.221459514719014,0.2534581957240164,6.706772744457809e-05,-2.6738938450833604e-05,False,False,nominal_0.80
NGC 1380,y3168_x3680,3168,3680,512,0.21670150756835938,1965.76220703125,1.0285507927113806,0.001862235259810213,0.014431554824113846,1.5028789809396963,0.29203511129967596,0.00017321958282024759,-6.490121241870912e-05,False,False,nominal_0.80
NGC 1380,y3168_x4192,3168,4192,512,0.004375457763671875,1956.2576904296875,1.0235777201546346,0.006111019743769727,0.016142521053552628,1.7968124036343893,0.39655971254023603,0.0004933166470718873,-0.00010630156946901778,False,False,nominal_0.80
NGC 1380,y3168_x7264,3168,7264,512,0.010868072509765625,1991.5841064453125,1.0420616512560457,0.001621358062064999,0.02073756791651249,2.1331563460853515,0.877033355428907,-0.0004901975865388482,-0.0004399005067139825,False,False,nominal_0.80
NGC 1380,y3168_x7776,3168,7776,512,0.09942626953125,1993.583251953125,1.0431076692786991,0.0018125077258984116,0.01826941780745983,1.7938722302196262,0.5861828812453673,-0.0002880653358243866,-0.00019580990708699175,False,False,nominal_0.80
NGC 1380,y3168_x8288,3168,8288,512,0.26496124267578125,1994.9089965820312,1.0438013420353107,0.00197732382683472,0.016682601533830166,1.4510046895806339,0.4170439208863161,-0.00014896784710375562,-0.00010807971104117191,False,False,nominal_0.80
NGC 1380,y3168_x8800,3168,8800,512,0.3886871337890625,1995.2313842773438,1.0439700257745688,0.00198244675239006,0.015738642774522305,1.2529303536107639,0.3319457153000098,-8.541330706788028e-05,-6.210864422623046e-05,False,False,nominal_0.80
NGC 1380,y3680_x96,3680,96,512,0.8914413452148438,2003.1497802734375,1.0481131883858212,0.001620218463317323,0.013639090117067099,0.7808232864906008,0.19340631343699108,3.7672603541853097e-07,1.043620501317636e-05,True,False,nominal_0.80
NGC 1380,y3680_x608,3680,608,512,0.8542938232421875,2003.332763671875,1.0482089312578953,0.001649792393071555,0.013744035735726357,0.7931026103055989,0.19430987877190156,1.0240544336299373e-05,4.70923600127891e-06,True,False,nominal_0.80
NGC 1380,y3680_x1120,3680,1120,512,0.8331031799316406,2002.105224609375,1.0475666428512393,0.0017223972129922324,0.01380062010139227,0.7957955839887084,0.20118896614974188,6.344703245341892e-06,8.550854327261117e-06,True,False,nominal_0.80
NGC 1380,y3680_x1632,3680,1632,512,0.6158485412597656,1999.5819091796875,1.0462463620582814,0.0017146146823295272,0.013678440824151039,0.8456811131956521,0.20291639890962046,1.9107407215178836e-05,1.317452498227187e-05,False,False,nominal_0.80
NGC 1380,y3680_x2144,3680,2144,512,0.6443061828613281,1994.8189697265625,1.0437542370532196,0.001690311431156774,0.012453862465918064,0.9148794757000335,0.20929159051267557,2.5114858427750284e-05,-2.7361836614080506e-06,False,False,nominal_0.80
NGC 1380,y3680_x2656,3680,2656,512,0.5863914489746094,1989.561767578125,1.0410034977125822,0.0017529048396507897,0.012741032056510448,1.0173210472412502,0.22353443939760692,2.745998539643753e-05,-4.927196503772765e-06,False,False,nominal_0.80
NGC 1380,y3680_x3168,3680,3168,512,0.45679473876953125,1982.1876831054688,1.03714513661339,0.0017919757885191054,0.013359458185732365,1.1581022926077515,0.24295522604496125,5.6138028092664564e-05,-2.027231808542431e-05,False,False,nominal_0.80
NGC 1380,y3680_x3680,3680,3680,512,0.29726409912109375,1973.9580078125,1.032839102538636,0.002049103778298776,0.014268481638282537,1.3955682098733695,0.26684715157762245,0.00011709053073206828,-1.4101011828959071e-05,False,False,nominal_0.80
NGC 1380,y3680_x6240,3680,6240,512,0.005321502685546875,1991.899658203125,1.0422267582102227,0.0012753837962617392,0.02182737924158573,2.228095686779791,1.176644955475418,-0.0005030925626721981,-0.0007538513926239875,False,False,nominal_0.80
NGC 1380,y3680_x6752,3680,6752,512,0.020977020263671875,1997.182373046875,1.0449908466237512,0.0011821168592129122,0.01973065733909607,2.0670905258076555,0.8716003226278319,-0.0004694411254442233,-0.0004517529230202313,False,False,nominal_0.80
NGC 1380,y3680_x7264,3680,7264,512,0.04373931884765625,1999.6907348632812,1.0463033031993447,0.0016123415446352132,0.01866046153008938,1.8649217824597748,0.6105754428122501,-0.00028151161881030554,-0.00027504135511265956,False,False,nominal_0.80
NGC 1380,y3680_x7776,3680,7776,512,0.22024917602539062,2002.6983642578125,1.0478769928281626,0.001728755118902384,0.017022043466567993,1.547392060240249,0.44835026284086876,-0.00016696685061438503,-0.0001354654445696796,False,False,nominal_0.80
NGC 1380,y3680_x8288,3680,8288,512,0.36020660400390625,2004.749267578125,1.048950092223571,0.0018004263739925198,0.015938512049615383,1.3193073270041573,0.35129597004577495,-9.45332581467543e-05,-7.654366891162257e-05,False,False,nominal_0.80
NGC 1380,y3680_x8800,3680,8800,512,0.478759765625,2005.1511840820312,1.0491603880249747,0.0017909042801351753,0.01531980512663722,1.1305511509211679,0.2942130951505145,-5.441682167948343e-05,-4.310587182608106e-05,False,False,nominal_0.80
