schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,PGC 040707,7763,071,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,0.926711560769493,187.10398439996376,2.315653561355744,1074.6997421511946,3056.393553226413,0.0,1.5707963267948966,2000.0,global NaN/WHT gap fill for isophote solver only,
