schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,quantity_family,quantity_name,primary_unit,method_id,measurement_method,power_correction,calibration_applied,distance_computed,region_id,region_role,region_geometry,ring_selection,rin_px,rout_px,rin_arcsec,rout_arcsec,kmin,kmax,mbar_raw,mbar_corrected,sigma_measurement,sigma_method,P0,Pr,P_fluc,Pr_over_P0,usable_fraction,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason,status,failure_reason,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version
sbf-table-2,sbf-3.1,PGC 040707,7763,071,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,262.6198273900611,525.2396547801222,8.2,16.4,0.01,0.25,28.357695844195838,28.5508987752899,0.13981362011263346,"max(k-window MAD, fit covariance)",0.11636328091329444,0.01896870173604749,0.09739457917724695,0.16301277849136625,0.9838789575705363,WARN,Pr/P0>0.20,0.09430299481494231,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
sbf-table-2,sbf-3.1,PGC 040707,7763,071,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,262.6198273900611,525.2396547801222,8.2,16.4,0.03,0.25,28.726844527013913,29.009242474307413,0.13981362011263346,"max(k-window MAD, fit covariance)",0.08282405411169685,0.01896870173604749,0.06385535237564936,0.2290240672168284,0.9838789575705363,WARN,Pr/P0>0.20,0.09430299481494231,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
sbf-table-2,sbf-3.1,PGC 040707,7763,071,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,262.6198273900611,525.2396547801222,8.2,16.4,0.04,0.25,28.798815418150117,29.103545469122356,0.13981362011263346,"max(k-window MAD, fit covariance)",0.0775118546101451,0.01896870173604749,0.058543152874097615,0.24472000871934732,0.9838789575705363,WARN,Pr/P0>0.20,0.09430299481494231,True,single_annulus_qc_rank_then_k03_k04_stability_v1,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
sbf-table-2,sbf-3.1,PGC 040707,7763,071,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,525.2396547801222,1050.4793095602445,16.4,32.8,0.01,0.25,27.89301688998441,28.55151830623066,0.43746912611887695,fit covariance,0.011797156731848791,0.005364701344749054,0.006432455387099737,0.45474528029842703,0.8441108305212383,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window,ok,,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
sbf-table-2,sbf-3.1,PGC 040707,7763,071,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,525.2396547801222,1050.4793095602445,16.4,32.8,0.03,0.25,29.050607675045708,,0.04579332242056027,fit_resid_std/P_fluc proxy,0.004062010440016687,0.005364701344749054,-0.0013026909047323676,1.3207010232910716,0.8441108305212383,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window,invalid_corrected,"non-positive corrected power: P0=4.062e-03, Pr=5.365e-03, P_fluc=-1.303e-03",stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
sbf-table-2,sbf-3.1,PGC 040707,7763,071,F150W,F115W,sbf_summary,apparent_sbf_magnitude,mbar_spec,AB mag,single_annulus_qc_selection_v1,azimuthal_power_spectrum_psf_fit,P_fluc=P0-Pr,False,False,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,525.2396547801222,1050.4793095602445,16.4,32.8,0.04,0.25,29.21289499167893,,0.034150662801604614,fit_resid_std/P_fluc proxy,0.0034980507713912776,0.005364701344749054,-0.0018666505733577767,1.5336259235069236,0.8441108305212383,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window,invalid_corrected,"non-positive corrected power: P0=3.498e-03, Pr=5.365e-03, P_fluc=-1.867e-03",stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072
