schema_version,pipeline_version,record_type,target_id,program_id,observation_id,signal_filter,color_filter,method_id,method_variant,quantity_family,quantity_name,primary_unit,region,role,status,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason,rin_arcsec,rout_arcsec,usable_fraction,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,calibration_applied,distance_computed,region_id
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 040707,7763,071,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,WARN,Pr/P0>0.20,0.09430299481494231,False,diagnostic ring or diagnostic k-window,8.2,16.4,0.9838789575705363,0.01,0.25,28.357695844195838,28.5508987752899,0.11636328091329444,0.01896870173604749,0.09739457917724695,0.16301277849136625,0.1618044464354629,7294,27.375,0.39342520275296766,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 040707,7763,071,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,WARN,Pr/P0>0.20,0.09430299481494231,False,diagnostic ring or diagnostic k-window,8.2,16.4,0.9838789575705363,0.03,0.25,28.726844527013913,29.009242474307413,0.08282405411169685,0.01896870173604749,0.06385535237564936,0.2290240672168284,0.1618044464354629,7294,27.375,0.39342520275296766,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 040707,7763,071,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,WARN,Pr/P0>0.20,0.09430299481494231,True,single_annulus_qc_rank_then_k03_k04_stability_v1,8.2,16.4,0.9838789575705363,0.04,0.25,28.798815418150117,29.103545469122356,0.0775118546101451,0.01896870173604749,0.058543152874097615,0.24472000871934732,0.1618044464354629,7294,27.375,0.39342520275296766,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 040707,7763,071,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.8441108305212383,0.01,0.25,27.89301688998441,28.55151830623066,0.011797156731848791,0.005364701344749054,0.006432455387099737,0.45474528029842703,0.010692524689433013,9738,27.625,0.4638253952988023,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 040707,7763,071,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,invalid_corrected,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.8441108305212383,0.03,0.25,29.050607675045708,,0.004062010440016687,0.005364701344749054,-0.0013026909047323676,1.3207010232910716,0.010692524689433013,9738,27.625,0.4638253952988023,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,PGC 040707,7763,071,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,invalid_corrected,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.8441108305212383,0.04,0.25,29.21289499167893,,0.0034980507713912776,0.005364701344749054,-0.0018666505733577767,1.5336259235069236,0.010692524689433013,9738,27.625,0.4638253952988023,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-1.6564359953703705,4,OVERDIST,0.014288504699623839,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
