kmin,kmax,mbar_inner_raw,mbar_inner,sigma_inner,Pr_inner,Pr_over_P0_inner,mbar_outer_raw,mbar_outer,sigma_outer,Pr_outer,Pr_over_P0_outer,mbar_weighted_raw,mbar_weighted,sigma_weighted_formal,annulus_scatter,sigma_adopted,notes
0.01,0.25,27.061302830882404,27.069740623854035,0.1441486238026029,0.5383967685001317,0.007741374538396568,27.05922560590127,27.065801664810106,0.10214534203085514,0.14581613908332544,0.006038468805123806,27.059919977840927,27.067118374678518,0.08334217174089353,0.001969479521964246,0.08334217174089353,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.03,0.25,27.627449189163762,27.64170027786328,0.03912491723752525,0.5383967685001317,0.013039970924598578,27.397828351658095,27.406821039984017,0.05861537909822802,0.14581613908332544,0.008248366037357454,27.556676481256254,27.569306849302787,0.03254159504340654,0.11743961893963117,0.11743961893963117,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.04,0.25,27.653490307164546,27.668089673005277,0.03912491723752525,0.5383967685001317,0.013356512356021661,27.43703182044772,27.44635657154899,0.05861537909822802,0.14581613908332544,0.008551638087545999,27.586774440168664,27.599748087837057,0.03254159504340654,0.11086655072814366,0.11086655072814366,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
