target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3457,fits-target,1078.298138598921,3059.0879544957556,187.96388291666668,12.656994444444436,3585.151273052016,2621.9190826479908,1078.298138598921,3059.0879544957556,187.96388291666668,12.656994444444445,2544.6864758217184,100.0
