target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3363,fits-target,1078.4698449901348,3059.047436716107,186.76284416666667,12.560777777777771,2554.9113879408364,3318.887308132129,1078.4698449901348,3059.047436716107,186.76284416666667,12.560777777777778,1499.1318782976177,100.0
