label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
3460,9433.111982082866,3555.5498320268757,893,17681.97762521183,17681.97762521183,17681.97762521183,16.746879248752993,1055.8371719631566,0.0004052504635157213,17.380756821641214,True
3458,9451.434937611408,3538.732620320856,561,10233.819798384553,10233.819798384553,10233.819798384553,13.227557684849593,773.6741764585938,0.0002345473060048633,17.97448949969826,True
3473,8424.001996007984,3857.3353293413174,501,5964.309845611334,5964.309845611334,5964.309845611334,12.698142243126316,469.69940416598337,0.00013669507906395267,18.560683420973106,True
2721,8646.940789473683,3978.6513157894738,152,1906.0216090257463,1906.0216090257463,1906.0216090257463,7.339285650603315,259.70124338586885,4.368380940756965e-05,19.799264363256345,True
1603,8955.157894736842,3237.842105263158,19,1199.686747933124,1199.686747933124,1199.686747933124,44.193845193960186,27.146014171608694,2.7495431844702518e-05,20.301914259473484,True
1326,8423.125,2930.775,40,986.0794078439892,986.0794078439892,986.0794078439892,9.748126637462471,101.15578556955174,2.2599798821275642e-05,20.514804189369343,True
3457,9459.912698412698,3538.4285714285716,126,875.8976316949555,875.8976316949555,875.8976316949555,6.180484925540044,141.71988804234817,2.0074560027187616e-05,20.643450533153693,True
3455,9427.148148148148,3535.462962962963,108,770.8220685295398,770.8220685295398,770.8220685295398,6.069717210050706,126.99472510072678,1.7666349725176786e-05,20.78219856345321,True
3462,9466.649769585254,3559.7834101382487,217,633.2519563101272,633.2519563101272,633.2519563101272,7.778430825583683,81.411273110166,1.4513401965343904e-05,20.995642562999738,True
1779,8325.285714285714,3444.0476190476193,42,615.7764229940317,615.7764229940317,615.7764229940317,7.437469015956394,82.79381355040822,1.4112882966471612e-05,21.026026272067696,True
1483,8714.0,3104.8,10,600.5355012796923,600.5355012796923,600.5355012796923,32.061585089256596,18.73068657110542,1.3763578679357467e-05,21.05323719766696,True
2269,8962.125,3745.625,32,535.5749003672934,535.5749003672934,535.5749003672934,6.611395458299711,81.00784527946391,1.2274756886456117e-05,21.177533374147295,True
1842,9739.842696629214,3520.9438202247193,89,501.83674066515624,501.83674066515624,501.83674066515624,3.9398540939429947,127.37444806310567,1.1501517311830499e-05,21.248177778640056,True
1446,9345.42857142857,3059.7619047619046,42,367.17603828181245,367.17603828181245,367.17603828181245,5.729117849789671,64.08945459121465,8.415249858330714e-06,21.587398084282377,True
1428,8854.875,3037.125,8,359.9963468855703,359.9963468855703,359.9963468855703,28.676753490388563,12.553594918135639,8.25069964070809e-06,21.60883867902391,True
2179,9497.907407407407,3697.5925925925926,54,354.8911196376947,354.8911196376947,354.8911196376947,3.18859344852752,111.30020975285578,8.133693740553307e-06,21.62434608276355,True
1419,9435.512195121952,3030.512195121951,41,348.1715501197856,348.1715501197856,348.1715501197856,4.159841630913252,83.69827051405031,7.979688983875182e-06,21.645100710703353,True
2272,8130.741379310345,3747.241379310345,58,342.61095893970224,342.61095893970224,342.61095893970224,3.4457754968493113,99.4292748477006,7.852246669394637e-06,21.662580787259085,True
725,8699.235294117647,2582.9117647058824,34,342.6101227622089,342.6101227622089,342.6101227622089,5.424723726160768,63.15715602436474,7.852227505174212e-06,21.66258343711386,True
2715,9231.810606060606,3975.310606060606,132,340.94757330520827,340.94757330520827,340.94757330520827,5.228400045008195,65.21068976554831,7.814123795716586e-06,21.667864904084272,True
3451,9440.96,3528.333333333333,75,339.22818415061005,339.22818415061005,339.22818415061005,4.991052910230903,67.96725866304556,7.774717386171574e-06,21.673354094226987,True
2123,7959.478260869565,3670.333333333333,69,333.2330442428565,333.2330442428565,333.2330442428565,3.454097034524902,96.47471999543622,7.637315717763478e-06,21.69271376177403,True
28,8903.926829268294,2108.1463414634145,41,326.4738527187388,326.4738527187388,326.4738527187388,2.452420865310106,133.12309373026662,7.482402870558276e-06,21.714962902405553,True
441,9425.15306122449,2462.704081632653,98,317.31782249505625,317.31782249505625,317.31782249505625,4.028276593912921,78.77260041541123,7.272557254261335e-06,21.745847749835164,True
1893,9059.0,3545.0,21,316.79718948239787,316.79718948239787,316.79718948239787,18.226086409981075,17.381525707510722,7.260624948148666e-06,21.747630613282883,True
