sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap
20.0,87.43725823011683,2998.429437679251,537.8930214458381,3259.429437679251,537.8930214458381,0.1045343596225127,1.8365099862976015,-3.6484070598545695,1.0,120,120,1.8365099862976015
30.0,63.735817079952426,2999.4251385573743,538.1594882357815,3260.4251385573743,538.1594882357815,0.16214199629398468,1.9312760660256774,-1.9332421552744776,1.0,173,173,1.9312760660256774
40.0,48.51449118253148,2999.9940264130682,538.607577898448,3260.9940264130682,538.607577898448,0.20243463904907322,1.9312760660256774,-1.1502307994692025,1.0,225,225,1.9312760660256774
50.0,39.46667951570921,3000.143159751762,538.092858653041,3261.143159751762,538.092858653041,0.24456099209174315,1.908259352496109,-0.767978218111935,1.0,273,273,1.908259352496109
60.0,33.59595630039088,3000.054910395649,538.6719074889222,3261.054910395649,538.6719074889222,0.27686301515207673,1.8954503542097128,-0.5611360669225954,1.0,312,312,1.8954503542097128
70.0,29.183542729231384,3000.045212773054,537.8727588849289,3261.045212773054,537.8727588849289,0.30949055343663945,1.9089958322858072,-0.3972774088667447,1.0,358,358,1.9089958322858072
80.0,25.319038286202602,3000.5289833869224,538.3628768286936,3261.5289833869224,538.3628768286936,0.3043656562203216,1.9038239118108538,-0.3233693422979646,1.0,411,411,1.9038239118108538
90.0,22.085650361666886,3000.411285483001,538.7762658112773,3261.411285483001,538.7762658112773,0.29811751396814157,1.894791231397389,-0.2573466450656845,1.0,473,473,1.894791231397389
100.0,19.52103651848167,3000.628283678503,538.4797728838296,3261.628283678503,538.4797728838296,0.29908259414766086,1.906693699741771,-0.21140041135782398,1.0,525,525,1.906693699741771
110.0,17.32810368559035,2999.9933514764093,538.5938258845996,3260.9933514764093,538.5938258845996,0.2927114197897594,1.904207572834854,-0.18926718024491557,1.0,580,580,1.904207572834854
120.0,15.431469766190974,3000.6033765175403,538.5186871038089,3261.6033765175403,538.5186871038089,0.29312989045680976,1.8990981435649008,-0.15877617116761727,1.0,633,633,1.8990981435649008
130.0,13.892685270888325,3000.164352650866,538.3352791842487,3261.164352650866,538.3352791842487,0.2984912002374997,1.8952300508038278,-0.13064194142185465,1.0,683,683,1.8952300508038278
140.0,12.424306235443316,3000.116366493179,538.9613876121327,3261.116366493179,538.9613876121327,0.28653091740256365,1.9058890763423815,-0.10917346510131358,1.0,742,742,1.9058890763423815
