region,role,status,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method
circular_inner_lit,science,ok,0.01,0.25,27.683501069087512,27.699478452321728,2.011578790093253,0.029385076261469502,1.9821937138317836,0.014607966839870718,6.101497908664295,780,25.375,0.3614854723936791,local_histogram
circular_inner_lit,science,ok,0.03,0.25,27.69410250897767,27.71023783477599,1.992032739418913,0.029385076261469502,1.9626476631574434,0.014751301863663793,6.101497908664295,780,25.375,0.3614854723936791,local_histogram
circular_inner_lit,science,ok,0.04,0.25,27.732424156834654,27.749143643359425,1.9229492062299725,0.029385076261469502,1.8935641299685029,0.015281254526259823,6.101497908664295,780,25.375,0.3614854723936791,local_histogram
circular_outer_lit,science,ok,0.01,0.25,27.210582111995286,27.237345376193478,1.1805327331870095,0.02874426030310751,1.1517884728839018,0.024348550019031197,2.316380336355257,700,25.375,0.6219286271050105,local_histogram
circular_outer_lit,science,ok,0.03,0.25,27.50863962548573,27.543996396314842,0.8971292736117612,0.02874426030310751,0.8683850133086537,0.032040265710409514,2.316380336355257,700,25.375,0.6219286271050105,local_histogram
circular_outer_lit,science,ok,0.04,0.25,27.530742533986384,27.566838678842824,0.8790505797114547,0.02874426030310751,0.8503063194083472,0.03269921090609224,2.316380336355257,700,25.375,0.6219286271050105,local_histogram
