region,role,shape,rin_px,rout_px,rin_arcsec,rout_arcsec,resid_source,model_source,region_pixels,usable_pixels,usable_fraction,kmin,kmax,schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,quantity_family,quantity_name,primary_unit,method_id,method_variant,region_id,region_role,region_geometry,ring_selection,power_correction,calibration_applied,distance_computed,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,status,measurement_ok,failure_reason,region_name,n_use,Imean,P0,P1,P_fluc,Pr,Pr_over_P0,frac,corr,n_fit,fit_resid_std,P0_fit_sigma,mbar_fit_sigma_raw,mbar_fit_sigma,Pf_spec_raw,Pf_spec,Pf_spec_sigma_formal_raw,Pf_spec_sigma_formal,mbar_spec_raw,mbar_spec,n_detected_sources,n_detected_sources_total,m_lim,m_lim_method,lf_model,lf_gamma,lf_phi_mlim,lf_fit_method,lf_fit_rmse,lf_n_fit_bins,lf_n_fit_sources,lf_fit_mbright,lf_fit_mfaint,pr_note,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason
circular_inner_lit,science,circle,262.61981932897453,525.2396386579491,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,649992,649969,0.999964614949107,0.01,0.25,sbf-table-2,sbf-3.1,IC 3443,7763,076,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-4.3591279513888885,4,OVERDIST,0.01428853495592941,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649969,0.25764584053627654,0.22950134952800633,-0.026234170063128642,0.20728354717121325,0.022217802356793066,0.09680902706012977,1.129062498590244,0.950685546065971,27,0.0104499860452906,0.014974733269945773,0.07084320027404525,0.07843656811964354,0.8907628745347144,0.8045289873097242,0.05812138569276584,0.05812138569276584,28.12535427202456,28.23590530121034,8226,8226,27.375,region_turnover_hist,combined_power_law,0.363540316577143,0.007064042237274102,local_histogram,0.024137892482825753,6,3910,25.875,27.375,local combined contaminant LF,PASS,all encoded checks passed,0.09314010240607118,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61981932897453,525.2396386579491,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,649992,649969,0.999964614949107,0.03,0.25,sbf-table-2,sbf-3.1,IC 3443,7763,076,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-4.3591279513888885,4,OVERDIST,0.01428853495592941,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649969,0.25764584053627654,0.1857151023242628,-0.017568214448542025,0.16349729996746973,0.022217802356793066,0.11963379433730853,1.1044813535979738,0.9772001996554189,25,0.004687070130412806,0.008413769337084275,0.04918896672068194,0.05587330181950269,0.7208154493692054,0.6345815621442152,0.032656336774432096,0.0326563367744321,28.35519932629471,28.49354091860161,8226,8226,27.375,region_turnover_hist,combined_power_law,0.363540316577143,0.007064042237274102,local_histogram,0.024137892482825753,6,3910,25.875,27.375,local combined contaminant LF,PASS,all encoded checks passed,0.09314010240607118,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61981932897453,525.2396386579491,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,649992,649969,0.999964614949107,0.04,0.25,sbf-table-2,sbf-3.1,IC 3443,7763,076,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-4.3591279513888885,4,OVERDIST,0.01428853495592941,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,649969,0.25764584053627654,0.17227420960008907,-0.015133660630228243,0.150056407243296,0.022217802356793066,0.12896766386778755,1.0963065276877126,0.9842649457992554,24,0.003329430469265333,0.006593725437184502,0.041556112479079615,0.04770903530815863,0.6686473542189122,0.582413466993922,0.02559220604322586,0.02559220604322586,28.436766716055857,28.58668102100768,8226,8226,27.375,region_turnover_hist,combined_power_law,0.363540316577143,0.007064042237274102,local_histogram,0.024137892482825753,6,3910,25.875,27.375,local combined contaminant LF,PASS,all encoded checks passed,0.09314010240607118,True,single_annulus_qc_rank_then_k03_k04_stability_v1
circular_outer_lit,science,circle,525.2396386579491,1050.4792773158981,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600081,2133000,0.8203590580447302,0.01,0.25,sbf-table-2,sbf-3.1,IC 3443,7763,076,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-4.3591279513888885,4,OVERDIST,0.01428853495592941,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,2133000,0.03153624883217125,0.05166655876135021,-0.0073329893948053115,0.009327832862437616,0.0423387258989126,0.8194609223826338,1.1654048951975193,0.7736206298984007,27,0.005412357146954712,0.008463700348646264,0.17785867909638003,0.9851533609434576,1.638322903789474,0.29578130588955653,0.2683800598380661,0.2683800598380661,27.463760785394395,29.322332737148223,15188,15188,27.375,region_turnover_hist,combined_power_law,0.6669521599288156,0.004103492727224321,local_histogram,0.06280583154819486,6,5774,25.875,27.375,local combined contaminant LF,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2396386579491,1050.4792773158981,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600081,2133000,0.8203590580447302,0.03,0.25,sbf-table-2,sbf-3.1,IC 3443,7763,076,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-4.3591279513888885,4,OVERDIST,0.01428853495592941,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,invalid_corrected,False,"non-positive corrected power: P0=2.598e-02, Pr=4.234e-02, P_fluc=-1.636e-02",circular_outer_lit,2133000,0.03153624883217125,0.025979428251475634,-0.0024413395453574756,-0.016359297647436963,0.0423387258989126,1.6297019891693634,1.1037186823381675,0.9566614657685215,25,0.0008527572938083606,0.001648930478506083,0.0689123525858007,,0.8237957656198188,,0.052286829904257676,,28.21021065396497,,15188,15188,27.375,region_turnover_hist,combined_power_law,0.6669521599288156,0.004103492727224321,local_histogram,0.06280583154819486,6,5774,25.875,27.375,local combined contaminant LF,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2396386579491,1050.4792773158981,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600081,2133000,0.8203590580447302,0.04,0.25,sbf-table-2,sbf-3.1,IC 3443,7763,076,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,-4.3591279513888885,4,OVERDIST,0.01428853495592941,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,invalid_corrected,False,"non-positive corrected power: P0=2.333e-02, Pr=4.234e-02, P_fluc=-1.900e-02",circular_outer_lit,2133000,0.03153624883217125,0.023333846203949425,-0.001975727615849932,-0.019004879694963173,0.0423387258989126,1.8144769417288118,1.0925047591481576,0.9677016019504879,24,0.0006068592548971775,0.0012959959415087244,0.06030337658938788,,0.7399055711453462,,0.041095437456931554,,28.32681879882963,,15188,15188,27.375,region_turnover_hist,combined_power_law,0.6669521599288156,0.004103492727224321,local_histogram,0.06280583154819486,6,5774,25.875,27.375,local combined contaminant LF,FAIL,main measurement invalid; mbar nonfinite; P_fluc nonpositive; Pr/P0>0.20; k03 reference unavailable,,False,diagnostic ring or diagnostic k-window
