schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,IC 3443,7763,076,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,0.0441411403333648,619.4144754495526,7.697852746864097,1081.4698821997365,3061.1672778461184,0.091848645920624,0.3477267706126864,2000.0,global NaN/WHT gap fill for isophote solver only,
