label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
4591,8701.50243902439,3632.3756097560977,205,13568.411868129348,13568.411868129348,13568.411868129348,44.428424373189095,305.39934871778576,0.0003109207932749152,17.668441204577043,True
9166,7991.9047619047615,2159.125,168,4943.182752402208,4943.182752402208,4943.182752402208,10.115842985822757,488.65752061691984,0.00011327326422702913,18.764747082594006,True
1019,8747.589285714286,2424.720238095238,168,4529.429635317694,4529.429635317694,4529.429635317694,9.599964988088496,471.81730776494993,0.00010379209217578434,18.859654956594735,True
9147,8034.448529411765,2048.5,136,3231.114198062925,3231.114198062925,3231.114198062925,7.827253945370544,412.80303675006974,7.404113313978222e-05,19.226382980636625,True
5781,8425.838709677419,3837.4387096774194,155,3086.6346043169115,3086.6346043169115,3086.6346043169115,12.482506569558316,247.27682594170906,7.073037648409254e-05,19.276050697897237,True
9242,9055.168367346938,2862.1020408163267,196,2770.6738845475547,2770.6738845475547,2770.6738845475547,11.99855210976054,230.91735229400527,6.34901217962795e-05,19.39330022177223,True
9621,9313.352112676057,4250.361502347418,213,2636.6382571643253,2636.6382571643253,2636.6382571643253,11.178104950986457,235.8752461821934,6.041868911881316e-05,19.447137376486655,True
9318,8848.782608695652,3720.065217391304,138,2461.97861230393,2461.97861230393,2461.97861230393,18.52936790890472,132.86900149037294,5.641635517871026e-05,19.52155306027665,True
9213,8311.9793814433,2528.7113402061855,97,2146.387956207351,2146.387956207351,2146.387956207351,12.322096593864988,174.19015829465337,4.91845805172865e-05,19.670493192896657,True
4270,9198.45,3545.225,120,1771.3466717058316,1771.3466717058316,1771.3466717058316,12.70845574637235,139.38331352426243,4.059049192229368e-05,19.879004835708464,True
9279,8483.53125,3201.375,64,1723.7101601311308,1723.7101601311308,1723.7101601311308,57.949668884277344,29.744952703237974,3.949889902906456e-05,19.90860314601771,True
9319,8859.40650406504,3716.5772357723577,123,1695.8444227422515,1695.8444227422515,1695.8444227422515,17.40090295417751,97.45726570672717,3.886035435203484e-05,19.926298731183312,True
4934,8058.528571428571,3705.1785714285716,140,1568.3027104400476,1568.3027104400476,1568.3027104400476,9.49071594436344,165.24598561728806,3.593773004271621e-05,20.011189017217966,True
2403,8651.047619047618,2783.5,42,1565.3140192706253,1565.3140192706253,1565.3140192706253,10.962742485812903,142.78489358810793,3.5869244044628756e-05,20.013260062576276,True
9277,8477.983333333334,3192.5666666666666,60,1514.8751333382675,1514.8751333382675,1514.8751333382675,56.109525626760075,26.99853752846174,3.471343461177774e-05,20.048821658029684,True
4498,8525.840909090908,3606.613636363636,44,1479.2374988535803,1479.2374988535803,1479.2374988535803,21.621608306205527,68.4147764543968,3.389679654889234e-05,20.074668980526546,True
6,7945.22429906542,1996.0,214,1440.55416479867,1440.55416479867,1440.55416479867,9.485162503716705,151.87448441017193,3.301036613774581e-05,20.103439768839007,True
3150,9073.369565217392,3076.7934782608695,92,1331.5211212636352,1331.5211212636352,1331.5211212636352,10.218244794021551,130.30820342478742,3.051186883986233e-05,20.188893600227725,True
9265,8427.94,3154.4,50,1283.9365379137255,1283.9365379137255,1283.9365379137255,51.22075479448448,25.066724281306016,2.9421465884335743e-05,20.228404854632956,True
19,7974.677777777778,2007.7333333333333,90,1243.5969564656837,1243.5969564656837,1243.5969564656837,6.205520335222421,200.40172125567776,2.8497082486624775e-05,20.263064623560773,True
9631,9545.755395683453,4272.812949640287,139,1144.5183438194235,1144.5183438194235,1144.5183438194235,8.104578371993023,141.21873974030945,2.6226691438656066e-05,20.353206855448406,True
5370,9159.790909090909,3774.918181818182,110,1107.2189121196081,1107.2189121196081,1107.2189121196081,11.286955656029285,98.09721468411654,2.5371973214775307e-05,20.389180011681166,True
9280,8475.95,3202.1,40,989.5142693934808,989.5142693934808,989.5142693934808,45.813235831726224,21.59887315159324,2.2674765815395744e-05,20.51120859635946,True
9264,8428.5,3146.863636363636,44,984.4010692576335,984.4010692576335,984.4010692576335,48.04932710362029,20.48730187489896,2.2557596594866307e-05,20.516833557894767,True
4030,8794.461538461539,3455.153846153846,26,945.7850521595954,945.7850521595954,945.7850521595954,21.90389802539123,43.17884657165731,2.1672708754938506e-05,20.560282635191296,True
2284,9131.776470588235,2740.247058823529,85,920.8938545274914,920.8938545274914,920.8938545274914,6.505019150022236,141.56666310880016,2.1102325795712828e-05,20.58923981287935,True
9258,7439.365384615385,3107.5673076923076,104,919.423469460678,919.423469460678,919.423469460678,6.877081298723515,133.69384910882707,2.1068631853058636e-05,20.590974786104756,True
9309,9322.583333333334,3657.472222222222,72,919.0677776130381,919.0677776130381,919.0677776130381,8.434167942778616,108.96958465238403,2.106048115771533e-05,20.591394899632252,True
5606,8386.578947368422,3810.592105263158,76,892.0048318221311,892.0048318221311,892.0048318221311,8.877101100103207,100.48379778075982,2.0440332487742437e-05,20.623845732615585,True
7096,9335.649122807017,4002.3859649122805,57,890.5592584844039,890.5592584844039,890.5592584844039,6.041504316258752,147.40687283591805,2.040720710702202e-05,20.625606692192857,True
3048,9008.031746031746,3029.809523809524,63,886.5816808758477,886.5816808758477,886.5816808758477,9.251490998893935,95.83122125739983,2.0316060729878964e-05,20.63046686634398,True
9272,8476.333333333334,3162.818181818182,33,872.3416459068483,872.3416459068483,872.3416459068483,41.61193790648334,20.96373516338765,1.9989749661800056e-05,20.648047233932864,True
2294,7842.736842105263,2743.842105263158,57,871.2209902043744,871.2209902043744,871.2209902043744,10.495266627905584,83.01084870849381,1.9964069783905157e-05,20.649442924126717,True
9321,8857.561403508771,3726.8070175438597,57,847.533357643644,847.533357643644,847.533357643644,11.68324456545187,72.54263598571379,1.9421266574644794e-05,20.679371748820564,True
3623,9539.913580246914,3282.333333333333,81,837.4547246462487,837.4547246462487,837.4547246462487,6.016103209452642,139.2021871118202,1.9190314227595432e-05,20.692360407148414,True
4028,8762.666666666666,3453.875,24,836.1531203519089,836.1531203519089,836.1531203519089,22.801751491205163,36.670565446449174,1.9160487904245332e-05,20.69404921279758,True
9266,8434.969696969696,3155.6060606060605,33,832.9066788658326,832.9066788658326,832.9066788658326,41.61193790648334,20.01605118073729,1.9086095545583052e-05,20.698272888312175,True
2883,8709.333333333334,2957.69696969697,33,805.5040604576295,805.5040604576295,805.5040604576295,21.15655108660227,38.073505325153306,1.8458163261680252e-05,20.73459441482128,True
3339,8444.8,3160.366666666667,30,737.7846278263605,737.7846278263605,737.7846278263605,39.675426059842415,18.595506112865948,1.6906369292092844e-05,20.829939744285646,True
9273,8472.454545454546,3163.227272727273,22,638.5859487523524,638.5859487523524,638.5859487523524,33.97600502642048,18.795204093470495,1.4633226916310393e-05,20.986715354232444,True
896,8810.407894736842,2402.5263157894738,76,629.1788149192081,629.1788149192081,629.1788149192081,5.849653188198091,107.5583106685028,1.4417662004051598e-05,21.002828522132052,True
3354,8465.529411764706,3165.823529411765,17,627.2036261377366,627.2036261377366,627.2036261377366,29.86657572243058,21.000185356592127,1.437240046063948e-05,21.006242348476626,True
224,8178.571428571428,2110.328571428571,70,620.5312184822014,620.5312184822014,620.5312184822014,5.749636241334359,107.92530039051485,1.4219501926789281e-05,21.017854661226725,True
928,7992.462686567164,2408.865671641791,67,592.4280268291736,592.4280268291736,592.4280268291736,8.903195172658616,66.54105805166422,1.3575515974178229e-05,21.06817475950665,True
907,8245.225,2402.75,40,588.7307482180966,588.7307482180966,588.7307482180966,6.450396105192331,91.2704799235802,1.3490792661686908e-05,21.074971952979574,True
8479,9433.252525252525,4210.171717171717,99,576.4358893349254,576.4358893349254,576.4358893349254,7.29949325278896,78.96930230255136,1.3209055394694162e-05,21.097886218582772,True
4574,8646.625,3623.666666666667,24,570.199076009868,570.199076009868,570.199076009868,17.204188854915664,33.14303747874448,1.306613852532279e-05,21.10969747676753,True
9245,7385.291666666667,2910.9305555555557,72,556.6709441932393,556.6709441932393,556.6709441932393,6.129560396253208,90.81743358520676,1.2756140751314054e-05,21.135767365770697,True
9281,8483.666666666666,3207.708333333333,24,544.3606246243703,544.3606246243703,544.3606246243703,35.486779882429715,15.339814613438488,1.2474049201984622e-05,21.160046990465133,True
5920,9045.183333333334,3852.7666666666664,60,517.3074234154788,517.3074234154788,517.3074234154788,8.526158978131399,60.67297416601213,1.1854123829564885e-05,21.215391973238027,True
3288,8657.384615384615,3136.3846153846152,13,509.0602230326179,509.0602230326179,509.0602230326179,26.117562819802753,19.49110744156573,1.1665138846631154e-05,21.232840841190146,True
9271,8468.21052631579,3154.789473684211,19,476.41720581834915,476.41720581834915,476.41720581834915,31.574593809776044,15.088625009352997,1.0917122578715015e-05,21.304795155677358,True
2558,8827.04,2845.0,50,466.6997358125918,466.6997358125918,466.6997358125918,8.379729938706515,55.693887419554606,1.0694446298529852e-05,21.327169862196186,True
3901,8817.533333333333,3393.866666666667,15,452.45586867697455,452.45586867697455,452.45586867697455,18.73819947979434,24.14617632632548,1.036804741617346e-05,21.360823185559056,True
3768,8587.5,3336.5,12,425.70673290544687,425.70673290544687,425.70673290544687,25.092942697340405,16.965197666934753,9.755089717488239e-06,21.4269874524021,True
9214,8302.936170212766,2527.021276595745,47,416.73896349779017,416.73896349779017,416.73896349779017,8.612693440801719,48.38660128358147,9.549592861611949e-06,21.450103481732413,True
9247,7424.57,2937.39,100,405.71542344937194,405.71542344937194,405.71542344937194,7.5453986627222855,53.76991217890068,9.296987925244805e-06,21.47920995501796,True
2426,7886.030303030303,2788.181818181818,33,405.54121370164876,405.54121370164876,405.54121370164876,8.828360509000902,45.93618637211084,9.292995900718668e-06,21.479676258341893,True
9276,8474.0,3185.866666666667,15,403.0189466036098,403.0189466036098,403.0189466036098,28.054762813380037,14.36543767218733,9.235198032066438e-06,21.486450090948892,True
6381,8148.720930232558,3908.279069767442,43,389.5506261199044,389.5506261199044,389.5506261199044,4.894773229532939,79.5850201536457,8.926570837552199e-06,21.52335398299606,True
5136,8407.735294117647,3735.9117647058824,34,380.3336667652211,380.3336667652211,380.3336667652211,6.864165092503829,55.40858380294106,8.715363782371917e-06,21.549351823707525,True
2347,9013.355555555556,2761.6222222222223,45,359.9450272192782,359.9450272192782,359.9450272192782,5.3541787268081755,67.22693536863959,8.248157152514885e-06,21.609173304815016,True
2608,8792.5,2858.5,30,353.81936541333636,353.81936541333636,353.81936541333636,7.592723682802699,46.59979477650781,8.107787325408518e-06,21.627809751698507,True
9267,8433.384615384615,3159.3846153846152,13,352.65723459878,352.65723459878,352.65723459878,26.117562819802753,13.50268541639688,8.081157043378254e-06,21.631381755748148,True
9268,8437.733333333334,3161.0666666666666,15,348.27642341025097,348.27642341025097,348.27642341025097,28.054762813380037,12.41416388821327,7.980770549869425e-06,21.644953560133274,True
8027,9024.380000000001,4133.719999999999,50,347.44527261679104,347.44527261679104,347.44527261679104,5.6966310431080736,60.991359627746824,7.961724690520135e-06,21.64754773232177,True
8176,8438.985507246376,4154.579710144928,69,338.8798353076988,338.8798353076988,338.8798353076988,5.657633538693533,59.8978058564665,7.765447293520932e-06,21.67464943138892,True
5431,8589.324324324325,3781.027027027027,37,333.11862254407305,333.11862254407305,333.11862254407305,8.378018843111747,39.76102570095758,7.633428833283916e-06,21.693266469768094,True
9165,7995.75,2151.5625,32,317.7356738422694,317.7356738422694,317.7356738422694,4.3945957665803235,72.3014563156322,7.280927843502898e-06,21.744598804618835,True
4464,9022.54054054054,3598.459459459459,37,316.5673091438045,316.5673091438045,316.5673091438045,9.03144642481964,35.051673259538425,7.254154711730977e-06,21.748598588072987,True
3593,9246.916666666666,3267.5,36,313.5061035053115,313.5061035053115,313.5061035053115,5.6438545828816675,55.54822487032258,7.184007041189406e-06,21.759148748981758,True
5913,9084.611111111111,3850.740740740741,54,305.57630847337555,305.57630847337555,305.57630847337555,7.835882295685361,38.99705188803483,7.0022954167340576e-06,21.786964549600487,True
4754,9121.5,3666.03125,32,286.08115523799086,286.08115523799086,286.08115523799086,6.744416487879069,42.417480556269055,6.555563067519372e-06,21.85854062263861,True
