galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4486,inner,no_winsor,0.01,0.01,0.25,5,1.239849058910586,0.03839115925431626,0.0010846688140715192,0.038406478819679526,-0.10632586869774263,1.0,0.0023496992966127,1.2374993596139732,27.768396762146732,0.0336964251559775,82.59200010101802,2069.3000025254505,18.618487881842157,0.009065141975841788,k-window MAD,0.0336964251559775,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,no_winsor,0.03,0.03,0.25,5,1.2321898901588377,0.029875909980519484,0.0010592323740874145,0.02989468130598516,-0.10498522012057265,1.0,0.0023496992966127,1.229840190862225,27.775137515377615,0.026391833723419324,49.75309808678822,1148.8667105415836,18.666594833810414,0.009065141975841788,k-window MAD,0.026391833723419324,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,no_winsor,0.04,0.04,0.25,5,1.2252834750324908,0.028151268626949257,0.0007652082659434033,0.028161666658721135,-0.10375128588195956,1.0,0.0023496992966127,1.222933775735878,27.781251869873664,0.025002286864883424,43.55269397987859,962.7306961287576,18.795568386475228,0.009065141975841788,k-window MAD,0.025002286864883424,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,raw_global_3p5,0.01,0.01,0.25,5,1.0892442028107898,0.029034971119732064,0.0014036264925343682,0.02906887880972053,-0.09227562820375618,1.0,0.0023496992966127,1.086894503514177,27.90929073803872,0.029037900231711225,61.030448860059934,1530.2612215014983,18.364266864478765,0.0064730105382254585,k-window MAD,0.029037900231711225,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,raw_global_3p5,0.03,0.03,0.25,5,1.0824305932724654,0.02347243795510112,0.0013590487282299356,0.02351174933946377,-0.09107837305422013,1.0,0.0023496992966127,1.0800808939758526,27.91611851000989,0.023634857016204724,39.53899473452741,913.9423334395849,18.44266281748366,0.0064730105382254585,k-window MAD,0.023634857016204724,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,raw_global_3p5,0.04,0.04,0.25,5,1.0780960696166284,0.023209048821707424,0.0009489244573414154,0.023228439569504867,-0.09027624564935714,1.0,0.0023496992966127,1.0757463703200156,27.92048449580392,0.023444148654803525,37.96617570777469,839.8272941424717,18.60468999395402,0.0064730105382254585,k-window MAD,0.023444148654803525,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,normalized_full_3p5,0.01,0.01,0.25,5,1.2235870427274484,0.03537369240147813,0.0013109953014144408,0.03539797766532323,-0.10459320655417437,1.0,0.0023496992966127,1.2212373434308357,27.782759029706973,0.03147043130739123,72.13563791888026,1807.8909479720064,18.52817419231538,0.007791615335429291,k-window MAD,0.03147043130739123,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,normalized_full_3p5,0.03,0.03,0.25,5,1.215970763571236,0.027819310083622786,0.0012761756241099424,0.027848566170493028,-0.10325861367874946,1.0,0.0023496992966127,1.2136210642746232,27.789551455064963,0.024914034068763295,44.322931844661746,1023.9728869726747,18.58763514201926,0.007791615335429291,k-window MAD,0.024914034068763295,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,normalized_full_3p5,0.04,0.04,0.25,5,1.2101105742987435,0.026905310518994956,0.000903515662628721,0.026920476865690105,-0.10219694671249081,1.0,0.0023496992966127,1.2077608750021307,27.794806827610106,0.02420059880014066,40.799690664264475,902.164623185247,18.73271172333937,0.007791615335429291,k-window MAD,0.02420059880014066,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,normalized_union_3p5,0.01,0.01,0.25,5,1.2268390226653945,0.03581276483032512,0.0012849067166944932,0.03583580765188331,-0.10489340281583633,1.0,0.0023496992966127,1.2244893233687817,27.77987171242454,0.031775069861250275,73.5094477565712,1842.23619391428,18.537396417106677,0.007955266427073268,k-window MAD,0.031775069861250275,"max(fit covariance + PSF MAD, k-window MAD)"
